y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.326483741240623e-38,0.000000000000000e+00,3.245832359445589e-10,0.000000000000000e+00,3.319579161030830e-39,0.000000000000000e+00,1.622916179722794e-10,3.292934405958810e-04,1.278854658436280e-69,7.477411072696557e-04,2.685819349757803e-39,1.136606653440665e-04,2.859293073174003e-39,4.367989945611776e-02,6.492212566859237e-19,0.000000000000000e+00,2.261189408968956e-19
1.371071353273301e-05,7.110235019829264e-02,1.178056894096470e-04,2.095748341802743e-03,7.548266571990281e-05,1.523895399145043e-11,2.873134247458463e-06,1.788381844903251e-11,1.139420773231054e-06,1.303837804861545e-09,5.454458288043064e-07,4.782419092387499e-10,1.545410956890512e-06,3.168258178650584e-04,2.458765653548340e-08,7.450332979769302e-04,6.924274571102076e-07,1.164728903937543e-04,1.457446901843175e-07,4.366720233148938e-02,4.874817729545290e-05,2.441872997350817e-07,1.146835622389674e-05
4.169953934984871e-05,2.162495221624994e-01,3.582854443776625e-04,2.095654719401335e-03,2.295687142590779e-04,1.236540896363140e-09,2.648517080614614e-05,1.449275972039933e-09,1.011277153283653e-05,3.734117182247503e-08,5.164561448499791e-06,1.367592024099351e-08,1.417508750243262e-05,2.931107978910207e-04,2.275070575944528e-07,7.404364409233731e-04,2.144844285895497e-06,1.221131808661445e-04,4.571241691476691e-07,4.364366564512740e-02,1.478287408151155e-04,2.158290535690464e-06,3.489308783005941e-05
8.453381948780869e-05,4.383836933411095e-01,7.262775258827535e-04,2.095305162039332e-03,4.653653711199892e-04,1.926622659417471e-08,1.083515758858284e-04,2.253472527434095e-08,3.905906890841911e-05,3.188345583274460e-07,2.195412147686813e-05,1.167033865747726e-07,5.758835682833143e-05,2.609198426314437e-04,9.357149527345721e-07,7.351510709495664e-04,4.402975290720272e-06,1.303741317334352e-04,9.554790090661945e-07,4.361381082206888e-02,2.974802781583455e-04,8.276297192555618e-06,7.079368906498545e-05
1.427808370142447e-04,7.404467353763260e-01,1.226476362267325e-03,2.094076218520807e-03,7.859206172487381e-04,1.406958716680843e-07,3.074545635674968e-04,1.640944479853608e-07,1.026433969388479e-04,1.579056545535263e-06,6.532576777342143e-05,5.792144025396045e-07,1.620678889544546e-04,2.238110861693998e-04,2.672263244303215e-06,7.297486595298053e-04,7.364117117323195e-06,1.406418336102569e-04,1.635718740933792e-06,4.358518031925714e-02,4.952326984391871e-04,2.151298629896170e-05,1.197547359556855e-04
2.170078137750941e-04,1.125380202420942e+00,1.863074494234034e-03,2.090488927063263e-03,1.194079807561788e-03,6.552957229067886e-07,7.053048010003626e-04,7.615045789076727e-07,2.142750069647544e-04,5.678075399412937e-06,1.581665581490836e-04,2.098525493445499e-06,3.685679112501285e-04,1.854866009489276e-04,6.171893169438263e-06,7.227914461485063e-04,1.060761103488803e-05,1.515755401162019e-04,2.388756725569689e-06,4.356878959172224e-02,7.349300362839091e-04,4.424057927555952e-05,1.824369024564270e-04
3.077819081407362e-04,1.596125319450033e+00,2.638921483066039e-03,2.081707622714448e-03,1.692136452664438e-03,2.253163627543589e-06,1.403103325234009e-03,2.606889267899165e-06,3.826584891927157e-04,1.638994395025850e-05,3.334694422918636e-04,4.929231872242044e-06,7.271748855168269e-04,1.495661741974952e-04,1.235408816924964e-05,7.095181945277965e-04,1.327958676939619e-05,1.608181283170219e-04,2.799123398179950e-06,4.357947603227066e-02,1.007010804522550e-03,7.751552890101818e-05,2.595359009290848e-04
4.156702127537937e-04,2.155622970581291e+00,3.553953105794891e-03,2.063230360285013e-03,2.281137795089673e-03,6.210036141127963e-06,2.507552995211784e-03,7.148426009988364e-06,6.098117839303961e-04,3.994571044315594e-05,6.332636828572809e-04,1.210898548852888e-05,1.290323945334114e-03,1.193178387488992e-04,2.217818040582187e-05,6.822146914355819e-04,1.418040662403660e-05,1.652328656500156e-04,2.367219809575096e-06,4.363568535185373e-02,1.300269362268174e-03,1.207538486081628e-04,3.516655598586783e-04
5.275290387434239e-04,2.735711337193032e+00,4.489431610429403e-03,2.033526628457208e-03,2.886127069136626e-03,1.334030351914553e-05,3.910824256946051e-03,1.527777621293335e-05,8.600975416262265e-04,7.872325751287822e-05,1.044746876536543e-03,2.428370750987375e-05,2.002158058213382e-03,9.902602657225951e-05,3.465577676793299e-05,6.401584377640966e-04,1.250318789978047e-05,1.088104436694353e-04,1.554342705699616e-06,4.374199983240017e-02,1.572901651419667e-03,1.663989721971014e-04,4.474114946581819e-04
6.433579417870483e-04,3.336388115074059e+00,5.437642843712061e-03,1.990668445911481e-03,3.503427682928275e-03,2.445004749697443e-05,5.553173390033632e-03,2.785849338413569e-05,1.123516451804238e-03,1.343595341172227e-04,1.564187458213848e-03,4.250570905893005e-05,2.832878395418079e-03,8.693449416300695e-05,4.920048971296799e-05,5.866054268035592e-04,8.570752344810538e-06,1.062160087979455e-04,9.643157866452783e-07,4.390009164006672e-02,1.826469250840601e-03,2.122461329856675e-04,5.462803948116003e-04
7.631564617923692e-04,3.957650918233040e+00,6.389770988001417e-03,1.933246796116663e-03,4.128528384845595e-03,4.015899190933430e-05,7.348369886426222e-03,4.552525232540510e-05,1.393241017176679e-03,2.064394494265045e-04,2.176740657275421e-03,6.735833458748665e-05,3.739710318603519e-03,8.139846038608748e-05,6.500007304299730e-05,5.281128557176668e-04,4.938483357584789e-06,1.012204415104952e-04,1.096667352843602e-06,4.410995416778149e-02,2.063257478814818e-03,2.567777928453031e-04,6.476235895791966e-04
8.869241228990354e-04,4.599497278907139e+00,7.336375206037200e-03,1.863783636857382e-03,4.756315191999584e-03,6.089929839374725e-05,9.198508016754536e-03,6.868718616901902e-05,1.664822400813518e-03,2.927115858958931e-04,2.858288787031227e-03,9.886543082994156e-05,4.674101552440099e-03,8.085929213828591e-05,8.116531510138269e-05,4.716082596310983e-04,6.357824602995970e-06,9.503383986788101e-05,1.442302508309509e-06,4.437005435726570e-02,2.285408633108521e-03,2.989233170459075e-04,7.506863906838067e-04
