y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
1.086562627791852e-01,1.978504405425227e+01,1.222968022110438e+01,2.302458074538069e-01,5.149984922797677e-03,-3.300060469979137e-01,6.615725504926782e+00,3.300060469979136e-01,1.081951174742895e+00,-6.620379318499212e-01,-2.738023735879769e-03,1.029228716138096e-04,4.013841363333796e+00,2.127581523849277e-02,3.576675969433692e-02,4.605558592696124e-02,1.077201241770621e-02,4.482487078658733e-05,1.391326066376771e-05,3.422260507669422e+00,2.656172216905482e-01,-8.361524843454868e-02,-1.806176224492315e-03
1.163867091258549e-01,2.119266859071105e+01,1.253512087802303e+01,2.044500277687261e-01,5.556102756957544e-03,-3.651238428040606e-01,6.390540369254428e+00,3.651238428040604e-01,1.108250168604558e+00,-6.802449975302707e-01,-2.558656797654028e-03,7.654596142267289e-05,3.931957190331523e+00,2.125651532013915e-02,3.454263433963022e-02,4.339451966661738e-02,1.056626745966725e-02,4.255303094183192e-05,1.703172724015693e-05,3.480457668413366e+00,3.017659335267836e-01,-8.014571652870739e-02,-2.460374016090227e-03
1.243668900562930e-01,2.264576689568853e+01,1.281538406627490e+01,1.819277129235022e-01,5.953374203981132e-03,-4.000422376135964e-01,6.147999332392456e+00,4.000422376135963e-01,1.130679267462661e+00,-6.949229934765893e-01,-2.416330444185326e-03,3.990530198987087e-05,3.839360418734357e+00,2.113152123662904e-02,3.318550499993694e-02,4.076578164000305e-02,1.031074725790799e-02,4.098636676609007e-05,2.002703333340382e-05,3.530425633970371e+00,3.375563788442879e-01,-7.658620416284034e-02,-3.231460080231247e-03
1.325945501413611e-01,2.414392828172205e+01,1.307283702093434e+01,1.623181884974760e-01,6.335902459868011e-03,-4.343428110358218e-01,5.895781947952612e+00,4.343428110358218e-01,1.149512335600587e+00,-7.064358337372721e-01,-2.303625319281999e-03,-1.217231993734583e-05,3.739818547294510e+00,2.091424530060597e-02,3.173451178734508e-02,3.819516824880653e-02,1.001911037353067e-02,4.148593695125017e-05,2.237791798726409e-05,3.571458216761564e+00,3.724409358507247e-01,-7.313170595845143e-02,-4.057287049238506e-03
1.410673640071792e-01,2.568672932522346e+01,1.330974505927395e+01,1.452789304445792e-01,6.692446693131045e-03,-4.676414979150606e-01,5.640075490842833e+00,4.676414979150602e-01,1.165063287201983e+00,-7.151302747594200e-01,-2.234126607867923e-03,-7.990585157883356e-05,3.636390137979938e+00,2.061745606613191e-02,3.022415128763925e-02,3.570287545861242e-02,9.702550116385177e-03,4.148717776291350e-05,2.322806370501119e-05,3.603109307835990e+00,4.059345586624329e-01,-6.995120810364425e-02,-4.868358478993750e-03
1.497829369923429e-01,2.727373398615082e+01,1.352823955157148e+01,1.304953753254946e-01,7.009010204191536e-03,-4.995950669946096e-01,5.385713819720552e+00,4.995950669946094e-01,1.177682116593644e+00,-7.213258879891671e-01,-2.220624349637727e-03,-1.601203270043666e-04,3.531495501654403e+00,2.024870671288540e-02,2.868451720150629e-02,3.330011749701650e-02,9.370026877259565e-03,3.661405603369993e-05,2.187168150350419e-05,3.625205235707580e+00,4.375867424432138e-01,-6.718133851677362e-02,-5.605468006453626e-03
1.587388058247237e-01,2.890449373124580e+01,1.373030473089859e+01,1.176861499373032e-01,7.269991172684287e-03,-5.299066871334683e-01,5.136310662215883e+00,5.299066871334679e-01,1.187698598269487e+00,-7.253071180724344e-01,-2.229705426593644e-03,-2.470788443933849e-04,3.426957973809419e+00,1.981371391834409e-02,2.714145180660422e-02,3.099973237727411e-02,9.028324861563998e-03,2.717800385775506e-05,1.837812328373980e-05,3.637843558360528e+00,4.669753722607514e-01,-6.491575747527858e-02,-6.243048553364692e-03
1.679324393176608e-01,3.057854766080223e+01,1.391777480993175e+01,1.066003685262251e-01,7.458959373523459e-03,-5.583308932665648e-01,4.894432578056702e+00,5.583308932665647e-01,1.195349836705390e+00,-7.273216287106403e-01,-2.187437744566350e-03,-3.310242662661320e-04,3.324056654014328e+00,1.932397989750489e-02,2.561624110874245e-02,2.881957445777129e-02,8.682538486936271e-03,1.749804183891982e-05,1.347974879547241e-05,3.641334725512188e+00,4.937162354699663e-01,-6.319988369623605e-02,-6.780393062329716e-03
1.773612390853474e-01,3.229542263892949e+01,1.409232889493074e+01,9.700970204405358e-02,7.560456955949043e-03,-5.846738352501649e-01,4.661828881251393e+00,5.846738352501643e-01,1.200777130932668e+00,-7.275851163762949e-01,-2.037153021536338e-03,-3.983319187845305e-04,3.223639923717113e+00,1.879320799554781e-02,2.412583897885599e-02,2.677025748845237e-02,8.336688964548093e-03,8.933365091692945e-06,8.030868934102888e-06,3.636090430877199e+00,5.174884189770640e-01,-6.203725040827269e-02,-7.217115830698066e-03
1.870225402772094e-01,3.405463342727447e+01,1.425548107028632e+01,8.870468317229871e-02,7.562647365869345e-03,-6.087874505136935e-01,4.439651683136095e+00,6.087874505136931e-01,1.204068969179130e+00,-7.262894066615304e-01,-1.760555163702910e-03,-4.350371701847437e-04,3.126254051414459e+00,1.823403222399254e-02,2.268354543971924e-02,2.485208566832794e-02,7.993884754107292e-03,3.049907161315460e-06,2.595326446062586e-06,3.622550992632549e+00,5.380726293668195e-01,-6.140149389567494e-02,-7.556259703032947e-03
