dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y
-2.4133296026831843e-11,50.94468142385453,2.4208949272525368e-11,-2.658661000432353e-25,1.1554033080893592e-11,2.41637135682184e-25,9.744908264932854e-29,-2.0552818187804122e-16,-2.0552818187804122e-16,0.052574148886042615,4.428129123526149e-14,-2.1182362283900429e-19,-0.00012907347199759504,-1.0900509868423e-06,0.0025672865519304417,0.05127794842918223,0.0024969957905701485,-3.6883102470866476e-06,-3.2045860991871336e-07,0.0004533741723501407,3.204586099187131e-07,0.00015737725114639577,-2.9907405020395393e-06,-1.8319010900292431e-07,-1.8456276194826852e-10,0.00030553594105322754,0.00011716483049031002,2.429564174284639e-06,0.0004268683586055803,-5.254776188453874e-06,1.7821727845429065e-07,3.7359700617406535e-10,0.015903064544243586,0.00028228761470051953,-2.3274129790341433e-05,3.1380761634624416e-07,0.001025339276563786
-2.3250888001442056e-11,50.52843820880322,2.333668651088709e-11,-1.326322023712701e-25,1.0505925020521433e-11,1.1167803143278469e-25,9.389474841124129e-29,-2.0389847314991277e-16,-2.0389847314991277e-16,0.06656708295065285,4.41525067398776e-14,-2.683938146982885e-19,-4.82872828066803e-05,-6.69380211997116e-07,0.0032937154422198497,0.0657556264679399,0.0024928578555453076,-4.728595761807345e-06,-7.968565466428735e-07,0.0007427250027952938,7.968565466428732e-07,0.00024237183964590802,-6.3973712432183625e-06,-3.0482474089137103e-07,-3.482498919785807e-10,0.0004929468494939224,0.00010260578739427796,3.99414009724891e-06,0.00042392185033033925,-6.4556064706585525e-06,1.7741665218409847e-07,5.839085970152026e-10,0.01589883592211564,0.0003481319207064389,-3.555673524138081e-05,3.7887670669549884e-07,0.001315465079733014
-2.2250928792326844e-11,50.05674458845291,2.234822408061491e-11,1.8350629957962996e-26,9.31819182118424e-12,-3.559375141976422e-26,8.986691870958047e-29,-2.020516605598441e-16,-2.020516605598441e-16,0.08242410473404851,4.400656604300611e-14,-3.3250008150849573e-19,4.326094831360554e-05,-1.9266920846078796e-07,0.004116916543877296,0.08212580258087702,0.0024858214872414005,-5.9045034501533e-06,-1.7674257006919877e-06,0.0011531615967228142,1.7674257006919855e-06,0.00035165904487923064,-1.260348360365342e-05,-4.797435964598165e-07,-5.545714084927167e-10,0.0007532940336513684,8.86568807584654e-05,6.217757133453056e-06,0.00041923925555852835,-7.516825658689096e-06,1.739483698005175e-07,8.205295445814564e-10,0.015902806216660875,0.00041336882954430657,-5.113366729514877e-05,4.3791394400703635e-07,0.001644240385865192
-2.1172e-11,49.5478,2.12817e-11,1.8125699999999999e-25,8.03666e-12,-1.94496e-25,8.5521e-29,-2.00059e-16,-2.00059e-16,0.0995334,4.38491e-14,-4.01669e-19,0.000142039,3.21689e-07,0.005005128145267784,0.09972394388118086,0.002474749537511137,-7.168313588858432e-06,-3.502684600557831e-06,0.0016917470432386774,3.5026846005578283e-06,0.00048080323553364833,-2.2777818558762793e-05,-7.11358119080961e-07,-7.217718308153105e-10,0.0010880264816864418,7.63435674164108e-05,9.133385932381253e-06,0.00041191297483490004,-8.239396063810694e-06,1.6739122776443138e-07,1.0519424208997244e-09,0.015917607725404685,0.0004721484670008816,-6.927234508933608e-05,4.849710489106777e-07,0.00199898
-2.1133457098319348e-11,49.52961881754093,2.12436002356119e-11,1.8707655384668275e-25,7.990879448645902e-12,-2.0017251339682436e-25,8.536574942301408e-29,-1.999878155802429e-16,-1.999878155802429e-16,0.10014460056295714,4.384347479261209e-14,-4.041399423307035e-19,0.00014556767840902138,3.4006357485455247e-07,0.005036857998681168,0.10035260763983082,0.0024743540108805554,-7.213461063154742e-06,-3.5646737824609015e-06,0.001710987095093187,3.5646737824608985e-06,0.0004854166927686583,-2.3141279423492432e-05,-7.196321551773989e-07,-7.277447823987468e-10,0.001099984230822153,7.590369517564653e-05,9.237541827500167e-06,0.0004116512558784463,-8.265208666347596e-06,1.6715698498344312e-07,1.0602092535239023e-09,0.01591813648420721,0.0004742482698826152,-6.992031859769958e-05,4.866520841936139e-07,0.002011652471220593
-1.9898516166034562e-11,48.947081296051806,2.0022857725275997e-11,3.7353903953211353e-25,6.524039270442133e-12,-3.820518852324948e-25,8.039141474864813e-29,-1.977070180827603e-16,-1.977070180827603e-16,0.1197278846468887,4.366323930039413e-14,-4.833106246727798e-19,0.00025862894816695847,9.287975209706858e-07,0.006053504204518123,0.12037755915834565,0.0024565238657526193,-8.650962798412025e-06,-6.636481230161043e-06,0.0024401173296338505,6.6364812301610385e-06,0.0006424013924499302,-3.994188009384329e-05,-1.0343885490753214e-06,-7.19574693066678e-10,0.0015445776016569709,6.48707563512763e-05,1.3168445855245586e-05,0.00040001381750162234,-8.517731315720919e-06,1.567818525480622e-07,1.285871456622721e-09,0.015948176852414595,0.0005271693443725343,-9.164067080659442e-05,5.224744346084708e-07,0.002417687116800127
-1.854615378819516e-11,48.30915456842753,1.86860437928451e-11,5.777308708392683e-25,4.91772805389192e-12,-5.812248281201821e-25,7.494410719528313e-29,-1.9520935633519872e-16,-1.9520935633519872e-16,0.14117319910468412,4.3465866541539995e-14,-5.700090645967131e-19,0.0003824403820697151,1.5735098456414389e-06,0.007166815816761307,0.14211108709927053,0.0024301137466026077,-1.0209513178563954e-05,-1.1541651401905122e-05,0.0033581066842592027,1.1541651401905113e-05,0.0008201459900123584,-6.522225522589633e-05,-1.430147162203679e-06,-3.159228309806219e-10,0.0020948971628367333,5.597274657029295e-05,1.8079514172561815e-05,0.0003836111734611228,-8.110411484354632e-06,1.4328723458061343e-07,1.496663353608579e-09,0.015996328438142214,0.0005691179705382814,-0.00011587092827340438,5.452372724395743e-07,0.002862328608895792
-1.7076422301782723e-11,47.61586332269548,1.7233210173569544e-11,7.9964414546008905e-25,3.172007963901613e-12,-7.976836339848791e-25,6.902403757596725e-29,-1.9249492699809755e-16,-1.9249492699809755e-16,0.1644797139938322,4.325136415445684e-14,-6.642319068371332e-19,0.0005169971885637529,2.2741755982340377e-06,0.008376749749792316,0.16542433637220644,0.0023928417025900206,-1.1877624925847664e-05,-1.8931569761205496e-05,0.004471575017260151,1.8931569761205483e-05,0.0010153020006768308,-0.00010126420903547186,-1.9075714102401474e-06,7.34769317783492e-10,0.002752904293849094,4.946182061293234e-05,2.397073193611994e-05,0.0003625272844274062,-6.9287100108706295e-06,1.2795028055827226e-07,1.706582139142991e-09,0.01606587989537597,0.0005980943640755931,-0.00014209209598152356,5.575980795412587e-07,0.003345559739698523
-1.5489378586011083e-11,46.867234389512376,1.5664413092708738e-11,1.0392702752594548e-24,1.2869465605576546e-12,-1.031419925781652e-24,6.263143499983291e-29,-1.8956383512099008e-16,-1.8956383512099008e-16,0.18964652734260812,4.301974044047538e-14,-7.659755049312404e-19,0.0006622941602452443,3.0307676626952926e-06,0.00968325917866964,0.1901430651469163,0.002342667874516267,-1.3639125885728214e-05,-2.9520465160624966e-05,0.005772117455581846,2.9520465160624942e-05,0.0012240620329228744,-0.00015010772302257634,-2.461202670310456e-06,2.683784952260267e-09,0.0035128499768326722,4.539235951786457e-05,3.0757218708855595e-05,0.00033779224990023175,-4.931399615925555e-06,1.1250116234229508e-07,1.9288593694748807e-09,0.016159835137987685,0.0006134612038649794,-0.00016973858180442233,5.645048537994194e-07,0.003867361807964542
-1.50314e-11,46.6512,1.52117e-11,1.10842e-24,7.429679999999997e-13,-1.09887e-24,6.07867e-29,-1.88718e-16,-1.88718e-16,0.196909,4.29529e-14,-7.95336e-19,0.0007042230000000001,3.2491e-06,0.010060283034346139,0.19710358737497996,0.002325325199946435,-1.4131871488655892e-05,-3.342453369857907e-05,0.006164964197634765,3.342453369857904e-05,0.0012827827575582396,-0.00016706609976956672,-2.62756173269327e-06,3.507204746975317e-09,0.0037405857444457913,4.491588293774927e-05,3.277511911666337e-05,0.0003306459437330299,-4.187038009573281e-06,1.0872977104471881e-07,1.9887373016564328e-09,0.016192327135238504,0.0006141816163799228,-0.0001773956556070449,5.664280093441368e-07,0.00401794
-1.4217742692420998e-11,45.2683844824294,1.4397520215513192e-11,-3.8342356621610416e-24,1.2509536204318102e-11,3.8947773988363114e-24,5.75194710380996e-29,-1.831907971733859e-16,-1.831907971733859e-16,0.2146708034335127,5.196918352167508e-14,-8.672577596966548e-19,0.0009310436895064769,5.25645627978962e-06,0.011086293540940284,0.21604554245249405,0.002278129867202402,-1.5472800339894568e-05,-4.404883579006667e-05,0.007234034174929305,4.404883579006664e-05,0.0014425818777560905,-0.00021321562706134471,-3.080281483186652e-06,5.748010860422254e-09,0.0043603324442377306,4.3619227646621446e-05,3.8266514391788485e-05,0.00031119840718993406,-2.1613761918286992e-06,9.846652897785302e-08,2.151685578287814e-09,0.016280748942128546,0.0006161421045513875,-0.0001982331650987479,5.716615715312149e-07,0.004427714619738898
-1.3028589958358049e-11,43.24741221547277,1.3207603886214738e-11,-1.1057881832904526e-23,2.970626831791059e-11,1.1192947527660427e-23,5.274444570905311e-29,-1.7511284065315835e-16,-1.7511284065315835e-16,0.2406295171550133,6.514639965556399e-14,-9.723707555307041e-19,0.0012625400585014558,8.19018917460355e-06,0.012585798538595915,0.2428658466674796,0.002198630606868224,-1.735210858899959e-05,-6.324523905084415e-05,0.008814926621143875,6.32452390508441e-05,0.0016673261033686465,-0.0002911857229909697,-3.750626832940159e-06,1.007616045889786e-08,0.005272748981781683,4.383185382392866e-05,4.625114886583523e-05,0.0002848458608133963,1.259182335642736e-06,8.667599185506017e-08,2.3192047985564e-09,0.016430582702145133,0.0006086145586065931,-0.00022700441380845592,5.831406692727017e-07,0.005026596489136725
-1.1762979118631181e-11,41.09649893530174,1.1941180354913828e-11,-1.8745981632169236e-23,4.800868645765619e-11,1.8960362898814664e-23,4.7662403980263966e-29,-1.6651550152085716e-16,-1.6651550152085716e-16,0.26825727978820135,7.917086186193918e-14,-1.0842421267289272e-18,0.0016153504132291386,1.1312550202067029e-05,0.014181716140175521,0.2703029573893211,0.0021046088754929125,-1.924473976943672e-05,-8.77908318322194e-05,0.010459414502499157,8.77908318322193e-05,0.0018952849474963753,-0.00038358016167343946,-4.456541039786248e-06,1.5690233278472707e-08,0.006221245140913877,4.561311263431967e-05,5.4414230667782446e-05,0.00026060745932612184,5.147402596024697e-06,7.723416148873987e-08,2.3434341007329636e-09,0.01661058564923561,0.0005946754366400415,-0.0002554890636966292,5.987740796476918e-07,0.005663984239183018
-1.09824e-11,39.7699,1.11601e-11,-2.3487700000000002e-23,5.92969e-11,2.3751e-23,4.4528e-29,-1.61213e-16,-1.61213e-16,0.285297,8.78206e-14,-1.15324e-18,0.0018329499999999999,1.3238299999999998e-05,0.015166015512262005,0.28643305104883876,0.0020423398669994586,-2.033100657766208e-05,-0.00010553009065809323,0.011416718269803196,0.00010553009065809315,0.002028342716495585,-0.0004448461632836849,-4.87843171485441e-06,1.957934045196755e-08,0.006775295538478438,4.729562140712105e-05,5.908374935967398e-05,0.00024845937156654465,7.555071638978037e-06,7.294629085023873e-08,2.2370623766054745e-09,0.016733088724458736,0.0005855602958523742,-0.0002715645031920001,6.066498158005625e-07,0.0060571
-1.2016885036894111e-11,38.57760145699319,1.2187267542439298e-11,-2.462765031344546e-23,6.135148220476638e-11,2.4900327140298434e-23,4.874157256211971e-29,-1.56410224981e-16,-1.56410224981e-16,0.29529039097298765,1.1017827760709978e-13,-1.1937649158193527e-18,0.002010961438273897,1.5791364205066152e-05,0.01587398458301069,0.29803481342222227,0.001997552139474952,-2.1112316943810397e-05,-0.00011828926428237634,0.012105270429626079,0.00011828926428237628,0.002124046104860631,-0.0004889124661367988,-5.181881618060585e-06,2.2376627202059338e-08,0.007173802899384544,4.850578592229464e-05,6.244235640839574e-05,0.0002397217144609728,9.286816333071254e-06,6.986218871879544e-08,2.160553244505919e-09,0.01682120052335761,0.0005790041220538389,-0.0002831269549055368,6.123145330235252e-07,0.006339853202709356
-1.4630321432036143e-11,35.56547823138895,1.478221763217582e-11,-2.750752535422565e-23,6.654200668723622e-11,2.780389101145755e-23,5.938638954321123e-29,-1.442768962380167e-16,-1.442768962380167e-16,0.32053685732894627,1.666608426374024e-13,-1.2961436705960677e-18,0.002460674633675293,2.2241211882599268e-05,0.017662538375615117,0.32573545850199714,0.001879851547301713,-2.2911421483564262e-05,-0.00015524254915789262,0.013690569771951325,0.00015524254915789246,0.002351740815556955,-0.0006047923496077096,-5.9103137476926205e-06,2.9547089763193492e-08,0.008098776568333086,5.207093346092491e-05,7.003885429900104e-05,0.0002226362055354607,1.3456478749428218e-05,6.425564458196528e-08,1.7958516468630994e-09,0.01706199016088469,0.0005665940327745454,-0.0003093582134729572,6.113893900781675e-07,0.007054177223308256
-1.738434892497451e-11,32.39131635362057,1.751676433980628e-11,-3.0542324690945156e-23,7.20117579901811e-11,3.0863653530851165e-23,7.060384969556745e-29,-1.3149084910055829e-16,-1.3149084910055829e-16,0.347141469774498,2.2618191506689946e-13,-1.4040299408997859e-18,0.0029345803718730276,2.9038032292007212e-05,0.019547308300220105,0.3530928148088313,0.001754535411409936,-2.459738508014109e-05,-0.00019903210437735675,0.01516027949368776,0.00019903210437735659,0.0025769088759401743,-0.0007281920604509249,-6.625568211138417e-06,3.6159556507339375e-08,0.008968110237002646,5.592856755897159e-05,7.695123168669404e-05,0.00020910020090734194,1.7456329140432517e-05,6.01174985250561e-08,1.3753455569038786e-09,0.017331584095686792,0.0005621524007041028,-0.00033363083827102856,5.797828408642767e-07,0.007806928656345802
-1.85175e-11,31.0853,1.86419e-11,-3.1791e-23,7.42623e-11,3.21226e-23,7.52193e-29,-1.2623e-16,-1.2623e-16,0.358088,2.50672e-13,-1.4484200000000002e-18,0.00312957,3.18346e-05,0.020322801308811377,0.3635578567310166,0.0017038009383648534,-2.5197897284957767e-05,-0.00021894745892705805,0.015673426073252884,0.00021894745892705788,0.002663593736087949,-0.0007781388774408181,-6.894438051679586e-06,3.7981185904166653e-08,0.009277983634133945,5.743566368978093e-05,7.931489652025676e-05,0.0002049163296359226,1.8892565269358473e-05,5.8916690412223114e-08,1.255861257616318e-09,0.017447488829320776,0.000565057067272826,-0.0003421618625851135,5.492083685267832e-07,0.00811665
-1.849405520328621e-11,29.39253013184285,1.8608040436730235e-11,-1.8942649658776313e-23,5.069370642774961e-11,1.9182738576637792e-23,7.512767319823308e-29,-1.193729176995447e-16,-1.193729176995447e-16,0.3712145403278967,2.6505178390346594e-13,-1.5017204608409228e-18,0.0033737199007829177,3.7455958676625775e-05,0.02152822141545319,0.3798246338780693,0.0016249396807765822,-2.6131328635015686e-05,-0.0002499037261521094,0.016471056996819708,0.0002499037261521092,0.002798335986767135,-0.0008557758087804643,-7.312367173241433e-06,4.0812712013956155e-08,0.009759648354869475,5.977828181604846e-05,8.298895816126939e-05,0.00019841295372112044,2.1125039177585836e-05,5.705016392211727e-08,1.0701358220629144e-09,0.017627650216760184,0.0005695720576676323,-0.00035542241828906315,5.016836541872844e-07,0.008598078370031459
-1.845365902501019e-11,26.47583035367274,1.8549699263168718e-11,3.1954928584320403e-24,1.0084221974436797e-11,-3.1130806324791344e-24,7.496979711748801e-29,-1.0755793280357337e-16,-1.0755793280357337e-16,0.3938320136080643,2.8982863828298836e-13,-1.5935589589353673e-18,0.003794398443595733,4.7141749943089225e-05,0.023605201059160773,0.4056907065341348,0.001494378369283299,-2.7489073162507137e-05,-0.0003079557495751995,0.017593677172582946,0.0003079557495751995,0.0030149101539130425,-0.0009842293416696252,-7.957941990127677e-06,4.206614236943915e-08,0.010458271538035593,6.340298808277054e-05,8.803044386875147e-05,0.0001897069857074233,2.4348998446634366e-05,5.473188555053898e-08,1.0212764073516495e-09,0.017946902294499262,0.0005915580625842858,-0.0003742741646064609,3.6689585375100273e-07,0.009427595746545392
-1.84162e-11,23.7712,1.84956e-11,2.3723999999999994e-23,-2.7572600000000003e-11,-2.3787800000000006e-23,7.48234e-29,-9.6602e-17,-9.6602e-17,0.414805,3.12804e-13,-1.6787200000000002e-18,0.00418449,5.61233e-05,0.025531166230610882,0.4276801680961142,0.0013804740631836617,-2.8534787014932392e-05,-0.00036572222636219127,0.018408650134715383,0.0003657222263621909,0.003201586781244086,-0.001096180095442345,-8.486070353446511e-06,3.929788779764737e-08,0.01098797957116083,6.62906979397936e-05,9.156691651427807e-05,0.000183030804435267,2.675461167242159e-05,5.3154458539511833e-08,1.2677875999491372e-09,0.018246707554745792,0.0006251450982526128,-0.0003880624613300597,1.97375362688962e-07,0.0101968
-1.7923424729617112e-11,23.53275558176199,1.8001994557443574e-11,2.4328349377486847e-23,-2.992936395068885e-11,-2.4401742373813428e-23,7.28211730966135e-29,-9.563621112557787e-17,-9.563621112557787e-17,0.41689381273415604,3.059274697697721e-13,-1.6872128303748863e-18,0.004220464440556284,5.7417786343268694e-05,0.02577816685137474,0.4305002661625722,0.0013658660968863773,-2.8668897420727493e-05,-0.0003731306446644729,0.0185131685499684,0.00037313064466447247,0.0032255276310145698,-0.0011105375231293803,-8.553801606075828e-06,3.894286549101338e-08,0.011055913412823722,6.666104011308097e-05,9.202046102884569e-05,0.0001821745994825507,2.706312605725847e-05,5.29521571393053e-08,1.2994020956313067e-09,0.018285156892504796,0.0006294525586276352,-0.0003898307787952405,1.7563474808948208e-07,0.0102954486832233
-1.3396950412093793e-11,21.342482245860797,1.3467894546732108e-11,2.987970737051249e-23,-5.157783565051454e-11,-3.004121852964103e-23,5.442936409006324e-29,-8.676478676853825e-17,-8.676478676853825e-17,0.4360809711886104,2.427618862845989e-13,-1.7652252244325944e-18,0.004550914020825941,6.930851937992777e-05,0.02804703469742393,0.4541144404864921,0.0012419246706105774,-2.969428590840334e-05,-0.00044521116386276075,0.019227207364118377,0.00044521116386276054,0.003429059396194992,-0.0012321779898049258,-9.096651333139596e-06,3.148199741400569e-08,0.011550738962088065,6.947202216032142e-05,9.496076689129904e-05,0.00017519628517893274,2.924555288280447e-05,5.128587911954199e-08,1.906791136924656e-09,0.018637449811283364,0.0006832558378755401,-0.0004018772820248383,-5.957008354983728e-08,0.01120160359379907
-8.679323166784674e-12,19.059713706973945,8.742319575350733e-12,3.5665499110228333e-23,-7.41405219149716e-11,-3.5918849660565114e-23,3.5260869324959324e-29,-7.751872232287303e-17,-7.751872232287303e-17,0.45607840299428215,1.7692882136210787e-13,-1.8465320804670297e-18,0.004895318480837121,8.170139785562702e-05,0.030411716791187367,0.47644437396425215,0.0011244832234392037,-3.060839164706012e-05,-0.0005238224855716616,0.019743508131102226,0.0005238224855716614,0.0036243717054789846,-0.0013472212349215456,-9.586686965021306e-06,2.110717908518989e-08,0.011945851161076432,7.180079340469811e-05,9.689713043895368e-05,0.00016837536270854924,3.090875608285768e-05,4.903423979856028e-08,2.789902832136231e-09,0.018998213020146364,0.0007518068294192605,-0.0004103643502836879,-3.1743785072369314e-07,0.01214602540970411
