dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y,dU/dy
-7.456475522225545e-12,11.3012,7.485468444851316e-12,-1.6695624904580815e-23,2.13896869288613e-11,1.675461427340195e-23,-1.2078973210558005e-26,1.830734682248238e-14,1.830734682248238e-14,0.021170606567094064,1.4685448192535385e-14,3.429585269857054e-17,4.790720548893654e-07,9.31467597200917e-11,0.0012360091607864169,0.02252581878930247,9.077612663986845e-07,-1.3351470504178572e-08,9.682682285254012e-05,1.3351470504178572e-08,3.8097063035446476e-05,-2.3786018661366889e-07,2.4112426751550835e-08,-3.6123506901813856e-12,6.74686186792454e-05,0.00020423025945337395,4.986223577507775e-07,0.0005707862839686798,-2.802158350367876e-06,-1.4195953139856521e-07,-7.519205865777406e-11,0.021471927715661178,0.00017765332536305987,-5.867792547549718e-06,-4.938443116684917e-08,0.001873306006858533,12.023176903989565
-7.82443e-12,11.3012,7.85575e-12,-1.99748e-23,2.54186e-11,2.00466e-23,-1.2675e-26,1.83073e-14,1.83073e-14,0.0222324,1.62566e-14,3.60159e-17,5.44344e-07,1.10701e-10,0.0012980000986204656,0.023655410520289424,9.532786335909082e-07,-1.8610905828608114e-08,0.0001090693288303343,1.8610905828608114e-08,4.2507565953694416e-05,-2.978269662882506e-07,2.7159251084839332e-08,-4.632079983400194e-12,7.579775284492868e-05,0.00020229970791926476,5.621665276668291e-07,0.0005705012008251783,-2.9423432683646015e-06,-1.4184942943939687e-07,-8.1692605112529e-11,0.02146999408478957,0.00018614715061221983,-6.539870215160791e-06,-5.180167028049702e-08,0.00196726,12.022817692124239
-1.09111e-11,11.3012,1.09488e-11,-1.62092e-23,1.78913e-11,1.62669e-23,-1.76751e-26,1.83071e-14,1.83071e-14,0.0268132,2.62533e-14,4.34364e-17,9.89593e-07,2.85994e-10,0.0015654372345220917,0.028528619215438145,1.1496465986676492e-06,-4.130080807513795e-08,0.00016188512496693503,4.130080807513795e-08,6.153506109338125e-05,-5.565316151571923e-07,4.030365576333261e-08,-9.031327536381045e-12,0.0001117307434341957,0.00019397105229584444,8.363045129815316e-07,0.000569271314295699,-3.5471196159335294e-06,-1.4137443497010905e-07,-1.0973682554857235e-10,0.021461652144495365,0.00022279064040044155,-9.43930250009435e-06,-6.222996073601413e-08,0.00237259,12.022817692124253
-9.72532e-12,11.3012,9.7629e-12,9.700260000000004e-24,-1.46025e-11,-9.749629999999999e-24,-1.5754100000000002e-26,1.83067e-14,1.83067e-14,0.0314397,2.66341e-14,5.0931e-17,1.65073e-06,6.47129e-10,0.0018355531624493775,0.03345064055041689,1.3479814893068001e-06,-6.421798440234505e-08,0.0002152299520963431,6.421798440234505e-08,8.075314570403527e-05,-8.178275868357162e-07,5.3579721762218375e-08,-1.3474640283315227e-11,0.00014802365789239036,0.00018555897244566794,1.1131884095793311e-06,0.0005680291085712189,-4.1579537237746555e-06,-1.408946827045927e-07,-1.3806195175268207e-10,0.0214532266469081,0.0002598011707939483,-1.2367777034742541e-05,-7.27627064730288e-08,0.00278198,12.022817692124306
-8.532507853819138e-12,11.3012,8.57050634726484e-12,1.0702128498742244e-23,-2.342657861072148e-11,-1.0782988927963982e-23,-1.382178828905015e-26,1.830662784595764e-14,1.830662784595764e-14,0.0325635954151857,2.354540190858862e-14,5.27515426941956e-17,1.8746985526279338e-06,8.100554733027366e-10,0.0019011687291127473,0.03464627985055756,1.3961602706851003e-06,-6.978494049624432e-08,0.00022818828109054395,6.978494049624432e-08,8.542153205795703e-05,-8.813006422016241e-07,5.6804694833083294e-08,-1.4553993455821016e-11,0.0001568397990444986,0.00018351554098117675,1.1804480262729355e-06,0.0005677273565303463,-4.306335296201213e-06,-1.4077814305066912e-07,-1.449425871189699e-10,0.021451179956056318,0.00026879163256684883,-1.3079151286252493e-05,-7.532128228660118e-08,0.002881427511453483,12.021684015428907
-4.76588e-12,11.3012,4.8052e-12,1.38658e-23,-5.1291000000000007e-11,-1.40461e-23,-7.71999e-27,1.83064e-14,1.83064e-14,0.0361126,1.3791999999999998e-14,5.85004e-17,2.58194e-06,1.32454e-09,0.002108367676432069,0.038420354996165425,1.548231838679694e-06,-1.2133603540001572e-07,0.00028856870092683145,1.2133603540001572e-07,0.0001053730610505706,-1.331073140519199e-06,7.181131657668887e-08,-2.3787478048011793e-11,0.00019703154900640101,0.00017788218716850303,1.4958021212037029e-06,0.0005669088714559307,-4.747967913268708e-06,-1.4043183516890626e-07,-1.735216926258689e-10,0.02144676970197611,0.0002955318172536024,-1.60851772795616e-05,-8.312882234068141e-08,0.00319546,12.01810412379934
2.3932899999999994e-12,11.3011,-2.35819e-12,-6.227550000000002e-24,-5.43212e-11,6.05064e-24,3.876649999999999e-27,1.83059e-14,1.83059e-14,0.0408321,-1.01289e-14,6.61454e-17,3.84219e-06,2.50694e-09,0.002383913766519744,0.04343935564034651,1.7504660995991496e-06,-1.8989189837253117e-07,0.00036886635117551014,1.8989189837253117e-07,0.00013190584935046993,-1.9292086761663723e-06,9.176805863726788e-08,-3.606674206059348e-11,0.0002504810462121763,0.0001703906017273352,1.915179675846362e-06,0.000565820398927628,-5.335278526872329e-06,-1.3997129333690924e-07,-2.1152797056555804e-10,0.021440904670884896,0.00033109258353154064,-2.008277823204966e-05,-9.351177632253353e-08,0.00361308,12.018104123799361
5.757739999999999e-12,11.301,-5.7308e-12,-1.91967e-24,-4.481480000000002e-12,1.9007900000000004e-24,9.32636e-27,1.83053e-14,1.83053e-14,0.0455988,-2.3407000000000002e-14,7.38665e-17,5.49534e-06,4.45667e-09,0.0026622112267421483,0.04850847177872385,1.9547197007514343e-06,-2.5913230219221724e-07,0.0004499657858251682,2.5913230219221724e-07,0.00015870357162673672,-2.5333166872305497e-06,1.1192407184001588e-07,-4.846861641495111e-11,0.0003044642448770486,0.00016282421165207493,2.3387447799427355e-06,0.0005647210578335405,-5.928453527379661e-06,-1.3950615292381114e-07,-2.4991374704221505e-10,0.02143498107655521,0.00036700842953597433,-2.4120295845549826e-05,-1.0399840569853422e-07,0.00403487,12.018104123799333
4.952009081018944e-12,11.300966616910122,-4.923687021098004e-12,1.9275908994363997e-24,9.066105623761548e-12,-1.9062743209145674e-24,8.021294837554107e-27,1.8305066318370855e-14,1.8305066318370855e-14,0.047205962095985855,-2.0431298134474646e-14,7.646974673175898e-17,6.201345614589171e-06,5.4816910980791905e-09,0.0027560450234786144,0.05021763007640257,2.02358806511918e-06,-2.8247814937592866e-07,0.00047731015274923865,2.8247814937592866e-07,0.0001677389829562615,-2.7370043107962325e-06,1.1872009234402162e-07,-5.265016717861238e-11,0.00032266580692743804,0.00016027304532887745,2.481558594523281e-06,0.0005643503920406001,-6.128454858265962e-06,-1.3934932112613076e-07,-2.6285631268619745e-10,0.02143298381310251,0.0003791182065742016,-2.548162917127371e-05,-1.0753419164689295e-07,0.004177085301188321,12.01399821223184
3.34415e-12,11.3009,-3.31307e-12,9.604910000000001e-24,3.61007e-11,-9.503380000000001e-24,5.417e-27,1.83046e-14,1.83046e-14,0.0504131,-1.44932e-14,8.16646e-17,7.6102e-06,7.52715e-09,0.0029432930471488586,0.053624813818946564,2.1608771116955746e-06,-3.967079402686324e-07,0.0005535126699552851,3.967079402686324e-07,0.00019038780012580234,-3.555244959996274e-06,1.376412059549499e-07,-7.386578645043516e-11,0.00037214858901067806,0.00015597025132833535,2.881648655502681e-06,0.0005635138849079411,-6.47420469602296e-06,-1.39083353797897e-07,-2.945908516953845e-10,0.02143131424744276,0.0004010680103628169,-2.88451619673493e-05,-1.1419161764147321e-07,0.00446088,12.005804748329474
-1.4879999999999993e-13,11.3007,1.8007100000000023e-13,-3.023659999999999e-24,4.74139e-11,3.1363300000000002e-24,-2.4063000000000037e-28,1.83037e-14,1.83037e-14,0.0552755,2.10292e-15,8.95404e-17,1.02607e-05,1.21826e-08,0.0032271856197795363,0.05879055142801028,2.3690253199523612e-06,-5.698952913122065e-07,0.0006690456845448312,5.698952913122065e-07,0.00022472637869807162,-4.795805145248096e-06,1.6632809682170447e-07,-1.0603144896037745e-10,0.0004471709792671076,0.00014944665105544306,3.4882376836220537e-06,0.0005622456303370267,-6.99840681577581e-06,-1.386801124308161e-07,-3.427045767108885e-10,0.02142878296683946,0.00043434679293230603,-3.3944719014141777e-05,-1.242851489677538e-07,0.00489115,12.00580474832946
-3.5063900000000004e-12,11.3004,3.5315900000000003e-12,-2.33343e-24,1.99029e-11,2.33293e-24,-5.678870000000001e-27,1.83026e-14,1.83026e-14,0.0601864,1.92079e-14,9.74944e-17,1.35259e-05,1.90199e-08,0.0035139153366738436,0.06400791399749181,2.5792537041347386e-06,-7.448134290931486e-07,0.0007857333042956367,7.448134290931486e-07,0.00025940812757703377,-6.0487631476765335e-06,1.953016765831694e-07,-1.385185662517192e-10,0.000522943122650882,0.00014285785571625884,4.100888795597873e-06,0.0005609647011788648,-7.527847667289965e-06,-1.3827284118045623e-07,-3.9129913705668896e-10,0.02142622638931424,0.0004679581544988175,-3.909523963102095e-05,-1.3447955226908028e-07,0.00532572,12.005804748329481
-2.85533889289719e-12,11.29990539306609,2.886642342461612e-12,3.9429935013482255e-24,-4.7853798482960597e-11,-4.1243415806622674e-24,-4.6245065068501086e-27,1.830131402197184e-14,1.830131402197184e-14,0.06509270294159161,1.4675420979055892e-14,1.0544035931461525e-16,1.7447638378954785e-05,2.8688179579868928e-08,0.0038003915256056386,0.06922066334684307,2.7892962032456934e-06,-9.195769033130257e-07,0.0009023177482235583,9.195769033130257e-07,0.0002940592106665379,-7.300613277879834e-06,2.2424963774910413e-07,-1.7097695825869216e-10,0.0005986482678967048,0.0001362748862254584,4.712998198155386e-06,0.000559684904625175,-8.056820384347012e-06,-1.3786593004153303e-07,-4.3985072983007635e-10,0.02142367207232866,0.000501539796718107,-4.4241206129784925e-05,-1.4466494162401153e-07,0.005759905750861605,11.978159113805305
-2.84824e-12,11.2999,2.87961e-12,4.0114299999999995e-24,-4.85926e-11,-4.194750000000001e-24,-4.61301e-27,1.83013e-14,1.83013e-14,0.0651462,1.4626e-14,1.05527e-16,1.74904e-05,2.87936e-08,0.0038035151878813575,0.06927736950921108,2.7915811034450216e-06,-9.235952565999692e-07,0.0009040092752095738,9.235952565999692e-07,0.0002945040763587161,-7.325565347340774e-06,2.2467071161254164e-07,-1.7179851201037236e-10,0.000599718473412445,0.0001362165764975428,4.721901134123913e-06,0.0005596642570081897,-8.061095335218543e-06,-1.37862781311966e-07,-4.4043878408632995e-10,0.021423690342699826,0.0005018569607914132,-4.430616219461934e-05,-1.447662715047256e-07,0.00576464,11.977857672958304
1.3951799999999997e-12,11.2993,-1.3636600000000003e-12,4.4385200000000006e-24,-1.3794399999999999e-11,-4.51431e-24,2.2595000000000004e-27,1.82995e-14,1.82995e-14,0.0701554,-8.20241e-15,1.1364e-16,2.22441e-05,4.2442e-08,0.00409601156544174,0.0745872735942092,3.0055367018417075e-06,-1.299869538658322e-06,0.0010624020437880156,1.299869538658322e-06,0.0003361608215435187,-9.662050308180768e-06,2.6409961553029516e-07,-2.487279221471673e-10,0.0006999313674350964,0.0001307565162585024,5.555562487557889e-06,0.0005577308363498846,-8.46139713925521e-06,-1.3756793766019393e-07,-4.955035524834085e-10,0.021425401160614962,0.0005315558636643272,-5.0388578277923735e-05,-1.5425469260513666e-07,0.00620795,11.977857672955992
-1.17654e-12,11.2985,1.2078499999999997e-12,-1.24819e-23,8.13137e-11,1.27037e-23,-1.9051099999999995e-27,1.82974e-14,1.82974e-14,0.0752144,1.00277e-14,1.21833e-16,2.78824e-05,6.11174e-08,0.004391430861394653,0.0799502395886985,3.221630360063114e-06,-1.6799039323079266e-06,0.001222377632435489,1.6799039323079266e-06,0.0003782338428808301,-1.2021883779942057e-05,3.0392253276684504e-07,-3.2642608842956207e-10,0.0008011456896243135,0.0001252418935984498,6.3975546248580335e-06,0.0005557780950051157,-8.865699162082071e-06,-1.3727014763370134e-07,-5.511185835048334e-10,0.021427129074745754,0.0005615515478860195,-5.653177598864243e-05,-1.6383793156545347e-07,0.00665569,11.977857672955963
-5.70889e-12,11.2974,5.746489999999999e-12,-1.92292e-24,-2.0121500000000017e-12,1.924530000000001e-24,-9.24476e-27,1.82947e-14,1.82947e-14,0.0803235,3.90702e-14,1.30107e-16,3.45066e-05,8.62174e-08,0.0046898060657896735,0.08536686638556266,3.4398862097099734e-06,-2.0637408767315314e-06,0.0013839539059383266,2.0637408767315314e-06,0.00042072783874708955,-1.440532928983595e-05,3.4414391042511245e-07,-4.0490168756348956e-10,0.0009033727427810736,0.00011967209268870529,7.24797157293029e-06,0.0005538058149074442,-9.27404655289541e-06,-1.3696937797769456e-07,-6.072900877897059e-10,0.021428874278051756,0.0005918473631331134,-6.273644134965823e-05,-1.7351705856468177e-07,0.00710791,11.977857672955992
-8.47133e-13,11.2959,8.784359999999998e-13,2.0692099999999998e-24,-1.07932e-10,-2.3447100000000004e-24,-1.3716799999999998e-27,1.82914e-14,1.82914e-14,0.0854831,4.9158099999999965e-15,1.38462e-16,4.22235e-05,1.19419e-07,0.004991163570666462,0.09083763309910857,3.6603235560628687e-06,-2.4514143232753305e-06,0.0015471451561255938,2.4514143232753305e-06,0.0004636465678434481,-1.6812597659631482e-05,3.847673061874339e-07,-4.841616609136951e-10,0.0010066215691461582,0.00011404662086632526,8.106888553299406e-06,0.0005518138216037195,-9.686475431052246e-06,-1.3666560208833865e-07,-6.640230338493066e-10,0.021430636924900593,0.0006224459891469065,-6.900312317927733e-05,-1.8329292974602607e-07,0.00756465,11.977857672955906
-1.9903446164372828e-13,11.295619131034115,2.2945230309774546e-13,1.3706902861917097e-24,-9.35137980750428e-11,-1.609133839177825e-24,-3.222608566992175e-28,1.8290810175171644e-14,1.8290810175171644e-14,0.08621481982992059,1.6248052117505578e-16,1.39646845732581e-16,4.347647050025612e-05,1.2549925137345345e-07,0.00503390708022308,0.09161358778919695,3.6915896293080755e-06,-2.5064005884223254e-06,0.0015702916404475547,2.5064005884223254e-06,0.00046973401241542966,-1.7154036306104775e-05,3.905291885925161e-07,-4.954036222835867e-10,0.001021266026725703,0.00011324872333694832,8.228714376664115e-06,0.0005515312841409498,-9.744972921274463e-06,-1.3662251556346493e-07,-6.720698393306072e-10,0.021430886932652878,0.0006267859927714212,-6.989196772549868e-05,-1.8467950561190636e-07,0.007629432426981109,11.969918970892557
3.76782e-12,11.2939,-3.74282e-12,-2.9047800000000007e-24,-5.263470000000003e-12,2.8931500000000004e-24,6.10098e-27,1.82872e-14,1.82872e-14,0.0906935,-2.893149999999999e-14,1.46899e-16,5.11456e-05,1.62715e-07,0.0052955297680646815,0.09634060387255369,3.88197380550983e-06,-3.132909836126709e-06,0.001750644080144427,3.132909836126709e-06,0.0005112430882202293,-2.065743302169359e-05,4.359367271779197e-07,-6.398068235583426e-10,0.0011325100391003913,0.00010949049473487867,9.175799774432147e-06,0.0005488156601756288,-9.928058445093383e-06,-1.3646533531667065e-07,-7.193968681103591e-10,0.02143685496051922,0.0006484309160917271,-7.584204564742522e-05,-1.920649447055623e-07,0.00802595,11.92132809491278
1.8203900000000013e-13,11.2914,-1.5698900000000035e-13,1.00493e-23,6.97381e-11,-9.89446e-24,2.9476700000000017e-28,1.82821e-14,1.82821e-14,0.095955,-1.6938200000000004e-15,1.55418e-16,6.13915e-05,2.18453e-07,0.005602950844053739,0.1018951082718164,4.105685704436077e-06,-3.869092728502567e-06,0.00196256813583807,3.869092728502567e-06,0.0005600185398161887,-2.4774117231340274e-05,4.892930873816302e-07,-8.094885429779794e-10,0.0012632278841913805,0.0001050743690150764,1.0288677309776678e-05,0.0005456246523609469,-1.0143194025248073e-05,-1.3628063986463486e-07,-7.750087350736909e-10,0.02144386772215446,0.0006738648938240322,-8.283371510877127e-05,-2.0074324264506661e-07,0.00849188,11.921328094912795
-1.86115e-12,11.2882,1.87979e-12,7.92003e-24,1.4613999999999997e-11,-7.901110000000001e-24,-3.0136099999999993e-27,1.82758e-14,1.82758e-14,0.101268,1.64156e-14,1.6402e-16,7.3085e-05,2.89371e-07,0.005913439994653467,0.10750504684672046,4.331630257044224e-06,-4.612622755532876e-06,0.0021766072020675776,4.612622755532876e-06,0.0006092807723661997,-2.893188611373792e-05,5.431819461901682e-07,-9.808636927311456e-10,0.0013952502985946549,0.00010061417018429803,1.1412661407350198e-05,0.0005424017981608889,-1.0360476667080956e-05,-1.360941011446147e-07,-8.311756106893512e-10,0.02145095047143077,0.0006995527036694341,-8.98951617104501e-05,-2.0950815034444625e-07,0.00896246,11.92132809491278
-1.67059e-12,11.2842,1.68885e-12,8.615920000000001e-24,7.43557e-12,-8.629320000000001e-24,-2.70494e-27,1.82681e-14,1.82681e-14,0.106632,1.65707e-14,1.72704e-16,8.63555e-05,3.78641e-07,0.0062270302099134405,0.1131710156636706,4.559831470363106e-06,-5.3635789186655305e-06,0.0023927840208817224,5.3635789186655305e-06,0.0006590350200740692,-3.313118143956127e-05,5.976090293949834e-07,-1.1539504817461586e-09,0.0015285913099372286,9.61094243381245e-05,1.2547871492553014e-05,0.0005391467551412035,-1.057992945727674e-05,-1.3590569933652428e-07,-8.879034627923115e-10,0.02145810396090343,0.000725497075005493,-9.702713574429328e-05,-2.1836059909144177e-07,0.00943774,11.921328094912752
-2.409968901903125e-12,11.280581695073488,2.432715600012e-12,1.058294133896294e-24,5.974549126943511e-12,-1.0522131801719558e-24,-3.901578568686125e-27,1.826129758673816e-14,1.826129758673816e-14,0.11055134789639756,2.345126864825482e-14,1.7904833585814577e-16,9.719775071229258e-05,4.591627578345934e-07,0.0064562359819113095,0.11731232076060509,4.726625690094238e-06,-5.91245920488455e-06,0.002550789507766134,5.91245920488455e-06,0.0006954008255141442,-3.6200482330229846e-05,6.373902502892957e-07,-1.2804610970915034e-09,0.0016260513962425816,9.281686704812609e-05,1.33776062588083e-05,0.0005367676163418798,-1.074032937967933e-05,-1.3576799484267277e-07,-9.293663353639597e-10,0.02146333250757763,0.0007444600380435805,-0.00010223995660013722,-2.2483092963872803e-07,0.009785126219384543,11.846588909177513
-2.69231e-12,11.2792,2.71677e-12,-1.8276800000000006e-24,5.41664e-12,1.8412000000000003e-24,-4.3585299999999994e-27,1.82587e-14,1.82587e-14,0.112048,2.60787e-14,1.81471e-16,0.000101338,4.89911e-07,0.0065437610778931515,0.11888002961536295,4.789632333430995e-06,-6.264360157018383e-06,0.0026243005717450077,6.264360157018383e-06,0.00071015763127286,-3.801407158114925e-05,6.563961399437632e-07,-1.3723156532754548e-09,0.0016703612815874432,9.192236307320361e-05,1.3760427574794993e-05,0.0005354513715447924,-1.073117730783229e-05,-1.3571269316777983e-07,-9.410444205643391e-10,0.02146697174448034,0.0007499054688455948,-0.00010431584133128609,-2.2683586045363202e-07,0.00991778,11.818048814623822
