dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y,dU/dy
-5.27935e-12,5.46815,5.2976e-12,-7.842970000000001e-24,8.65676e-12,7.87082e-24,2.7809799999999998e-27,-2.88042e-15,-2.88042e-15,0.0129737,1.27026e-14,-6.834150000000001e-18,8.0897e-08,8.76767e-12,0.0008460754188068837,0.013656878120029945,4.7258424002027293e-07,-1.764572320862671e-09,3.3436368411247916e-05,1.764572320862671e-09,1.4036672829234248e-05,-5.244465505524551e-08,6.143387494155943e-09,-6.9210658664526985e-12,2.373740290640151e-05,0.000262513615405844,1.9274596955938844e-07,0.0006556266298749889,-1.9186100339501757e-06,-1.2194003604618107e-07,-2.2738097654779384e-10,0.022085530484102132,0.00011258682464982263,-2.2234262103599096e-06,-1.1799367849102669e-08,0.00237259,5.756078254417581
-4.89670213934259e-12,5.46815,4.914918791961361e-12,5.182989294178297e-25,-1.829357375035559e-12,-5.249901468954709e-25,2.5794084194194326e-27,-2.8803999915712622e-15,-2.8803999915712622e-15,0.014466728952412591,1.2825518447212383e-14,-7.620614638919383e-18,1.1694351826634654e-07,1.6151667244578802e-11,0.0009434432154145236,0.01522852744305978,5.269693961364414e-07,-2.223250210989716e-09,3.97739699215692e-05,2.223250210989716e-09,1.6662282076107932e-05,-6.479514992684001e-08,7.312073663514552e-09,-8.555663231967021e-12,2.821923762394406e-05,0.0002590963183428383,2.2933202473403014e-07,0.0006549520291774335,-2.1416467786864144e-06,-1.221784681034573e-07,-2.5242149585260735e-10,0.022081481136520913,0.00012546275941229993,-2.6387998763988115e-06,-1.3161840138329913e-08,0.002645631688031891,5.75594872349302
-4.70562e-12,5.46815,4.72382e-12,4.6936500000000005e-24,-7.065790000000001e-12,-4.71759e-24,2.4787499999999997e-27,-2.88039e-15,-2.88039e-15,0.0152123,1.28869e-14,-8.01335e-18,1.34944e-07,1.9839e-11,0.0009920655880756365,0.016013332515781586,5.541247052941987e-07,-3.296407759731359e-09,4.5184731518820446e-05,3.296407759731359e-09,1.8799311594571882e-05,-8.310394091052828e-08,8.321960827843932e-09,-1.1004745081947449e-11,3.1993669760576023e-05,0.0002575185811279681,2.607216282373403e-07,0.0006546788971109586,-2.2535570834149447e-06,-1.222824202955325e-07,-2.6359946279619035e-10,0.022079705149204695,0.0001317766041300635,-2.975236610673992e-06,-1.384539410120774e-08,0.00278198,5.755884039879913
-2.30594e-12,5.46815,2.32502e-12,6.709330000000001e-24,-2.48173e-11,-6.796590000000001e-24,1.2146899999999999e-27,-2.88036e-15,-2.88036e-15,0.0174733,6.67307e-15,-9.20433e-18,2.11073e-07,4.06074e-11,0.0011395142682809269,0.018393275448591137,6.364739259664407e-07,-6.550787493874895e-09,6.159301463533399e-05,6.550787493874895e-09,2.527991228951225e-05,-1.3862585230541282e-07,1.1384471383930453e-08,-1.843165304078421e-11,4.3439738856170055e-05,0.0002527340497011535,3.559114627809787e-07,0.0006538506166195032,-2.5929281554233436e-06,-1.2259765817239974e-07,-2.974969544858105e-10,0.02207431941890184,0.00015092351160708088,-3.995490245501821e-06,-1.5918290263184655e-08,0.00319546,5.755884039879916
1.1580599999999996e-12,5.46815,-1.1410399999999998e-12,-3.0132899999999995e-24,-2.62832e-11,2.9276599999999994e-24,-6.099709999999999e-28,-2.88033e-15,-2.88033e-15,0.0197568,-4.90097e-15,-1.04072e-17,3.14109e-07,7.68608e-11,0.0012884392896298034,0.020797047741325788,7.19647674484245e-07,-9.8377519530338e-09,7.816558693657804e-05,9.8377519530338e-09,3.182540049262001e-05,-1.9470368106794467e-07,1.4477645560269945e-08,-2.5932923481360324e-11,5.500041259057554e-05,0.0002479016127889297,4.520543927947987e-07,0.0006530140429065265,-2.9356972061444127e-06,-1.2291605239252477e-07,-3.317338473933735e-10,0.022068879763564028,0.00017026212895387396,-5.0259592475739825e-06,-1.8011941455902074e-08,0.00361308,5.75588403987992
2.78595e-12,5.46815,-2.77295e-12,-9.293889999999998e-25,-2.168870000000001e-12,9.20187e-25,-1.46747e-27,-2.88029e-15,-2.88029e-15,0.0220633,-1.1325699999999999e-14,-1.16221e-17,4.49283e-07,1.36649e-10,0.0014388513502464947,0.023224822070506742,8.036519256870723e-07,-1.3157537258403839e-08,9.490363892389122e-05,1.3157537258403839e-08,3.843624640322972e-05,-2.5134145558484603e-07,1.760170555700917e-08,-3.3509095262239115e-11,6.667652143218966e-05,0.000243020923250098,5.491573247677146e-07,0.0006521691158762205,-3.2818888586123014e-06,-1.2323762582796017e-07,-3.66312600947995e-10,0.022063385792430133,0.00018979384537239766,-6.0667176412908015e-06,-2.0126498078133486e-08,0.00403487,5.755884039879916
1.8520752858147132e-12,5.46815,-1.8373959283105484e-12,3.530096070973716e-24,1.3534538122412606e-11,-3.492690302374783e-24,-9.755430035513285e-28,-2.8802580122380157e-15,-2.8802580122380157e-15,0.023926187288548992,-7.876771505933904e-15,-1.2603324598862251e-17,5.875916852668491e-07,2.1195938742726448e-10,0.0015603384152745874,0.02518572318836571,8.715017369766172e-07,-1.5838911156342716e-08,0.0001084228793484231,1.5838911156342716e-08,4.377579340325146e-05,-2.9708750126476064e-07,2.0124993107352087e-08,-3.962833111363256e-11,7.610725583141544e-05,0.00023907881485164302,6.275868746498536e-07,0.0006514866725624733,-3.5615061155205026e-06,-1.2349735907476147e-07,-3.942416863182576e-10,0.022058948339571175,0.00020556951451035596,-6.907332962546345e-06,-2.183441482907323e-08,0.004375547662071155,5.7553100982929095
1.61816e-12,5.46815,-1.60306e-12,4.6471e-24,1.74679e-11,-4.59802e-24,-8.52326e-28,-2.88025e-15,-2.88025e-15,0.0243928,-7.01289e-15,-1.28491e-17,6.22235e-07,2.30823e-10,0.0015907682803380488,0.025676824987192468,8.884893229679519e-07,-1.8270716109781043e-08,0.00011375029111542884,1.8270716109781043e-08,4.5744544613282085e-05,-3.261409681423774e-07,2.1133844449673793e-08,-4.3517956847726084e-11,7.975655322241035e-05,0.00023819010351222136,6.586832806167583e-07,0.0006513545186371216,-3.6304747000744097e-06,-1.2354784748464593e-07,-3.999438156046736e-10,0.022058050418790654,0.000209384309391615,-7.215016783807103e-06,-2.226483266646446e-08,0.00446088,5.755166338419928
-7.195360000000017e-14,5.46815,8.715540000000018e-14,-1.4624399999999993e-24,2.2941e-11,1.5169700000000007e-24,3.7929700000000046e-29,-2.8802e-15,-2.8802e-15,0.0267455,1.0175299999999998e-15,-1.40884e-17,8.39037e-07,3.73652e-10,0.0017442043440701045,0.028153100407624383,9.741455794575661e-07,-3.053257067408936e-08,0.00014061262158270076,3.053257067408936e-08,5.56715500569421e-05,-4.7263683942456414e-07,2.6220760823894313e-08,-6.313055982133677e-11,9.815735210515845e-05,0.0002337089673182053,8.154802338015753e-07,0.0006506881608313792,-3.978233985666168e-06,-1.2380242445567767e-07,-4.28695578741786e-10,0.022053522845966428,0.00022861959384998774,-8.766446417485462e-06,-2.4435122235335186e-08,0.00489115,5.7551663384198655
-1.6967e-12,5.46815,1.7088700000000002e-12,-1.1284300000000001e-24,9.62857e-12,1.1282200000000002e-24,8.93704e-28,-2.88015e-15,-2.88015e-15,0.0291218,9.29322e-15,-1.53401e-17,1.1062e-06,5.83514e-10,0.0018991738056082998,0.0306541230433115,1.0606578610079687e-06,-4.291696683931459e-08,0.00016774340679004112,4.291696683931459e-08,6.569776326179332e-05,-6.205967501389988e-07,3.135851444079767e-08,-8.293916575305869e-11,0.00011674204350933687,0.00022918304788195932,9.738441725970429e-07,0.0006500151436290611,-4.329468681879268e-06,-1.2405954559891625e-07,-4.577346790892305e-10,0.022048950025825065,0.0002480471104490419,-1.0333380612078636e-05,-2.662710108104637e-08,0.00532572,5.755166338419862
-1.37821e-12,5.46815,1.39347e-12,1.9413100000000002e-24,-2.35083e-11,-2.02999e-24,7.2595e-28,-2.88009e-15,-2.88009e-15,0.0315219,7.07627e-15,-1.66042e-17,1.43069e-06,8.83676e-10,0.0020556944951596835,0.033180180652570744,1.1480361213989357e-06,-5.5425329507793e-08,0.00019514576830419495,5.5425329507793e-08,7.582433780645423e-05,-7.700377240000103e-07,3.654769643111276e-08,-1.0294605374705594e-10,0.0001355127657200785,0.00022461182446810866,1.133793317766076e-06,0.0006493353895953232,-4.6842192004651195e-06,-1.2431924049775943e-07,-4.870644577773598e-10,0.022044331432234974,0.0002676690944462273,-1.1915999653178654e-05,-2.8841021404491505e-08,0.00576464,5.755166338419869
6.752580000000002e-13,5.46814,-6.599679999999999e-13,2.1475200000000003e-24,-6.673639999999999e-12,-2.18419e-24,-3.556040000000001e-28,-2.88003e-15,-2.88003e-15,0.033946,-3.967359999999999e-15,-1.78809e-17,1.81995e-06,1.30318e-09,0.002213780676889894,0.03573150344205566,1.2362883236542893e-06,-6.80587986013936e-08,0.0002228222033785583,6.80587986013936e-08,8.605219655381967e-05,-9.209733799790614e-07,4.1788779699422656e-08,-1.2315304708665983e-10,0.0001544712293654897,0.00021999488048835347,1.2953422459190061e-06,0.0006486488367822904,-5.042517870824854e-06,-1.245815328189254e-07,-5.166875877104561e-10,0.022039666644290874,0.0002874873340475038,-1.3514447769259149e-05,-3.107708496638539e-08,0.00620795,5.755166338419869
-5.694770000000001e-13,5.46814,5.8458e-13,-6.0404800000000004e-24,3.93382e-11,6.147760000000001e-24,2.9993500000000007e-28,-2.87995e-15,-2.87995e-15,0.0363943,4.851649999999999e-15,-1.91704e-17,2.28193e-06,1.8778e-09,0.0023734466149645693,0.038308321618419766,1.3254224307978499e-06,-8.081851404198532e-08,0.000250775209266527,8.081851404198532e-08,9.63822623667844e-05,-1.0734173370476141e-06,4.708223715031046e-08,-1.4356196905520155e-10,0.00017361914507367672,0.00021533179935439399,1.4585055336661647e-06,0.0006479554232420876,-5.404397022359597e-06,-1.2484644622913237e-07,-5.466067417928014e-10,0.022034955241087492,0.0003075036174588311,-1.5128869188793739e-05,-3.333549352744282e-08,0.00665569,5.75516633841994
-9.22378708161806e-13,5.468138391362776,9.37971859923968e-13,-5.219033905732933e-24,3.2853968343212867e-11,5.30917886288628e-24,4.857848800853309e-28,-2.8799371309022077e-15,-2.8799371309022077e-15,0.036792083812758315,7.111922033927226e-15,-1.9379908912057765e-17,2.3692999135487816e-06,2.002205568357641e-09,0.0023993880658237775,0.038726985754937104,1.3399043427712268e-06,-8.289162703697354e-08,0.0002553168262034517,8.289162703697354e-08,9.80606221841055e-05,-1.0981854088653339e-06,4.794228261769933e-08,-1.468778738293853e-10,0.00017673017000729708,0.00021457417320352055,1.4850152104460686e-06,0.0006478427620602778,-5.463192720050108e-06,-1.2488948758344812e-07,-5.514678053028735e-10,0.02203418976389084,0.0003107557289533697,-1.5391169554331457e-05,-3.3702424604998546e-08,0.006728435792545118,5.754812567312179
-2.76327e-12,5.46813,2.78142e-12,-9.340080000000003e-25,-9.70649999999998e-13,9.34769e-25,1.4552599999999999e-27,-2.87987e-15,-2.87987e-15,0.0388671,1.89025e-14,-2.04728e-17,2.82506e-06,2.65116e-09,0.002534710139590758,0.040910088401224586,1.4153455324749695e-06,-1.1468375490894436e-07,0.00029025734238102114,1.1468375490894436e-07,0.00010989607488505772,-1.3874680974344723e-06,5.466149207538851e-08,-1.849941654175859e-10,0.0002001340505104939,0.00021111774168409641,1.6903403175092095e-06,0.0006473645901418055,-5.752347293900732e-06,-1.2501219682644605e-07,-5.695553115642452e-10,0.022031442081137605,0.0003267022607469368,-1.7222085129957664e-05,-3.562765674521443e-08,0.00710791,5.752967140848547
-4.09939e-13,5.46813,4.2509099999999993e-13,9.97155e-25,-5.22188e-11,-1.1305100000000003e-24,2.1583999999999992e-28,-2.87979e-15,-2.87979e-15,0.0413646,2.3799300000000016e-15,-2.17881e-17,3.45834e-06,3.67595e-09,0.002697585514934098,0.04353769861313575,1.5061475113930865e-06,-1.5294916583537835e-07,0.00033231219366057865,1.5294916583537835e-07,0.00012414137683295262,-1.735652434028093e-06,6.274881834793848e-08,-2.308714205194747e-10,0.00022830325982968334,0.00020695753658670656,1.937472237301594e-06,0.0006467890563169699,-6.100377429983792e-06,-1.251598912376757e-07,-5.913256649835909e-10,0.022028134935102226,0.0003458957099677506,-1.9425798488028093e-05,-3.794489072435582e-08,0.00756465,5.752967140848561
1.8242e-12,5.46812,-1.8121500000000001e-12,-1.40868e-24,-2.555389999999997e-12,1.4029800000000002e-24,-9.60712e-28,-2.87969e-15,-2.87969e-15,0.0438871,-1.3998000000000002e-14,-2.31166e-17,4.19131e-06,5.01523e-09,0.002862087005160229,0.04619154235520919,1.5978560389468972e-06,-1.9159661090339085e-07,0.0003747869120895753,1.9159661090339085e-07,0.0001385289010011094,-2.0873129727823895e-06,7.091688685415057e-08,-2.772067048792884e-10,0.0002567537048507941,0.00020275579684106147,2.1870714723154474e-06,0.000646207776478557,-6.451882228720743e-06,-1.2530906020010558e-07,-6.13313369218701e-10,0.02202479477118814,0.0003652807827127727,-2.165151327560503e-05,-4.028525949997854e-08,0.00802595,5.75296714084854
8.800420000000003e-14,5.4681,-7.591640000000009e-14,4.8560400000000014e-24,3.37453e-11,-4.78114e-24,-4.6330700000000056e-29,-2.87958e-15,-2.87958e-15,0.0464348,-8.228759999999996e-16,-2.44582e-17,5.03407e-06,6.74397e-09,0.0030282395725590174,0.048872022335144746,1.690485031453177e-06,-2.3063195467217262e-07,0.0004176879429970594,2.3063195467217262e-07,0.00015306083062536537,-2.4425030764498275e-06,7.916693705813799e-08,-3.2400704964791625e-10,0.0002854897027885485,0.00019851188485387651,2.43917589800373e-06,0.0006456206624202182,-6.806915029231275e-06,-1.2545972634939013e-07,-6.355217607952561e-10,0.022021421082541945,0.00038486042057119056,-2.389956723393089e-05,-4.264911821150227e-08,0.00849188,5.75296714084854
-9.01541e-13,5.46809,9.10431e-13,3.8221e-24,7.078419999999999e-12,-3.8129400000000004e-24,4.747199999999999e-28,-2.87947e-15,-2.87947e-15,0.049008,7.94499e-15,-2.58133e-17,5.99736e-06,8.95066e-09,0.003196050349213283,0.051579253612285256,1.7840384650024338e-06,-2.7005687273006406e-07,0.0004610171279056161,2.7005687273006406e-07,0.00016773778948738833,-2.8012379915311123e-06,8.749932309250452e-08,-3.712744637256122e-10,0.00031451248713286733,0.00019422561845564183,2.69379633592443e-06,0.0006450276889401395,-7.165491071263867e-06,-1.2561189615285916e-07,-6.579517930063076e-10,0.022018013724348383,0.00040463546399705766,-2.617005686050352e-05,-4.503656832733262e-08,0.00896246,5.752967140848547
-8.09711e-13,5.46807,8.18593e-13,4.1528e-24,3.59757e-12,-4.15923e-24,4.26337e-28,-2.87934e-15,-2.87934e-15,0.0516069,8.01965e-15,-2.71818e-17,7.0925e-06,1.17391e-08,0.003365537165330073,0.054313523834987755,1.8785262798209359e-06,-3.0987555404791563e-07,0.0005047790706217087,3.0987555404791563e-07,0.0001825613370413479,-3.1635558342780053e-06,9.591493028875963e-08,-4.1901396936301136e-10,0.00034382514160855227,0.00018989654222258264,2.95095983997252e-06,0.000644428793033786,-7.527648454189725e-06,-1.2576558577883723e-07,-6.806058490844848e-10,0.02201457233456931,0.00042460801412550793,-2.8463223399067503e-05,-4.7447863518483646e-08,0.00943774,5.752967140848568
-1.1328080319714097e-12,5.468050431762976,1.1438347107492204e-12,8.538463634923126e-25,2.966618288149602e-12,-8.517615712886813e-25,5.9651021645395385e-28,-2.8792617270519048e-15,-2.8792617270519048e-15,0.05331899028467081,1.1021906765379682e-14,-2.808337390714416e-17,7.900668189083793e-06,1.4016516652288992e-08,0.003477196299147115,0.05611488072919191,1.940775532008368e-06,-3.3610838777242436e-07,0.0005336097533248563,3.3610838777242436e-07,0.00019232719681672004,-3.4022534357463095e-06,1.0145919285506327e-07,-4.5046509913497317e-10,0.0003631365292646744,0.00018704451565505162,3.1203810065815997e-06,0.0006440342361019718,-7.766240343573516e-06,-1.2586683761013926e-07,-6.955305042115768e-10,0.022012305122224053,0.00043776607384104046,-2.9973978012676134e-05,-4.903644213828374e-08,0.009750857883363828,5.749233259396391
-1.30505e-12,5.46804,1.31722e-12,-9.048150000000002e-25,2.63026e-12,9.11439e-25,6.87229e-28,-2.87922e-15,-2.87922e-15,0.0542317,1.26224e-14,-2.8564e-17,8.3315e-06,1.52306e-08,0.003536721417157846,0.057074222652081244,1.9738433308247927e-06,-3.705040716095746e-07,0.0005550663867264802,3.705040716095746e-07,0.00019885655350461608,-3.6579638479676223e-06,1.0564297919567154e-07,-4.829363813607924e-10,0.00037714672215135296,0.0001857561785868181,3.2472402352257635e-06,0.0006438134642209207,-7.876901085978647e-06,-1.2585167997766542e-07,-7.006329508723181e-10,0.022011777224142756,0.0004441175537055898,-3.097098305989877e-05,-4.988581477521063e-08,0.00991778,5.747242739440843
-1.21045e-12,5.468,1.21665e-12,-1.45798e-23,1.92587e-11,1.45787e-23,6.373530000000001e-28,-2.87902e-15,-2.87902e-15,0.0568828,1.31893e-14,-2.99599e-17,9.72702e-06,1.95657e-08,0.0037096102367794215,0.05986060087701696,2.0698877049631977e-06,-4.7040524572584895e-07,0.0006173864987368567,4.7040524572584895e-07,0.0002178208631672207,-4.400666639853215e-06,1.1779465408771012e-07,-5.772481919582763e-10,0.00041783888357490163,0.00018201424438416003,3.615698846167771e-06,0.000643172239286034,-8.198311706776095e-06,-1.2580765511430961e-07,-7.154528455628013e-10,0.02201024396088842,0.00046256522576957763,-3.386675263636562e-05,-5.235279069268268e-08,0.0104026,5.74724273944085
-2.63628e-12,5.46797,2.64239e-12,-1.60494e-23,2.82606e-11,1.60111e-23,1.38782e-27,-2.87865e-15,-2.87865e-15,0.0595605,2.91706e-14,-3.13696e-17,1.12924e-05,2.4907e-08,0.0038842392846088953,0.06267502564652115,2.166898822523482e-06,-5.713119842365118e-07,0.0006803338995278335,5.713119842365118e-07,0.00023697605982119017,-5.150845174539028e-06,1.3006864277347247e-07,-6.725093067010426e-10,0.00045894063566663014,0.0001782346454009463,3.987866210918197e-06,0.0006425245600429871,-8.522957515539162e-06,-1.2576318711466987e-07,-7.304219112571407e-10,0.022008695264432727,0.0004811985845619848,-3.6791669846043075e-05,-5.48445981816189e-08,0.0108923,5.747242739440864
-2.83607e-12,5.46792,2.85111e-12,1.0399300000000002e-23,-2.59032e-11,-1.0548800000000001e-23,1.4929e-27,-2.8783e-15,-2.8783e-15,0.0622648,3.14484e-14,-3.27933e-17,1.30418e-05,3.14416e-08,0.004060615692729087,0.06551761190544861,2.2648806455688496e-06,-6.732284083071137e-07,0.0007439111599550686,6.732284083071137e-07,0.0002563229257902596,-5.9085300903152216e-06,1.4246544653899838e-07,-7.687236161798502e-10,0.0005004536570768177,0.00017441722727332224,4.3637575292877295e-06,0.0006418704000396973,-8.85085177123492e-06,-1.2571827416261386e-07,-7.455407593119095e-10,0.022007131071524855,0.0005000183910939933,-3.974585414644427e-05,-5.7361339010754816e-08,0.0113869,5.747242739440871
