dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y,dU/dy
-8.097340000000001e-14,0.65615,8.3841e-14,3.63023e-24,-3.58012e-11,-3.6851600000000005e-24,-1.0856e-28,8.66997e-16,8.66997e-16,0.760242,9.928639999999999e-14,1.19366e-15,0.00875832,0.00406112,0.1623378362488213,0.8166882891163048,-2.7692179894244385e-06,-0.003430969337496213,0.017534016046583403,0.003430969337496213,0.006586909508096246,-0.002871387295952181,-5.905922999224005e-06,-7.421861421092714e-08,0.01377594744608793,5.2076716356553674e-05,4.3703652114808406e-05,4.459658060277749e-05,1.8270865888097737e-05,-2.0118964924017106e-09,-3.898576812831782e-09,0.027527644837456202,0.0024287512002002624,-0.0005216707170092687,-2.7151032393102386e-06,0.246406,0.5156774944811957
-3.95902e-14,0.647792,4.41918e-14,-1.67295e-24,-1.86605e-11,1.6524100000000002e-24,-5.24776e-29,8.53056e-16,8.53056e-16,0.762099,4.64612e-14,1.19611e-15,0.00876664,0.00411681,0.16421548059721033,0.8181579699755761,-3.306326741426247e-06,-0.0034429595767626387,0.01747691048703776,0.0034429595767626387,0.00657722146328486,-0.002873138442216657,-5.808169459211579e-06,-7.423103885044014e-08,0.01374854576354263,5.149232648135514e-05,4.316034069009389e-05,4.4002953924212445e-05,1.803284586377111e-05,-1.637596909037272e-09,-3.93874110513446e-09,0.027435237715457163,0.0024157939200105958,-0.0005222894584411997,-2.6450428976627704e-06,0.249256,0.5156774944812241
2.6793699999999995e-14,0.639572,-2.2466899999999994e-14,-2.6138200000000004e-24,-4.41875e-11,2.5645400000000003e-24,3.70511e-29,8.39334e-16,8.39334e-16,0.763952,-3.3822699999999995e-14,1.19855e-15,0.00877484,0.004173,0.16611157197779405,0.819642089804693,-3.8487123513424585e-06,-0.00345506761487098,0.017419243890415877,0.00345506761487098,0.006567438237682345,-0.0028749067927251342,-5.70945553354289e-06,-7.424358555658694e-08,0.0137208748714846,5.090219523194413e-05,4.261169146892604e-05,4.340349512389308e-05,1.779248739710022e-05,-1.2596199964327621e-09,-3.979299993993093e-09,0.027341922734013927,0.002402709340226083,-0.0005229142787363218,-2.5742942438868355e-06,0.252134,0.5156774944811673
1.37962e-13,0.631487,-1.34376e-13,-1.2728400000000004e-24,-1.6865199999999997e-11,1.2418800000000002e-24,1.8109500000000001e-28,8.25833e-16,8.25833e-16,0.765799,-1.61278e-13,1.20097e-15,0.00878291,0.0042297,0.16802676921315082,0.8211411642811498,-4.396563278384298e-06,-0.0034672976589227343,0.01736099621967932,0.0034672976589227343,0.006557556431974731,-0.0028766929619148994,-5.609746922730216e-06,-7.425625868889021e-08,0.013692925155288391,5.0306117559241634e-05,4.2057513815717235e-05,4.2797995911756746e-05,1.7549706972287062e-05,-8.778344214010385e-10,-4.020267572141824e-09,0.02724766746957491,0.0023894929144326225,-0.0005235453949968915,-2.502832695406419e-06,0.255041,0.5156774944812241
1.3302046722124107e-13,0.6305311381671084,-1.2977057569972158e-13,-9.721420488592283e-25,-1.3040454302467397e-11,9.430069743558069e-25,1.7470487550427325e-28,8.242357694237456e-16,8.242357694237456e-16,0.7660205637477071,-1.564855869568113e-13,1.20125852577021e-15,0.00878386574161382,0.004236576530856673,0.16825930933352556,0.8213231794557597,-4.4630824431835246e-06,-0.003468782610897121,0.017353923882629865,0.003468782610897121,0.006556356599264896,-0.00287690983566071,-5.597640466051639e-06,-7.425779743991643e-08,0.01368953154639594,5.0233742781749273e-05,4.199022647015977e-05,4.2724477186333795e-05,1.7520228969620582e-05,-8.314786404212918e-10,-4.025241788571492e-09,0.027236223149306498,0.0023878881975981383,-0.0005236220241024969,-2.4941559509025003e-06,0.2553939631922236,0.5125479718660557
9.68576e-14,0.623536,-9.60674e-14,1.2284100000000007e-24,1.4949599999999996e-11,-1.2441899999999998e-24,1.27941e-28,8.12547e-16,8.12547e-16,0.767642,-1.21414e-13,1.20337e-15,0.00879086,0.0042869,0.1699610723032807,0.8225879522256324,-5.040047720365624e-06,-0.0034782326957102194,0.01730849163881419,0.0034782326957102194,0.006546906840093951,-0.0028783050569719222,-5.509107527695317e-06,-7.386735690384683e-08,0.01366681558730918,4.973996023803883e-05,4.154458720474649e-05,4.224487005825227e-05,1.7320194980383432e-05,-7.432795403283597e-10,-4.0643678787371725e-09,0.027152321173109666,0.0023755258515527366,-0.000523921547097993,-2.4011497874220965e-06,0.257977,0.4896456628357271
7.37199e-14,0.615715,-7.51563e-14,3.9672100000000014e-24,2.06629e-11,-3.98978e-24,9.731300000000001e-29,7.99473e-16,7.99473e-16,0.769479,-9.21624e-14,1.20576e-15,0.0087987,0.00434461,0.17191448124818362,0.8240397516159403,-5.70233098388504e-06,-0.0034890801994649015,0.01725634116131889,0.0034890801994649015,0.006536059710135329,-0.0028799065948111394,-5.407482896781727e-06,-7.341918048376595e-08,0.013640740535459559,4.91731602459931e-05,4.1033049615358505e-05,4.169434165289599e-05,1.7090581226408813e-05,-6.420381135750703e-10,-4.109279688352889e-09,0.02705601230183277,0.002361335439742009,-0.0005242653616650066,-2.294390459065181e-06,0.260942,0.4896456628357271
-1.6774e-14,0.608021,1.6756100000000004e-14,-4.1090100000000004e-24,7.234799999999998e-11,4.1807200000000004e-24,-2.0803499999999997e-29,7.86604e-16,7.86604e-16,0.771311,3.102609999999999e-14,1.20814e-15,0.00880641,0.00440282,0.173887654870438,0.8255062403761333,-6.371315258502455e-06,-0.0035000374587381804,0.017203663023005765,0.0035000374587381804,0.006525102828440196,-0.002881524337080433,-5.304830023396836e-06,-7.296646939501646e-08,0.013614401655092069,4.86006253467766e-05,4.05163362662128e-05,4.113824297699647e-05,1.68586442304041e-05,-5.397723216269762e-10,-4.154645917627449e-09,0.02695872897317365,0.0023470014487224035,-0.0005246126549628839,-2.186550935143104e-06,0.263937,0.48964566283569866
-1.9149977243679004e-13,0.6008048038582348,1.9151610359977756e-13,-7.871787158900209e-24,4.323253652627022e-11,7.950782008070806e-24,-2.4639210841619166e-28,7.745267880111525e-16,7.745267880111525e-16,0.7730540241209233,2.4735837310094325e-13,1.210390293722855e-15,0.008813666243741919,0.004458810359070356,0.17578795001689573,0.8269185648882285,-7.015590833532476e-06,-0.00351059001548263,0.01715293053325836,0.00351059001548263,0.0065145506353281755,-0.002883082328606311,-5.205968597892691e-06,-7.253047903157579e-08,0.013589035592034582,4.804923682328938e-05,4.00187075434197e-05,4.060268361068179e-05,1.6635273746012477e-05,-4.412836808424988e-10,-4.198336561132525e-09,0.02686503877014379,0.0023331968786345445,-0.0005249471211045909,-2.082694426220538e-06,0.2668213807252695,0.4673586054814223
-2.00018e-13,0.600453,2.00036e-13,-8.055230000000001e-24,4.18131e-11,8.134580000000001e-24,-2.5739e-28,7.73938e-16,7.73938e-16,0.773139,2.57905e-13,1.2105e-15,0.00881402,0.00446154,0.17588059317004387,0.8269841317281569,-7.050939838768771e-06,-0.003511036020301583,0.01715076260119452,0.003511036020301583,0.00651400751927363,-0.002883149537805203,-5.20116921481979e-06,-7.250311779950006e-08,0.013587903070384865,4.802422410677659e-05,3.99967161069981e-05,4.0579323500369625e-05,1.6625182867645703e-05,-4.4066439958170796e-10,-4.201010149392546e-09,0.026860494041865735,0.0023324997937241394,-0.0005249492570052369,-2.0765170795647535e-06,0.266962,0.4662720672831231
-1.79113e-13,0.593009,1.75599e-13,5.835230000000002e-24,-4.07701e-11,-5.841899999999999e-24,-2.28425e-28,7.6147e-16,7.6147e-16,0.774962,2.31211e-13,1.21284e-15,0.00882151,0.00452078,0.1778939549695796,0.8284090591657738,-7.819159986463148e-06,-0.0035207287934248457,0.017103648146936407,0.0035207287934248457,0.00650220428201563,-0.002884610157711024,-5.096866908475958e-06,-7.190849145553906e-08,0.01356329061118844,4.748063673719586e-05,3.9518788526776857e-05,4.0071651296464436e-05,1.6405883455470766e-05,-4.2720590652231567e-10,-4.259113746771256e-09,0.02676172600566049,0.002317350437490566,-0.0005249956753386171,-1.9422682618528004e-06,0.270018,0.4662720672830005
-7.972049999999999e-14,0.585685,7.44763e-14,4.8395900000000005e-24,-2.99874e-11,-4.85064e-24,-1.0112100000000002e-28,7.49196e-16,7.49196e-16,0.776781,1.02165e-13,1.21517e-15,0.00882889,0.00458052,0.17992642262388842,0.8298475084933419,-8.594670181370597e-06,-0.0035305135463977733,0.01705608659870791,0.0035305135463977733,0.006490289037597786,-0.0028860846382115016,-4.9915748223926075e-06,-7.130822238776429e-08,0.013538444591351735,4.693189097961845e-05,3.903632563902078e-05,3.9559161522561445e-05,1.618450299520909e-05,-4.1361969870548806e-10,-4.317768719910433e-09,0.026662020707331566,0.0023020573210047763,-0.0005250425341601085,-1.8067454861193665e-06,0.273103,0.4662720672830005
-8.02831e-14,0.578479,7.76611e-14,-3.6690900000000004e-24,2.0123499999999995e-11,3.679029999999999e-24,-1.02766e-28,7.37111e-16,7.37111e-16,0.778595,1.00834e-13,1.21749e-15,0.00883616,0.00464077,0.18197997260070548,0.831300878527063,-9.378224566306264e-06,-0.003540399794377227,0.017008031705408648,0.003540399794377227,0.006478250199072528,-0.0028875744131612543,-4.885190565562199e-06,-7.070172686612605e-08,0.013513340849429203,4.637745320769987e-05,3.85488582739849e-05,3.904135580935055e-05,1.5960826206024114e-05,-3.9989256425976615e-10,-4.3770321076818464e-09,0.02656128118872824,0.002286605572516541,-0.0005250898790374469,-1.6698169636036066e-06,0.27622,0.46627206728302895
-1.3493080470962382e-13,0.5734349402621655,1.3417470829774487e-13,-1.4528983350708363e-23,4.780121221720444e-11,1.4538894885359956e-23,-1.709945935982818e-28,7.286439821161463e-16,7.286439821161463e-16,0.7798823453817357,1.8182218602200816e-13,1.2191267575334396e-15,0.008841255297364969,0.004684008864231211,0.1834558820408008,0.8323454318989978,-9.941373906039936e-06,-0.003547505151872648,0.016973494113694868,0.003547505151872648,0.0064695977505673545,-0.0028886451311553527,-4.808731004944693e-06,-7.026583172071116e-08,0.013495298508067436,4.5978972551880446e-05,3.819851000200859e-05,3.86692030256877e-05,1.580006718461476e-05,-3.9002671850844877e-10,-4.419625370300871e-09,0.02648887856489351,0.0022755002272767267,-0.0005251239063327125,-1.571404896071385e-06,0.2784602229196816,0.45125519850910223
-1.57075e-13,0.571391,1.57075e-13,-1.89296e-23,5.90167e-11,1.89395e-23,-1.9864200000000002e-28,7.25213e-16,7.25213e-16,0.780404,2.1464e-13,1.21979e-15,0.00884332,0.00470153,0.18405394607745235,0.8327495471158047,-1.0185125274172656e-05,-0.0035499939851538894,0.016961240098218925,0.0035499939851538894,0.006465949792468734,-0.0028890315353069748,-4.77853552313746e-06,-7.014745312837768e-08,0.013488591937920775,4.5828847823946826e-05,3.80695752627529e-05,3.853381917644405e-05,1.5739728637068283e-05,-3.9696817887614003e-10,-4.432567244222621e-09,0.026459849661987507,0.002270897565125907,-0.0005250484253566769,-1.5279112455776647e-06,0.279368,0.4451701035072233
-2.86012e-13,0.564416,2.84332e-13,-1.4851e-23,4.20732e-11,1.48457e-23,-3.60768e-28,7.13497e-16,7.13497e-16,0.78221,3.99218e-13,1.22208e-15,0.00885038,0.00476281,0.18614834305412906,0.8341647428748546,-1.10387330773374e-05,-0.003558709782426818,0.016918327013010426,0.003558709782426818,0.006453174785204344,-0.002890384707605152,-4.672792121209397e-06,-6.973289590591934e-08,0.013465105790320795,4.5303116870336986e-05,3.76180508246716e-05,3.805971020621693e-05,1.552842539224197e-05,-4.212769028870504e-10,-4.4778891829334035e-09,0.0263581915739624,0.0022547792214326254,-0.0005247840939167016,-1.3755981745415047e-06,0.282547,0.4451701035073654
-2.82955e-13,0.557553,2.81258e-13,2.0132200000000005e-23,-5.174509999999999e-11,-2.01985e-23,-3.56023e-28,7.01959e-16,7.01959e-16,0.784011,3.95358e-13,1.22435e-15,0.00885733,0.0048246,0.18826448117589237,0.8355946292473203,-1.1901201861157836e-05,-0.0035675160551039637,0.016874968463249596,0.0035675160551039637,0.006440267165407799,-0.0028917519266745905,-4.565951036908378e-06,-6.931403532129015e-08,0.013441375841880678,4.4771928501983784e-05,3.7161839281696725e-05,3.758067968958607e-05,1.5314928688126803e-05,-4.458379665935758e-10,-4.523681591596201e-09,0.026255478211667137,0.002238493559292701,-0.0005245170185517439,-1.221703998961717e-06,0.285759,0.4451701035073796
-8.10934e-14,0.550801,8.10934e-14,1.58622e-23,-1.02547e-10,-1.59528e-23,-1.03503e-28,6.90596e-16,6.90596e-16,0.785808,1.1519899999999998e-13,1.22661e-15,0.00886419,0.0048869,0.19040104279758555,0.8370383158929946,-1.2771994596503315e-05,-0.003576407319827496,0.01683119144678808,0.003576407319827496,0.0064272349702022575,-0.00289313234119582,-4.458078796438825e-06,-6.889113218431864e-08,0.013417416868408914,4.423561347129591e-05,3.670122470079152e-05,3.709702590209109e-05,1.5099371461649376e-05,-4.706360766808304e-10,-4.569915956880589e-09,0.02615177353111809,0.002222050719218051,-0.0005242473655602875,-1.0663245433560965e-06,0.289002,0.4451701035074507
-8.959965786035679e-15,0.5481532726488758,8.959965786035679e-15,8.315340169790232e-24,-8.11516175113759e-11,-8.379446955716972e-24,-1.2406274695842574e-29,6.861358307474742e-16,6.861358307474742e-16,0.7865229342064896,1.1786197966990673e-14,1.227502671472986e-15,0.008866883954980975,0.004911934652648648,0.19126089422519685,0.8376193223150433,-1.3122441955024617e-05,-0.003579985576868236,0.016813573546270347,0.003579985576868236,0.006421990210800694,-0.0028936878839822874,-4.414666006924302e-06,-6.872093636016165e-08,0.013407774666969637,4.40197754443913e-05,3.651585204364529e-05,3.6902381200330694e-05,1.5012621242495075e-05,-4.806159855887189e-10,-4.588522808464386e-09,0.026110037960884732,0.0022154333582355174,-0.0005241388446979312,-1.0037926484800278e-06,0.2903071335151914,0.4375352752363142
9.991260000000001e-14,0.544157,-9.991260000000001e-14,-3.0753e-24,-4.8859100000000004e-11,3.05118e-24,1.2508800000000002e-28,6.79404e-16,6.79404e-16,0.787602,-1.44297e-13,1.22885e-15,0.00887095,0.00494972,0.19255868674178697,0.8384585088048759,-1.3661864889871029e-05,-0.0035846416138083275,0.01679031000684935,0.0035846416138083275,0.0064138435426555835,-0.0028944393885032694,-4.35359829540844e-06,-6.85368244199956e-08,0.013394397581656628,4.371733423730884e-05,3.6261221300366796e-05,3.663756515859776e-05,1.48913766711717e-05,-4.807819422973372e-10,-4.586533068477156e-09,0.026048012684948114,0.0022053184817835115,-0.0005237898564252411,-9.105889681254693e-07,0.292277,0.4260118623796245
1.11294e-13,0.537619,-1.0968e-13,5.4481800000000014e-24,2.6744300000000003e-11,-5.395220000000001e-24,1.41004e-28,6.6838e-16,6.6838e-16,0.789391,-1.66083e-13,1.23108e-15,0.0088776,0.00501305,0.19473873065365335,0.8398681820574903,-1.4567992541248471e-05,-0.0035924628678646706,0.016751231697462527,0.0035924628678646706,0.0064001586939107236,-0.002895701772770989,-4.25101618694355e-06,-6.822755147449004e-08,0.01337192662961896,4.3209290691234144e-05,3.583349021503366e-05,3.619272471440927e-05,1.4687708915208012e-05,-4.810607179164226e-10,-4.583190684783377e-09,0.02594382205088379,0.002188327418461299,-0.0005232036226864384,-7.540245610087113e-07,0.295586,0.42601186237966715
1.02642e-14,0.531186,-7.035560000000005e-15,1.8095799999999998e-24,6.15714e-11,-1.7645699999999996e-24,1.3631899999999995e-29,6.57521e-16,6.57521e-16,0.791177,-1.3139700000000011e-14,1.2333e-15,0.00888416,0.0050769,0.19693985688802795,0.8412914876897006,-1.5482882986474223e-05,-0.003600359758104091,0.016711775477558817,0.003600359758104091,0.006386341504531282,-0.0028969763650461325,-4.147442048417955e-06,-6.791528767547702e-08,0.013349238370097095,4.2696334061607206e-05,3.540162271545736e-05,3.5743582398291485e-05,1.4482071570791368e-05,-4.813421894617125e-10,-4.579815978249406e-09,0.025838623831358584,0.0021711720414411984,-0.0005226117197183695,-5.959460828651378e-07,0.298927,0.42601186237965294
-1.1916e-13,0.524855,1.22357e-13,-1.1780399999999999e-23,5.93577e-11,1.1776800000000001e-23,-1.46764e-28,6.46822e-16,6.46822e-16,0.792959,1.8667e-13,1.2355e-15,0.00889063,0.00514126,0.1991633830900676,0.8427292777252321,-1.6407083900163822e-05,-0.0036083370117880307,0.01667191772773092,0.0036083370117880307,0.006372383703227595,-0.0028982639283291647,-4.042813877952859e-06,-6.759984609461232e-08,0.013326319221373272,4.2178157280706e-05,3.496536027574768e-05,3.5289869343248824e-05,1.4274341538643454e-05,-4.816265254285947e-10,-4.576406928697728e-09,0.025732355052281188,0.002153842081117092,-0.0005220137931942053,-4.362589042555699e-07,0.302302,0.4260118623788003
-1.2059711442827389e-13,0.5247513867273678,1.237675209093431e-13,-1.1634505859596327e-23,5.840810314974474e-11,1.1630533151179044e-23,-1.4855073854019582e-28,6.466466723723775e-16,6.466466723723775e-16,0.7929885705294928,1.8884295160874547e-13,1.2355362563297493e-15,0.008890735941660781,0.0051423388752802005,0.19920073586061868,0.8427534310008933,-1.6422609449015234e-05,-0.0036084710207896836,0.01667124816180332,0.0036084710207896836,0.006372149227668451,-0.002898285557962239,-4.0410562408982655e-06,-6.759454702641087e-08,0.013325934205130728,4.2169452486319425e-05,3.4958031551311876e-05,3.528224746785761e-05,1.4270851904826558e-05,-4.816313019570298e-10,-4.576349660451649e-09,0.025730569854824113,0.0021535509570318207,-0.000522003748692709,-4.3357633701751177e-07,0.3023586962514291,0.42572091869557926
-2.0557e-13,0.518625,2.07168e-13,-3.0081600000000007e-24,2.2608799999999915e-12,2.9821499999999996e-24,-2.5419600000000003e-28,6.3628e-16,6.3628e-16,0.794737,3.17324e-13,1.23768e-15,0.008897,0.00520613,0.20140930925977218,0.8441229079798113,-1.7323885017040515e-05,-0.003615285097871099,0.01663662586618522,0.003615285097871099,0.0063580113142284655,-0.0028994388530506846,-3.9493235682432005e-06,-6.723836227189994e-08,0.013304961139142391,4.169219214481641e-05,3.456276699420376e-05,3.487471986583196e-05,1.4079831239908703e-05,-2.594794163100598e-10,-4.556162152342446e-09,0.025627072026788083,0.002136256413304068,-0.0005211125215306113,-2.866117903903978e-07,0.305711,0.408518165903601
-1.30937e-13,0.512493,1.32488e-13,8.653050000000001e-24,-5.07668e-11,-8.701880000000003e-24,-1.6391600000000002e-28,6.25899e-16,6.25899e-16,0.796512,2.06966e-13,1.23986e-15,0.00890329,0.00527151,0.20367763539714176,0.8455294360250174,-1.8249544507781428e-05,-0.003622283529144314,0.016601066867731114,0.003622283529144314,0.006343490900917285,-0.0029006233504254263,-3.8551090770635075e-06,-6.687254097354536e-08,0.013283420648896354,4.12020195712555e-05,3.41568085929988e-05,3.445616664422356e-05,1.3883642529505436e-05,-3.1317233032792025e-11,-4.535428473167454e-09,0.025520774075094427,0.0021184939673801165,-0.0005201971823044419,-1.3567113226750108e-07,0.309154,0.4085181659036152
