dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y
-1.0802249071248698e-11,95.855485969486,1.0802448081765662e-11,-4.073797130202933e-23,1.1943230559917047e-10,4.073856635461413e-23,-6.299211728632797e-31,5.6076252368538015e-18,5.6076252368538015e-18,0.0028147842334468876,7.724374030514003e-15,1.5957497200414672e-22,-0.00035428413820174796,-1.2045224595467336e-06,0.0,0.0,0.00210491934436,0.0,0.0,3.86412480553698e-37,0.0,6.626110490777688e-37,0.0,-6.706480723851427e-39,0.0,5.2451176481573325e-37,0.00017581819751873038,6.747622375349258e-72,0.0003936467889598778,2.081894786821412e-42,-1.2262090463845343e-07,1.2709502648562104e-42,0.016655823870646822,1.5423812256810217e-21,0.0,-2.3440471503754115e-23,0.0
-1.0827646064308967e-11,95.84914258148292,1.0827844954615427e-11,-4.072386303683187e-23,1.193744050085669e-10,4.072445748836416e-23,-6.314119754302964e-31,5.6072601936210525e-18,5.6072601936210525e-18,0.0029222021746351245,7.79320608336715e-15,1.6586987911158695e-22,-0.0003537064786533395,-1.2028773223219537e-06,5.111249737187966e-06,0.00011140613491415373,0.0021049167819905358,4.52260039522587e-08,-1.2847658999376961e-17,2.320933973572957e-09,1.2847658999376961e-17,1.0360586948706624e-09,-3.2119658882563916e-14,7.232062008525429e-13,-1.0400303041166455e-17,1.6784963406456395e-09,0.00017560559638605695,1.1979523409792597e-11,0.0003935975074785826,-1.0895615244016802e-08,-1.226854768945511e-07,-3.5251223987339007e-12,0.01665556205124152,6.974540029493338e-07,-1.5898268554596526e-10,3.0943288707864715e-10,1.217311652923492e-06
-1.0929233603720996e-11,95.82376913757801,1.0929432013187495e-11,-4.066743021648259e-23,1.1914280363292522e-10,4.066802226381507e-23,-6.373751602913149e-31,5.605800026911317e-18,5.605800026911317e-18,0.0033518721087144876,8.068533121707338e-15,1.9104940026019937e-22,-0.0003513958503044862,-1.1962968014601356e-06,2.5556161577307968e-05,0.0005570274195276387,0.002104906528827977,2.2612924837782016e-07,-8.004885123573254e-15,5.800848555581185e-08,8.004885123573254e-15,2.5838721294098344e-08,-4.019086192803368e-12,1.809906070504525e-11,-1.3028705169494892e-15,4.192360742739767e-08,0.00017475842776732843,2.994863601159586e-10,0.0003934022965014284,-5.4550726670889715e-08,-1.2294355664238145e-07,-1.761165189294716e-11,0.016654519674693787,3.4866599300363556e-06,-3.963950895791598e-09,1.5467416912537707e-09,6.086537518545931e-06
-1.1157803944316956e-11,95.76667929418774,1.1158001271901227e-11,-4.05404572723333e-23,1.1862170423806527e-10,4.054104391025463e-23,-6.507922309538046e-31,5.60251467514374e-18,5.60251467514374e-18,0.004318622595484656,8.68801455902663e-15,2.4770292054715794e-22,-0.00034619697343686205,-1.1814907346591275e-06,7.15568865658024e-05,0.001559660241516003,0.0021048833846478918,6.331586417394999e-07,-4.886046225733502e-13,4.5453001065789247e-07,4.886046225733502e-13,2.014757154307042e-07,-8.843069088648421e-11,1.422303732709704e-10,-2.873866623389069e-14,3.280031073466096e-07,0.00017287097741654136,2.3479663609041527e-09,0.0003929740556675037,-1.5318469890088732e-07,-1.2352285148620086e-07,-4.9209441684676325e-11,0.01665220296769373,9.758392330502877e-06,-3.089114211387112e-08,4.3283854530733536e-09,1.704221791976046e-05
-1.1564147176834774e-11,95.66518724825274,1.1564342581091975e-11,-4.031472983791027e-23,1.1769531452355393e-10,4.0315306859196275e-23,-6.746445638929819e-31,5.596674107843037e-18,5.596674107843037e-18,0.0060372730415929055,9.78930394359324e-15,3.484192886765187e-22,-0.0003369546175548853,-1.1551690997999864e-06,0.00015333514021520983,0.003342073450280784,0.0021048416069929386,1.3567590522199903e-06,-1.017541915037614e-11,2.0850941438392667e-06,1.017541915037614e-11,9.162612394888095e-07,-8.73666149492e-10,6.558173865749213e-10,-2.8511351735073367e-13,1.500682779373613e-06,0.00016957780911581476,1.0781645213492341e-08,0.0003922488177643667,-3.298290722816493e-07,-1.2454740735979795e-07,-1.0495029283635353e-10,0.016648182133821306,2.089145001655071e-05,-1.4034122045782023e-07,9.26620829903411e-09,3.651878945154508e-05
-1.2199050362345748e-11,95.50660795343126,1.2199242761442824e-11,-3.996203522974765e-23,1.1624784909605456e-10,3.996259722523301e-23,-7.119133577427431e-31,5.587548338080783e-18,5.587548338080783e-18,0.0087226300395494,1.1510046612539011e-14,5.0578660241816835e-22,-0.0003225136210733311,-1.1140420710160319e-06,0.0002811120283051492,0.0061269859333703105,0.0021047730194063085,2.4873685576124665e-06,-1.1275368037269932e-10,6.9980005031128455e-06,1.1275368037269932e-10,3.0337938027704843e-06,-5.4171796913589644e-09,2.218478514252759e-09,-1.777914202945904e-12,5.015953529781851e-06,0.00016458552941409934,3.624066182002974e-08,0.00039120184472763933,-6.086920047571244e-07,-1.2613333826094016e-07,-1.9052678480832073e-10,0.01664214949596177,3.823041336430347e-05,-4.6391406025503266e-07,1.6962162231831328e-08,6.69505434929274e-05
-1.3113296666716928e-11,95.27825733628379,1.3113484738451021e-11,-3.94541629282017e-23,1.14163531442598e-10,3.9454703286872157e-23,-7.655795824886365e-31,5.574407434916203e-18,5.574407434916203e-18,0.01258948370688949,1.3987877346041096e-14,7.323919940753752e-22,-0.00030171891100415327,-1.0548200747596471e-06,0.0004651078726892967,0.010137027830325164,0.00210466147655644,4.115410771402584e-06,-8.218679022276633e-10,1.9119153874583954e-05,8.218679022276633e-10,8.12869725420482e-06,-2.4750594612727852e-08,6.128606835860204e-09,-8.175345568355901e-12,1.3624336498345502e-05,0.00015770636915879262,9.922555106380416e-08,0.0003898594772953089,-1.0148689082756932e-06,-1.2838375107462714e-07,-3.0930033681079173e-10,0.01663399636927881,6.303380506495888e-05,-1.2399628819897e-06,2.7993741182099043e-08,0.0001107715847206148
-1.4357664495152216e-11,94.9674525124381,1.4357846676973221e-11,-3.8762905058221194e-23,1.1132659590367339e-10,3.8763415967326204e-23,-8.386239286654572e-31,5.55652153583583e-18,5.55652153583583e-18,0.01785260402566899,1.7360418021717046e-14,1.0408214159718678e-21,-0.000273415522641515,-9.742138458639809e-07,0.0007155420371182113,0.015594654328461917,0.002104469598677839,6.331269173691312e-06,-4.434283116802917e-09,4.5138944981078035e-05,4.434283116802917e-09,1.8690181045298394e-05,-9.11480767316901e-08,1.4681816523527275e-08,-3.0281155545405064e-11,3.1916780154746615e-05,0.00014888635965425032,2.3492510649971226e-07,0.0003882967876784754,-1.5724384398834723e-06,-1.3138300838734614e-07,-4.5967422260601945e-10,0.016623908560793908,9.637136082376993e-05,-2.841174729437538e-06,4.28841502350441e-08,0.0001704157896263991
-1.5957529633740414e-11,94.56785539074056,1.5957704242988094e-11,-3.7874165135278025e-23,1.0767919023676978e-10,3.7874638181516414e-23,-9.325359539917697e-31,5.533525902424947e-18,5.533525902424947e-18,0.024619319241055468,2.169644321634881e-14,1.4373645188481166e-21,-0.00023702627879370003,-8.705796208250755e-07,0.0010375215033384922,0.022610560551618166,0.0021041178065816343,9.179988127598447e-06,-1.868197154847927e-08,9.462360187399462e-05,1.868197154847927e-08,3.787444354712299e-05,-2.816539659707389e-07,3.1335650849116044e-08,-9.389107629636166e-11,6.625836369633305e-05,0.00013838141866455206,4.941525043417447e-07,0.00038663225668873064,-2.2882833850854753e-06,-1.3512580573032358e-07,-6.285216948714409e-10,0.016612644560292964,0.00013829560646267473,-5.730917705558309e-06,6.17656567569566e-08,0.0002470994533848581
-1.7912864817001394e-11,94.0794727812698,1.791303017114457e-11,-3.678795830559928e-23,1.0322137660229329e-10,3.678838507631516e-23,-1.0473140579848847e-30,5.505420926583451e-18,5.505420926583451e-18,0.03288951403224173,2.699587903382733e-14,1.9220145446731923e-21,-0.00019255179961935853,-7.439191658148627e-07,0.001431040784059664,0.03118329599615294,0.0021034522595110993,1.2661109781347315e-05,-6.378841257632756e-08,0.00017942078949607684,6.378841257632756e-08,6.89217712287493e-05,-7.501438629625619e-07,6.06734321112924e-08,-2.49983245251813e-10,0.00012420317456870124,0.00012668147816981374,9.405741918813008e-07,0.00038493930189860816,-3.144741213897926e-06,-1.3950064409645546e-07,-7.894599805902894e-10,0.01660148045726532,0.00018773809058925193,-1.0368182062498305e-05,8.438221956514378e-08,0.0003408212691252688
