dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y,dU/dy
1.1650299999999999e-11,22.8659,-1.15958e-11,-3.864450000000001e-24,-9.060069999999981e-12,3.82604e-24,-1.8028099999999999e-28,-3.53831e-16,-3.53831e-16,0.0923548,-4.7413e-14,-1.42934e-18,6.08879e-05,1.22711e-07,0.005110853668964443,0.10140682396858158,2.1209230012286313e-06,-4.383720354891168e-06,0.0020999394678014593,4.383720354891168e-06,0.0005723064932407329,-2.6747451053514946e-05,-8.482859335947044e-08,9.1052576916892e-10,0.0013383148406985418,8.958227829724505e-05,1.0503726310551386e-05,0.000493325094009929,-8.881625765382473e-06,2.0427561991216945e-08,7.186613939945291e-10,0.022989432689817495,0.0006303022444772647,-8.210369116350997e-05,-1.6206699624123705e-06,0.00403487,24.99643676682922
9.588417800983415e-12,22.857884630066145,-9.53035728928648e-12,5.977432904072625e-24,2.5608459429799025e-11,-5.912946647200687e-24,-1.4837518718592364e-28,-3.536993791884546e-16,-3.536993791884546e-16,0.09646255053262848,-3.979493929791813e-14,-1.492901883575477e-18,7.070584225966492e-05,1.5792209825785323e-07,0.005338496335353727,0.10589911483822366,2.2161228752464137e-06,-4.91486333430607e-06,0.0022664929772805934,4.91486333430607e-06,0.0006107705846798495,-2.9692993290767135e-05,-9.177552024995529e-08,1.0155989923715987e-09,0.0014410892126473745,8.607646716021316e-05,1.1337189433012154e-05,0.0004907489521210772,-9.052179743527385e-06,2.0118156400741464e-08,7.493866630249222e-10,0.022994626367938416,0.0006507113884244088,-8.744305079931084e-05,-1.6906790423133244e-06,0.004214587249764312,24.895551313787905
6.76272e-12,22.8469,-6.69978e-12,1.9465200000000005e-23,7.311980000000002e-11,-1.9259699999999998e-23,-1.0465e-28,-3.53519e-16,-3.53519e-16,0.102092,-2.93548e-14,-1.5800100000000002e-18,8.41608e-05,2.06177e-07,0.005650468271545329,0.11199665668567099,2.3485138223356165e-06,-6.214450641529877e-06,0.002551536939637057,6.214450641529877e-06,0.0006677346955046245,-3.6273448834348624e-05,-1.0298464191938323e-07,1.244699335523233e-09,0.0016127430428916054,8.277049145120334e-05,1.2746935687950289e-05,0.0004854340726253681,-8.998947137859858e-06,1.9343821625014458e-08,7.805933500027884e-10,0.023008647298607087,0.0006712772248201633,-9.51260851503214e-05,-1.7834717401581954e-06,0.00446088,24.75729326832534
-2.980939999999999e-13,22.8185,3.614120000000001e-13,-6.130600000000005e-24,9.6055e-11,6.358850000000001e-24,4.609359999999995e-30,-3.53058e-16,-3.53058e-16,0.111916,4.2572099999999965e-15,-1.7320100000000002e-18,0.000113183,3.31359e-07,0.006195478893484904,0.12264897726023333,2.57979896064992e-06,-8.4848115439279e-06,0.003049504766809194,8.4848115439279e-06,0.000767250202725691,-4.7769412901611444e-05,-1.2256682115969573e-07,1.6449344401031403e-09,0.0019126198905394058,7.699499799086217e-05,1.5209742735789807e-05,0.00047614905226471847,-8.90595051811101e-06,1.79910695702616e-08,8.351109969620161e-10,0.02303314166895715,0.0007072054542038275,-0.00010854823901821182,-1.9455792892578167e-06,0.00489115,24.757293268325327
-7.06399e-12,22.7774,7.114569999999999e-12,-4.66931e-24,4.02123e-11,4.66782e-24,1.0928999999999999e-28,-3.52399e-16,-3.52399e-16,0.121823,3.89059e-14,-1.8853e-18,0.000148699,5.1264e-07,0.006745936201631604,0.13340775419584947,2.8133954990031555e-06,-1.0777861808541067e-05,0.003552449147440415,1.0777861808541067e-05,0.0008677602405462659,-5.938026447088282e-05,-1.4234469931169935e-07,2.0491693842017065e-09,0.00221549362489761,7.116178583788739e-05,1.7697162399674387e-05,0.00046677123996516817,-8.812024515730511e-06,1.6624798483655638e-08,8.901734782855375e-10,0.023057880829305367,0.0007434927404270336,-0.0001221045301990265,-2.1093068966025596e-06,0.00532572,24.757293268325384
-6.819792328088075e-12,22.766843296216845,6.872636052568881e-12,-2.3000001218785403e-24,1.473566906397754e-11,2.230493738390798e-24,1.0551095707841852e-28,-3.5223137790340834e-16,-3.5223137790340834e-16,0.1236561945613008,3.718882918031391e-14,-1.9136598962327623e-18,0.00015654731257951787,5.593770061784774e-07,0.006848008938916888,0.13540278232138658,2.8567119156211126e-06,-1.1203068112059583e-05,0.0036457114384001333,1.1203068112059583e-05,0.0008863980795451431,-6.153329502265963e-05,-1.4601216294746565e-07,2.1241277263652884e-09,0.002271656293028667,7.008011806309742e-05,1.815841112888969e-05,0.0004650322877212866,-8.79460757163085e-06,1.637144726527842e-08,9.003838581047002e-10,0.02306246827646523,0.0007502215867492448,-0.00012461830870243287,-2.1396673347391975e-06,0.005406303450860905,24.679844447076107
-5.7339e-12,22.7199,5.79681e-12,8.23579e-24,-9.85532e-11,-8.607750000000003e-24,8.870640000000001e-29,-3.51486e-16,-3.51486e-16,0.131808,2.95534e-14,-2.03977e-18,0.000191447,7.67206e-07,0.0073019035295459785,0.14412306238293424,3.053970905249957e-06,-1.424025379313353e-05,0.004134774607172403,1.424025379313353e-05,0.0009717893098590078,-7.57388286333366e-05,-1.6243164579927873e-07,2.5658910370790174e-09,0.0025604020854122717,6.722036969546937e-05,2.0527247062070914e-05,0.0004550549175135524,-8.286111827580605e-06,1.503052826979716e-08,9.403606464911475e-10,0.023093646929136423,0.0007694355133963194,-0.00013579459848786632,-2.2684270004337332e-06,0.00576464,24.335446893425086
2.7888100000000005e-12,22.6419,-2.7257900000000002e-12,9.12179e-24,-2.76015e-11,-9.274570000000001e-24,-4.313989999999999e-29,-3.50251e-16,-3.50251e-16,0.141862,-1.6672300000000002e-14,-2.1953100000000003e-18,0.000242129,1.11499e-06,0.007863431544076467,0.15491120934525854,3.2980065273556417e-06,-1.7997656680200625e-05,0.004739810833226694,1.7997656680200625e-05,0.0010774296259288751,-9.331296423317672e-05,-1.8274473125072074e-07,3.112411043879902e-09,0.0029176190579178842,6.36824803791298e-05,2.345781236460986e-05,0.00044271158274232383,-7.657034919750549e-06,1.337163301807095e-08,9.898172539797596e-10,0.023132219071857765,0.0007932056977171168,-0.00014962115633323226,-2.4277198426966306e-06,0.00620795,24.33544689342517
-2.3249499999999997e-12,22.5387,2.3871900000000005e-12,-2.46746e-23,1.64528e-10,2.5122600000000004e-23,3.595330000000001e-29,-3.48626e-16,-3.48626e-16,0.151977,2.0409e-14,-2.3517600000000003e-18,0.000301393,1.57846e-06,0.008430570912071505,0.1658071623373207,3.544480799178066e-06,-2.1792607321186428e-05,0.005350893190614408,2.1792607321186428e-05,0.001184125606432636,-0.00011106271829573427,-2.032608055103328e-07,3.6643924290167754e-09,0.0032784057021841145,6.0109236909553495e-05,2.6417662827172812e-05,0.00043024490093846227,-7.021671641882176e-06,1.1696160414231896e-08,1.0397680817006572e-09,0.023171176666277143,0.0008172134176598063,-0.0001635858830700172,-2.5886044994713243e-06,0.00665569,24.335446893425114
-4.327330960411415e-12,22.509097911673393,4.392366465895491e-12,-1.9842655573890124e-23,1.268363687129886e-10,2.0190865376136486e-23,6.692391735287414e-29,-3.481614920425742e-16,-3.481614920425742e-16,0.15423877760582677,3.3435565897192034e-14,-2.3867438815276377e-18,0.0003166162634231188,1.7128178694679576e-06,0.008558063335014564,0.1682565628297299,3.5998879951532924e-06,-2.2645708832864296e-05,0.005488263958291036,2.2645708832864296e-05,0.0012081107674712696,-0.00011505284714198054,-2.0787280066398356e-07,3.788477350963477e-09,0.0033595102172975845,5.930597497181805e-05,2.7083034565261336e-05,0.00042744240201328035,-6.8788425449869105e-06,1.1319515670642122e-08,1.0509969831198306e-09,0.0231799342986773,0.0008226103316417302,-0.00016672514115697478,-2.6247712264948446e-06,0.00675634155175231,24.186452825110223
-1.13215e-11,22.4057,1.13963e-11,-2.9650299999999995e-24,-4.817719999999992e-12,2.9646800000000005e-24,1.7510200000000001e-28,-3.46539e-16,-3.46539e-16,0.162139,7.89364e-14,-2.5089400000000003e-18,0.00036979,2.18212e-06,0.009003384967091643,0.17657679140508772,3.7994873784832848e-06,-2.7033180269125304e-05,0.006020057285693852,2.7033180269125304e-05,0.0012911851962906264,-0.00013396787668956177,-2.207198948510936e-07,4.258269835536646e-09,0.0036691378311268013,5.804926453421174e-05,2.9585933581941106e-05,0.00041669501727460066,-6.021074593232299e-06,1.0177458744416303e-08,1.1043479441626979e-09,0.02322130506198998,0.0008323020162215328,-0.00017725749001431396,-2.7432042921699256e-06,0.00710791,23.666027531276058
-1.7077299999999996e-12,22.2384,1.7701400000000008e-12,5.0147700000000005e-24,-2.17751e-10,-5.5721199999999996e-24,2.6418100000000006e-29,-3.43918e-16,-3.43918e-16,0.172334,9.677299999999997e-15,-2.6666200000000004e-18,0.000447747,2.9519e-06,0.009581924375985318,0.18738601281972272,4.058796832436082e-06,-3.273316191931601e-05,0.00671093636078889,3.273316191931601e-05,0.0013991113051552673,-0.0001585413292807216,-2.3741019179971685e-07,4.868600542041844e-09,0.004071390413931736,5.6416609703742094e-05,3.2837573774842936e-05,0.0004027325569627862,-4.906705723565181e-06,8.69375597448832e-09,1.1736588225085033e-09,0.023275051871550434,0.0008448929641209883,-0.00019094058655235122,-2.8970665590657485e-06,0.00756465,23.666027531276086
7.35455e-12,22.0328,-7.305649999999998e-12,-5.3281400000000005e-24,-9.621810000000012e-12,5.30675e-24,-1.13724e-28,-3.40703e-16,-3.40703e-16,0.182545,-5.82328e-14,-2.82452e-18,0.000535529,3.91432e-06,0.010166239805600968,0.1983031513199004,4.320695179654248e-06,-3.8490051036172364e-05,0.0074087130331656065,3.8490051036172364e-05,0.0015081149265137182,-0.00018336011826417404,-2.542671213053435e-07,5.485024667169594e-09,0.004477659005357748,5.476765477687857e-05,3.612167768732185e-05,0.0003886306982645334,-3.7812112199582213e-06,7.195240215483679e-09,1.2436616866783157e-09,0.023329335278412626,0.000857609617503698,-0.0002047602923652789,-3.052464955788267e-06,0.00802595,23.6660275312762
3.788100708986502e-12,21.906192755245563,-3.739702427950754e-12,8.100337360698726e-24,6.684364658674318e-11,-7.95181357799937e-24,-5.857575795171089e-29,-3.387263296724752e-16,-3.387263296724752e-16,0.18777055660011543,-3.0027409007620666e-14,-2.9053223511508003e-18,0.0005855391176570663,4.519029580617061e-06,0.010468387312932302,0.2039483662463475,4.456121917979841e-06,-4.146691868073413e-05,0.0077695309605156655,4.146691868073413e-05,0.0015644803257728285,-0.00019619382904135677,-2.6298378181649137e-07,5.8037754709756135e-09,0.0046877391024846135,5.3914985831988206e-05,3.7819876572169524e-05,0.0003813386754315603,-3.1992218670437387e-06,6.420362849028033e-09,1.2798599279756157e-09,0.02335740504217644,0.0008641853554124328,-0.00021190641490764452,-3.132820934482651e-06,0.008264486650013891,23.17271568413912
3.882589999999988e-13,21.7855,-3.4033899999999997e-13,2.09015e-23,1.39737e-10,-2.0591e-23,-6.003779999999992e-30,-3.36842e-16,-3.36842e-16,0.192752,-3.1396400000000015e-15,-2.98235e-18,0.000633213,5.09549e-06,0.01075641992292336,0.2091107521830082,4.589281695876297e-06,-4.53561996804521e-05,0.00812640577535611,4.53561996804521e-05,0.00161622295553621,-0.00021146821404006546,-2.670308506149109e-07,6.060497649384125e-09,0.004893992465286386,5.38159724701866e-05,3.944267281336633e-05,0.000374777555138513,-2.492740963867317e-06,5.9769388505169795e-09,1.3356531273840195e-09,0.023390899583432226,0.0008660994777057132,-0.00021822980431380175,-3.203176917644491e-06,0.00849188,22.70244902489918
-3.55955e-12,21.4946,3.5953800000000004e-12,1.68841e-23,2.8909599999999995e-11,-1.68495e-23,5.50348e-29,-3.32305e-16,-3.32305e-16,0.202935,3.26481e-14,-3.1397900000000003e-18,0.000740661,6.52015e-06,0.011352490061376714,0.2197940706451453,4.864849685381452e-06,-5.340488647344358e-05,0.008864941666479909,5.340488647344358e-05,0.0017233019299896825,-0.00024307784595380182,-2.754060719451592e-07,6.591772300656281e-09,0.005320824241471517,5.3611068906386475e-05,4.28009744313734e-05,0.00036119962074557304,-1.0307114742755178e-06,5.059293434623866e-09,1.4511145680075492e-09,0.023460214984366817,0.0008700606650879602,-0.000231315765653178,-3.3487753643814825e-06,0.00896246,22.702449024899266
