dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y,dU/dy
-5.102451449047284e-12,5.468110198039629,5.097595708901771e-12,-2.373219408371372e-24,6.044808151613019e-12,2.3708143603633206e-24,2.68783809449114e-27,-2.88047e-15,-2.88047e-15,6.263125192085273e-10,1.3540188257025345e-15,-9.924137010637056e-24,-1.6562690761453898e-09,-3.7122917032948406e-14,0.0,0.0,0.0,0.0,0.0,0.0,7.224479769468473e-38,0.0,6.706953069933406e-41,0.0,3.6122398847342374e-38,0.00029114361840769864,5.157783344373966e-73,0.0006632942041144119,-4.792130684824829e-43,-4.739134421581299e-07,9.863027524262039e-43,0.021521600615581546,1.6337720777906256e-22,0.0,-3.0847074274108757e-24,0.0,5.7561311024803175
-5.0732587822607675e-12,5.468112670213639,5.0687058834313706e-12,-2.3117945368541456e-24,5.801986276090711e-12,2.3095761379837815e-24,2.6724599360675027e-27,-2.88047e-15,-2.88047e-15,0.00026327974176017124,1.4668525557390993e-15,-1.38697649960795e-19,-1.3830495962245272e-09,-3.20122460917539e-14,1.7166840389161694e-05,0.0002771451282234417,1.9518250410023537e-08,-2.606024395613462e-16,1.3277114108999247e-08,2.606024395613462e-16,5.821854699876039e-09,-3.7949616236906777e-13,9.485362497190938e-12,-3.1705091101606776e-16,9.549484534738863e-09,0.00029048180388298274,7.581558963630274e-11,0.000663139446102157,-3.7917154703701206e-08,-4.737099565354435e-07,-3.1582891330768884e-11,0.021520773680475603,2.265635035566152e-06,-9.254484024128841e-10,1.5021286694775644e-09,4.814781378392752e-05,5.756131093563857
-4.956507792997879e-12,5.468122557243258,4.953166055296881e-12,-2.0661364554110856e-24,4.83086245279567e-12,2.0646645272770005e-24,2.610957668318864e-27,-2.88047e-15,-2.88047e-15,0.0013162187351572917,1.918111418121464e-15,-6.933550681047965e-19,-2.903558454300112e-10,-1.1573007273834039e-14,8.582263030413097e-05,0.0013855388217771292,9.757806614228188e-08,-1.6190738541553439e-13,3.316844571826146e-07,1.6190738541553439e-13,1.448464544625161e-07,-4.750006199298599e-11,2.3686750414889844e-10,-3.970840822965205e-14,2.3826553677625809e-07,0.0002878491071514036,1.8948851468255554e-09,0.0006625297087780724,-1.8996037693423946e-07,-4.7290594940048505e-07,-1.5643611402292942e-10,0.02151749512536545,1.1324179663985622e-05,-2.301628919990666e-08,7.507980913660467e-09,0.0002407066139520353,5.756130744928791
-4.86862e-12,5.46813,4.86619e-12,-1.8812100000000003e-24,4.09982e-12,1.8803e-24,2.56466e-27,-2.88047e-15,-2.88047e-15,0.00210885,2.25781e-15,-1.11089e-18,5.32202e-10,3.81324e-15,0.00013750532601616362,0.0022199151838230543,1.5633968603230397e-07,-3.3950039450030745e-12,1.0896980340382672e-06,3.3950039450030745e-12,4.7238924185235185e-07,-3.8169240500437327e-10,7.776523360182829e-10,-3.1937900551694575e-13,7.81045335447282e-07,0.00028589457838761625,6.230559843655499e-09,0.0006620881751521017,-3.0513656557288345e-07,-4.7232054765970506e-07,-2.4753274470096397e-10,0.0215150830392747,1.8135844125609613e-05,-7.501296178742565e-08,1.2023676593285843e-08,0.000385661,5.75613049590534
-4.693891845954e-12,5.468144796811961,4.693274455419269e-12,-1.5135610116014786e-24,2.646447535528965e-12,1.5137681709045631e-24,2.4726164311942124e-27,-2.88047e-15,-2.88047e-15,0.0036846660834514862,2.933158693135497e-15,-1.940983752627648e-18,2.167514584667014e-09,3.440236383790549e-14,0.0002402547717566264,0.0038787239506266526,2.73162614699816e-07,-9.822665562616319e-12,2.5966913093044967e-06,9.822665562616319e-12,1.1235712167267086e-06,-1.0460942428352152e-09,1.8527770169952468e-09,-8.753871329042204e-13,1.860136174348384e-06,0.00028200881460544217,1.4850237394772636e-08,0.0006612103700237269,-5.341162923862513e-07,-4.711567208977306e-07,-4.286403317189624e-10,0.02151028761392994,3.1677992776321826e-05,-1.783866193552145e-07,2.1001250650168598e-08,0.0006738422300787139,5.75612580654953
-4.63245e-12,5.46815,4.63247e-12,-1.3842800000000002e-24,2.13538e-12,1.3848800000000002e-24,2.44025e-27,-2.88047e-15,-2.88047e-15,0.00423879,3.17064e-15,-2.23288e-18,2.74256e-09,4.51588e-14,0.00027638584434486164,0.004462030980020954,3.1424143788993253e-07,-3.51787919502953e-11,3.821023292761481e-06,3.51787919502953e-11,1.642290296180619e-06,-2.2714401348068037e-09,2.7246612803467035e-09,-1.9016312180198996e-12,2.731674383867025e-06,0.0002806828343358065,2.1868610403140514e-08,0.0006609259309386461,-6.154446341200408e-07,-4.707732339009262e-07,-4.88348181819717e-10,0.021508676335894535,3.6423847134743234e-05,-2.6058294154006434e-07,2.4146017926215955e-08,0.000775179,5.756124157572701
-3.70055e-12,5.46815,3.70607e-12,-1.2704700000000002e-24,9.88981e-13,1.26963e-24,1.9493399999999998e-27,-2.88046e-15,-2.88046e-15,0.00639003,4.14556e-15,-3.3661e-18,8.87071e-09,2.71865e-13,0.0004166543905897371,0.006726553540975785,4.737182094763959e-07,-1.3361669406669006e-10,8.574141734546552e-06,1.3361669406669006e-10,3.656068630792574e-06,-7.028494786152817e-09,6.109502342438913e-09,-5.8857301002227635e-12,6.115171991016596e-06,0.00027553509552132824,4.911543449018927e-08,0.0006598216776159121,-9.311786394044454e-07,-4.692844554149237e-07,-7.201468175393453e-10,0.02150242101017536,5.484826810702391e-05,-5.796866324528677e-07,3.635467663714643e-08,0.00116859,5.756124157572696
-3.233349507240706e-12,5.46815,3.2422188131401562e-12,-2.389546453573618e-24,3.0533429912600687e-12,2.395017542375888e-24,1.703235216925504e-27,-2.8804530799464887e-15,-2.8804530799464887e-15,0.007893591546712805,4.472899291243193e-15,-4.158127804577899e-18,1.775390657181748e-08,8.415272650737842e-13,0.0005146928475451218,0.008309305366385673,5.851819483196607e-07,-2.0241829134402068e-10,1.1896257848484784e-05,2.0241829134402068e-10,5.0635667895806375e-06,-1.035336205080829e-08,8.47528286594576e-09,-8.670352292620454e-12,8.480013528178383e-06,0.00027193716580941875,6.815916640258628e-08,0.0006590498774173151,-1.151855872576791e-06,-4.68243897503521e-07,-8.821587666091171e-10,0.021498048950311058,6.772572246707306e-05,-8.027190535007347e-07,4.4887723378965564e-08,0.001443558326269967,5.756095512058472
-3.02541e-12,5.46815,3.03577e-12,-2.88762e-24,3.97214e-12,2.8959e-24,1.5937e-27,-2.88045e-15,-2.88045e-15,0.00856279,4.61859e-15,-4.51064e-18,2.17076e-08,1.09507e-12,0.0005583273657998896,0.009013744409006276,6.347853180188833e-07,-4.065008040015973e-10,1.4742728319686918e-05,4.065008040015973e-10,6.231337576187192e-06,-1.585284760941937e-08,1.0496535782419148e-08,-1.3270295537700791e-11,1.0487236198339055e-05,0.00027041813414054174,8.453318554044497e-08,0.000658752007733293,-1.2511661433397755e-06,-4.678321569247337e-07,-9.461595394975488e-10,0.021496250977068098,7.340849748776492e-05,-9.871946106036137e-07,4.864939125871628e-08,0.00156594,5.756082762641036
-3.78586e-12,5.46815,3.80105e-12,-9.664820000000002e-24,1.22988e-11,9.699600000000001e-24,1.99427e-27,-2.88043e-15,-2.88043e-15,0.0107573,7.86572e-15,-5.6666200000000006e-18,4.44991e-08,3.39379e-12,0.0007014158228562338,0.01132377554330938,7.974471261226464e-07,-1.0757382109062507e-09,2.4077014203231778e-05,1.0757382109062507e-09,1.0060748939809796e-05,-3.38870309729386e-08,1.7124727698052632e-08,-2.8354655530912845e-11,1.7069419440626243e-05,0.00026543685082602766,1.3822767393991876e-07,0.0006577752188240694,-1.5768292646868422e-06,-4.6648195698022706e-07,-1.1560340198241099e-09,0.021490354974832863,9.204373266468325e-05,-1.5921359251001089e-06,6.098483746965569e-08,0.00196726,5.756082762641038
