dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y,dU/dy
-9.65174e-12,22.8855,9.7316e-12,2.80838e-23,-1.03912e-10,-2.84491e-23,1.4936800000000002e-28,-3.54166e-16,-3.54166e-16,0.0731518,2.794e-14,-1.13217e-18,2.86737e-05,3.66956e-08,0.00403740924445033,0.08042367985541825,1.063766088583209e-05,-1.9097390256719852e-06,0.0013283313234553824,1.9097390256719852e-06,0.0003918872926040023,-1.3033832718944401e-05,6.443302647421326e-07,-3.266716773379273e-09,0.0008610641775425281,0.00010515426130906055,6.625182728448002e-06,0.0005052071472881613,-8.060775723244655e-06,-2.563744870250899e-07,-1.4589740887884982e-09,0.02225233582353078,0.0005129592693528376,-5.700474738069931e-05,1.3956410298799687e-06,0.00319546,24.99473862084452
4.843659999999999e-12,22.8781,-4.772350000000001e-12,-1.2603300000000001e-23,-1.10038e-10,1.2244800000000002e-23,-7.495070000000001e-29,-3.54036e-16,-3.54036e-16,0.0827076,-2.0523500000000005e-14,-1.2800500000000002e-18,4.26293e-05,6.92826e-08,0.0045650649962567505,0.09086198259825551,1.2008054743528052e-05,-3.147701533138006e-06,0.0017171821508794576,3.147701533138006e-06,0.0004810476377306742,-1.9899906104090485e-05,8.409123814638851e-07,-4.991236882938464e-09,0.0011006887450716349,9.706561016130787e-05,8.565628338656666e-06,0.0004991890219858399,-8.451532730961549e-06,-2.5478606654803486e-07,-1.3983913761373684e-09,0.022264486801929842,0.00055758356751641,-6.93653172144387e-05,1.5670154810901348e-06,0.00361308,24.99473862084494
1.1650299999999999e-11,22.8659,-1.15958e-11,-3.864450000000001e-24,-9.060069999999981e-12,3.82604e-24,-1.8028099999999999e-28,-3.53831e-16,-3.53831e-16,0.0923548,-4.7413e-14,-1.42934e-18,6.08879e-05,1.22711e-07,0.005097989471986912,0.1014045134011417,1.339213219488953e-05,-4.398025286847343e-06,0.0021099157136858383,4.398025286847343e-06,0.0005710982626312512,-2.6834538289140937e-05,1.039457400888405e-06,-6.73297659131204e-09,0.0013427060008019687,8.889619258645366e-05,1.0525449597049254e-05,0.0004931108047757779,-8.846191507564462e-06,-2.5318178544795095e-07,-1.3372037357726346e-09,0.022276759109719074,0.0006026534461678473,-8.184930924109675e-05,1.7401011325817684e-06,0.00403487,24.99473862084494
9.588417800983415e-12,22.857884630066145,-9.53035728928648e-12,5.977432904072625e-24,2.5608459429799025e-11,-5.912946647200687e-24,-1.4837518718592364e-28,-3.536993791884546e-16,-3.536993791884546e-16,0.09646255053262848,-3.979493929791813e-14,-1.492901883575477e-18,7.070584225966492e-05,1.5792209825785323e-07,0.0053250591538435525,0.10589649908465779,1.3981863087085842e-05,-4.930766097041119e-06,0.0022772525301056265,4.930766097041119e-06,0.0006094672392468404,-2.978926226179166e-05,1.1240539177460276e-06,-7.47510103758671e-09,0.001445825267724754,8.541534842530942e-05,1.1360494729906715e-05,0.0004905209840582112,-9.014348623490452e-06,-2.5249822968049335e-07,-1.3111327657498324e-09,0.02228198812274485,0.0006218569233447542,-8.716851717184568e-05,1.8138498636084418e-06,0.004214587249764312,24.89305448494696
6.76272e-12,22.8469,-6.69978e-12,1.9465200000000005e-23,7.311980000000002e-11,-1.9259699999999998e-23,-1.0465e-28,-3.53519e-16,-3.53519e-16,0.102092,-2.93548e-14,-1.5800100000000002e-18,8.41608e-05,2.06177e-07,0.005636245845788582,0.11199315640114735,1.4774286659947229e-05,-6.233637456084835e-06,0.0025635838427011826,6.233637456084835e-06,0.0006662752500139296,-3.638765939680264e-05,1.2720910868249687e-06,-9.095424712823e-09,0.0016180463650855986,8.213873697953471e-05,1.2772347827602557e-05,0.0004851797128412953,-8.957513019730288e-06,-2.499690743437599e-07,-1.1819343260219287e-09,0.02229605121267053,0.0006408248170950163,-9.481834655392053e-05,1.910884423151636e-06,0.00446088,24.75370188791753
-2.980939999999999e-13,22.8185,3.614120000000001e-13,-6.130600000000005e-24,9.6055e-11,6.358850000000001e-24,4.609359999999995e-30,-3.53058e-16,-3.53058e-16,0.111916,4.2572099999999965e-15,-1.7320100000000002e-18,0.000113183,3.31359e-07,0.006179884656979973,0.12264393171246162,1.6158639591037542e-05,-8.509735551214676e-06,0.0030638006527883435,8.509735551214676e-06,0.0007655180526111036,-4.791496717408932e-05,1.5307099567618326e-06,-1.1926107577327782e-08,0.0019189142204753312,7.64145424775676e-05,1.5238835500358935e-05,0.00047584858651174175,-8.858222012559011e-06,-2.4555067524068053e-07,-9.562264535468822e-10,0.02232061923465466,0.0006739614629610248,-0.00010818249180413832,2.0804024454835837e-06,0.00489115,24.7537018879175
-7.06399e-12,22.7774,7.114569999999999e-12,-4.66931e-24,4.02123e-11,4.66782e-24,1.0928999999999999e-28,-3.52399e-16,-3.52399e-16,0.121823,3.89059e-14,-1.8853e-18,0.000148699,5.1264e-07,0.006728956444879299,0.13340114794189392,1.7556827364444743e-05,-1.0808580344485354e-05,0.00356901649205108,1.0808580344485354e-05,0.0008657526604728041,-5.9557475693798966e-05,1.7919133925311469e-06,-1.4785079507575861e-08,0.002222788866434185,7.063314195064301e-05,1.7729972572313144e-05,0.0004664242074729194,-8.757938718379956e-06,-2.4108811987259725e-07,-7.282629186932304e-10,0.022345432782691108,0.0007074292673489471,-0.00012168019464511525,2.251614584291296e-06,0.00532572,24.753701887917714
-6.819792328088075e-12,22.766843296216845,6.872636052568881e-12,-2.3000001218785403e-24,1.473566906397754e-11,2.230493738390798e-24,1.0551095707841852e-28,-3.5223137790340834e-16,-3.5223137790340834e-16,0.1236561945613008,3.718882918031391e-14,-1.9136598962327623e-18,0.00015654731257951787,5.593770061784774e-07,0.006830772261524016,0.13539588666160443,1.781609697747067e-05,-1.1234861142596995e-05,0.0036626999855213604,1.1234861142596995e-05,0.0008843394257745632,-6.171637647663187e-05,1.8403490282883694e-06,-1.5315226144605234e-08,0.002279137136219261,6.956108174108266e-05,1.8191910630222347e-05,0.00046467662023687116,-8.739342925047126e-06,-2.402606165676797e-07,-6.859910446362141e-10,0.022350034023754413,0.0007136352897856467,-0.00012418310895954322,2.2833628986581458e-06,0.005406303450860905,24.675676165879565
-5.7339e-12,22.7199,5.79681e-12,8.23579e-24,-9.85532e-11,-8.607750000000003e-24,8.870640000000001e-29,-3.51486e-16,-3.51486e-16,0.131808,2.95534e-14,-2.03977e-18,0.000191447,7.67206e-07,0.007283524383634325,0.14411375381750996,1.893000952760168e-05,-1.427820043259431e-05,0.004153814638518762,1.427820043259431e-05,0.0009694770018630432,-7.595270044929203e-05,2.1001116954386227e-06,-1.8650335461296568e-08,0.0025687849204072003,6.673565934744893e-05,2.056279191895229e-05,0.0004546596143602371,-8.225996058389318e-06,-2.3456976169366e-07,-3.707761643044975e-10,0.022381261356138337,0.0007306479014765405,-0.00013530491103040716,2.417738826368522e-06,0.00576464,24.328713263690958
2.7888100000000005e-12,22.6419,-2.7257900000000002e-12,9.12179e-24,-2.76015e-11,-9.274570000000001e-24,-4.313989999999999e-29,-3.50251e-16,-3.50251e-16,0.141862,-1.6672300000000002e-14,-2.1953100000000003e-18,0.000242129,1.11499e-06,0.007843639012563268,0.1548989156944368,2.0308067595596576e-05,-1.8043216152843986e-05,0.004761388823578427,1.8043216152843986e-05,0.0010748035138988942,-9.356492782459732e-05,2.421472684852179e-06,-2.2776309534369807e-08,0.002927117776815084,6.324023582916425e-05,2.3495887598508257e-05,0.00044226724499172226,-7.5909176662888865e-06,-2.2752941685509207e-07,1.9186592594218542e-11,0.0224198937221428,0.0007516947662376415,-0.0001490640603214299,2.5839797321773347e-06,0.00620795,24.328713263690986
-2.3249499999999997e-12,22.5387,2.3871900000000005e-12,-2.46746e-23,1.64528e-10,2.5122600000000004e-23,3.595330000000001e-29,-3.48626e-16,-3.48626e-16,0.151977,2.0409e-14,-2.3517600000000003e-18,0.000301393,1.57846e-06,0.008409350870984336,0.1657918537711218,2.169989660771909e-05,-2.1845855702108806e-05,0.005375034501814005,2.1845855702108806e-05,0.0011811825545226828,-0.00011135315431400465,2.7460450369309175e-06,-2.6943514495859073e-08,0.0032890314560194,5.9709882518666436e-05,2.6458293724163857e-05,0.00042975103858749304,-6.949492931274909e-06,-2.2041871780020856e-07,4.130462501111495e-10,0.022458912141656996,0.000772951952468801,-0.00016296070488970604,2.751881884546642e-06,0.00665569,24.328713263690815
-4.327330960411415e-12,22.509097911673393,4.392366465895491e-12,-1.9842655573890124e-23,1.268363687129886e-10,2.0190865376136486e-23,6.692391735287414e-29,-3.481614920425742e-16,-3.481614920425742e-16,0.15423877760582677,3.3435565897192034e-14,-2.3867438815276377e-18,0.0003166162634231188,1.7128178694679576e-06,0.008536522391051259,0.1682405765132493,2.2012778525448168e-05,-2.2700685673494453e-05,0.005512981501725807,2.2700685673494453e-05,0.0012050964677596204,-0.00011535193172741514,2.819008611533639e-06,-2.7880298446017253e-08,0.003370389327579463,5.891626225035109e-05,2.712423997303103e-05,0.00042693740657641995,-6.805301224231822e-06,-2.1882023900912955e-07,5.015855490384573e-10,0.022467683447484097,0.0007777305489311544,-0.00016608465816604347,2.7896261383066896e-06,0.00675634155175231,24.178704449295992
-1.13215e-11,22.4057,1.13963e-11,-2.9650299999999995e-24,-4.817719999999992e-12,2.9646800000000005e-24,1.7510200000000001e-28,-3.46539e-16,-3.46539e-16,0.162139,7.89364e-14,-2.5089400000000003e-18,0.00036979,2.18212e-06,0.0089807231330453,0.17655683489325497,2.3048233468922286e-05,-2.70948351095002e-05,0.006046759459088334,2.70948351095002e-05,0.0012879103239963024,-0.00013429427928024202,3.108541745665797e-06,-3.200889366189847e-08,0.00368088230909707,5.768389004914688e-05,2.9627117949784653e-05,0.0004161601668790207,-5.944164044233801e-06,-2.1209517135141558e-07,9.08801404273725e-10,0.022509084605398095,0.0007854322599616225,-0.0001765598016272832,2.9137495343886903e-06,0.00710791,23.654734722231495
-1.7077299999999996e-12,22.2384,1.7701400000000008e-12,5.0147700000000005e-24,-2.17751e-10,-5.5721199999999996e-24,2.6418100000000006e-29,-3.43918e-16,-3.43918e-16,0.172334,9.677299999999997e-15,-2.6666200000000004e-18,0.000447747,2.9519e-06,0.009557806338064374,0.18736089843028697,2.439344431830196e-05,-3.280349248021876e-05,0.006740216865351362,3.280349248021876e-05,0.0013954979101009966,-0.00015890322204629696,3.4846885937195616e-06,-3.737255638049676e-08,0.004084259133966289,5.608285422814667e-05,3.287873080867538e-05,0.00040215892051028465,-4.825418043127371e-06,-2.0335830256442977e-07,1.4378357093917991e-09,0.022562870902091924,0.0007954379345709031,-0.0001901685797993104,3.0750043916122597e-06,0.00756465,23.654734722231495
7.35455e-12,22.0328,-7.305649999999998e-12,-5.3281400000000005e-24,-9.621810000000012e-12,5.30675e-24,-1.13724e-28,-3.40703e-16,-3.40703e-16,0.182545,-5.82328e-14,-2.82452e-18,0.000535529,3.91432e-06,0.010140651025359767,0.19827282755765235,2.5752085481368135e-05,-3.856914393424617e-05,0.0074405976104342,3.856914393424617e-05,0.0015041596289565723,-0.0001837578555313895,3.864590816006206e-06,-4.278976882540939e-08,0.004491663191662509,5.4465833988563106e-05,3.6162807114245945e-05,0.00038801788852294407,-3.6955027076840174e-06,-1.94534206642381e-07,1.9721517862647857e-09,0.022617194190319066,0.0008055435038165594,-0.00020391322526665755,3.237869184792696e-06,0.00802595,23.654734722231524
3.788100708986502e-12,21.906192755245563,-3.739702427950754e-12,8.100337360698726e-24,6.684364658674318e-11,-7.95181357799937e-24,-5.857575795171089e-29,-3.387263296724752e-16,-3.387263296724752e-16,0.18777055660011543,-3.0027409007620666e-14,-2.9053223511508003e-18,0.0005855391176570663,4.519029580617061e-06,0.010442038016874697,0.2039153487352607,2.645463417334468e-05,-4.155054255334744e-05,0.007802762094861455,4.155054255334744e-05,0.0015603482316024864,-0.0001966101013776003,4.0610369539578395e-06,-4.55909908263264e-08,0.004702330434508644,5.362967836108657e-05,3.786099172365586e-05,0.0003807056093163551,-3.111227357768607e-06,-1.89971296864261e-07,2.2484447995443145e-09,0.0226452845766001,0.0008107690590611773,-0.00021102053436141067,3.3220860115225174e-06,0.008264486650013891,23.15845461075287
3.882589999999988e-13,21.7855,-3.4033899999999997e-13,2.09015e-23,1.39737e-10,-2.0591e-23,-6.003779999999992e-30,-3.36842e-16,-3.36842e-16,0.192752,-3.1396400000000015e-15,-2.98235e-18,0.000633213,5.09549e-06,0.010729345638738355,0.20907384836619167,2.707474894733362e-05,-4.544382273690792e-05,0.00816075953200923,4.544382273690792e-05,0.0016119239135428563,-0.00021189333213457218,4.261391620916323e-06,-4.862880504779951e-08,0.004909063634144497,5.354034008640836e-05,3.948197758207359e-05,0.00037413390793037706,-2.4039848191979565e-06,-1.8549587704732255e-07,2.5546165372064422e-09,0.022678783594763375,0.0008115343274876486,-0.00021730585927122884,3.396438029800402e-06,0.00849188,22.68535835039185
-3.55955e-12,21.4946,3.5953800000000004e-12,1.68841e-23,2.8909599999999995e-11,-1.68495e-23,5.50348e-29,-3.32305e-16,-3.32305e-16,0.202935,3.26481e-14,-3.1397900000000003e-18,0.000740661,6.52015e-06,0.011323915447859245,0.21974912429871912,2.835804773492588e-05,-5.350078565553245e-05,0.008901618637973814,5.350078565553245e-05,0.0017186573972132533,-0.00024352126993510664,4.676016319409408e-06,-5.491542080163815e-08,0.005336888410421301,5.335545866705005e-05,4.2836532696815574e-05,0.00036053407645596295,-9.403791604532847e-07,-1.7623420313476727e-07,3.188224759776915e-09,0.02274810826045055,0.0008131180150323847,-0.0002303130478994052,3.550306086026956e-06,0.00896246,22.685358350391937
