u'u',v'v',w'w',u'w',u'v',v'w',k
2.825703859329223633e+00,9.002186655998229980e-01,1.240341305732727051e+00,5.874430295079946518e-03,-6.464154124259948730e-01,2.727418206632137299e-03,2.483131885528564453e+00
2.825761079788208008e+00,9.002282619476318359e-01,1.240359067916870117e+00,5.874934140592813492e-03,-6.464136242866516113e-01,2.727163024246692657e-03,2.483174324035644531e+00
2.825817584991455078e+00,9.002377986907958984e-01,1.240376949310302734e+00,5.875437054783105850e-03,-6.464118361473083496e-01,2.726946026086807251e-03,2.483216285705566406e+00
2.825873851776123047e+00,9.002473354339599609e-01,1.240394711494445801e+00,5.875912960618734360e-03,-6.464097499847412109e-01,2.726765349507331848e-03,2.483258008956909180e+00
2.825928688049316406e+00,9.002565741539001465e-01,1.240411877632141113e+00,5.876401904970407486e-03,-6.464076042175292969e-01,2.726496197283267975e-03,2.483298540115356445e+00
2.825984477996826172e+00,9.002658724784851074e-01,1.240428566932678223e+00,5.876875948160886765e-03,-6.464052796363830566e-01,2.726300619542598724e-03,2.483339548110961914e+00
2.826037406921386719e+00,9.002746939659118652e-01,1.240445613861083984e+00,5.877290386706590652e-03,-6.464025378227233887e-01,2.726016566157341003e-03,2.483378887176513672e+00
2.826090574264526367e+00,9.002835750579833984e-01,1.240462183952331543e+00,5.877867806702852249e-03,-6.463997364044189453e-01,2.725769765675067902e-03,2.483418226242065430e+00
2.826141595840454102e+00,9.002920389175415039e-01,1.240477919578552246e+00,5.878281313925981522e-03,-6.463969349861145020e-01,2.725597470998764038e-03,2.483455896377563477e+00
2.826191902160644531e+00,9.003003239631652832e-01,1.240493535995483398e+00,5.878733936697244644e-03,-6.463932991027832031e-01,2.725320868194103241e-03,2.483492851257324219e+00
2.826243638992309570e+00,9.003089070320129395e-01,1.240509271621704102e+00,5.879175383597612381e-03,-6.463904976844787598e-01,2.725036814808845520e-03,2.483530998229980469e+00
2.826291799545288086e+00,9.003168940544128418e-01,1.240524291992187500e+00,5.879657808691263199e-03,-6.463866829872131348e-01,2.724804915487766266e-03,2.483566522598266602e+00
2.826340436935424805e+00,9.003247618675231934e-01,1.240538597106933594e+00,5.880090873688459396e-03,-6.463829278945922852e-01,2.724521793425083160e-03,2.483602046966552734e+00
2.826387405395507812e+00,9.003323912620544434e-01,1.240553021430969238e+00,5.880537908524274826e-03,-6.463787555694580078e-01,2.724245190620422363e-03,2.483636379241943359e+00
2.826433658599853516e+00,9.003399014472961426e-01,1.240566968917846680e+00,5.881024990230798721e-03,-6.463745832443237305e-01,2.723984420299530029e-03,2.483670234680175781e+00
2.826480150222778320e+00,9.003473520278930664e-01,1.240580916404724121e+00,5.881414283066987991e-03,-6.463702917098999023e-01,2.723737619817256927e-03,2.483704328536987305e+00
2.826523780822753906e+00,9.003545045852661133e-01,1.240594029426574707e+00,5.881849210709333420e-03,-6.463655233383178711e-01,2.723379991948604584e-03,2.483736038208007812e+00
2.826566457748413086e+00,9.003613591194152832e-01,1.240606665611267090e+00,5.882280413061380386e-03,-6.463606953620910645e-01,2.723141573369503021e-03,2.483767271041870117e+00
2.826607942581176758e+00,9.003678560256958008e-01,1.240618586540222168e+00,5.882695782929658890e-03,-6.463551521301269531e-01,2.722851000726222992e-03,2.483797311782836914e+00
2.826649427413940430e+00,9.003742933273315430e-01,1.240631103515625000e+00,5.883091595023870468e-03,-6.463499069213867188e-01,2.722552977502346039e-03,2.483827352523803711e+00
2.826688766479492188e+00,9.003804922103881836e-01,1.240642309188842773e+00,5.883536767214536667e-03,-6.463440656661987305e-01,2.722284756600856781e-03,2.483855724334716797e+00
2.826726913452148438e+00,9.003863334655761719e-01,1.240653038024902344e+00,5.883900914341211319e-03,-6.463378667831420898e-01,2.721935510635375977e-03,2.483883142471313477e+00
2.826763868331909180e+00,9.003920555114746094e-01,1.240663409233093262e+00,5.884297657757997513e-03,-6.463315486907958984e-01,2.721630036830902100e-03,2.483909606933593750e+00
2.826798439025878906e+00,9.003974795341491699e-01,1.240673422813415527e+00,5.884710233658552170e-03,-6.463248133659362793e-01,2.721325494349002838e-03,2.483934640884399414e+00
2.826834201812744141e+00,9.004026055335998535e-01,1.240683078765869141e+00,5.885071586817502975e-03,-6.463181972503662109e-01,2.720968797802925110e-03,2.483959913253784180e+00
2.826866626739501953e+00,9.004074335098266602e-01,1.240691542625427246e+00,5.885471124202013016e-03,-6.463107466697692871e-01,2.720634452998638153e-03,2.483982801437377930e+00
2.826898336410522461e+00,9.004120826721191406e-01,1.240700602531433105e+00,5.885854829102754593e-03,-6.463033556938171387e-01,2.720315009355545044e-03,2.484005451202392578e+00
2.826928138732910156e+00,9.004163742065429688e-01,1.240708112716674805e+00,5.886255297809839249e-03,-6.462951898574829102e-01,2.719928510487079620e-03,2.484026432037353516e+00
2.826955795288085938e+00,9.004198908805847168e-01,1.240715146064758301e+00,5.886518862098455429e-03,-6.462869048118591309e-01,2.719565294682979584e-03,2.484045505523681641e+00
2.826984167098999023e+00,9.004241824150085449e-01,1.240722179412841797e+00,5.886888597160577774e-03,-6.462782621383666992e-01,2.719268202781677246e-03,2.484065294265747070e+00
2.827010393142700195e+00,9.004275202751159668e-01,1.240728497505187988e+00,5.887245293706655502e-03,-6.462695598602294922e-01,2.718867734074592590e-03,2.484083175659179688e+00
2.827033281326293945e+00,9.004303812980651855e-01,1.240733742713928223e+00,5.887602921575307846e-03,-6.462602019309997559e-01,2.718474715948104858e-03,2.484098672866821289e+00
2.827055215835571289e+00,9.004332423210144043e-01,1.240738272666931152e+00,5.887903738766908646e-03,-6.462504863739013672e-01,2.718133851885795593e-03,2.484113454818725586e+00
2.827075242996215820e+00,9.004353284835815430e-01,1.240742564201354980e+00,5.888227839022874832e-03,-6.462404131889343262e-01,2.717764116823673248e-03,2.484126567840576172e+00
2.827094793319702148e+00,9.004377722740173340e-01,1.240746617317199707e+00,5.888530518859624863e-03,-6.462299823760986328e-01,2.717341296374797821e-03,2.484139680862426758e+00
2.827111959457397461e+00,9.004394412040710449e-01,1.240749597549438477e+00,5.888852756470441818e-03,-6.462191939353942871e-01,2.716904506087303162e-03,2.484150409698486328e+00
2.827126502990722656e+00,9.004404544830322266e-01,1.240751624107360840e+00,5.889147054404020309e-03,-6.462079882621765137e-01,2.716475166380405426e-03,2.484159231185913086e+00
2.827139139175415039e+00,9.004414677619934082e-01,1.240753173828125000e+00,5.889443214982748032e-03,-6.461958885192871094e-01,2.716053277254104614e-03,2.484166860580444336e+00
2.827150344848632812e+00,9.004419445991516113e-01,1.240753889083862305e+00,5.889688152819871902e-03,-6.461839675903320312e-01,2.715623937547206879e-03,2.484173059463500977e+00
2.827159404754638672e+00,9.004421234130859375e-01,1.240753769874572754e+00,5.889956373721361160e-03,-6.461714506149291992e-01,2.715188078582286835e-03,2.484177589416503906e+00
2.827167510986328125e+00,9.004420638084411621e-01,1.240753650665283203e+00,5.890269298106431961e-03,-6.461582183837890625e-01,2.714728936553001404e-03,2.484181642532348633e+00
2.827171802520751953e+00,9.004413485527038574e-01,1.240751862525939941e+00,5.890416447073221207e-03,-6.461448669433593750e-01,2.714293077588081360e-03,2.484182596206665039e+00
2.827174901962280273e+00,9.004401564598083496e-01,1.240749359130859375e+00,5.890773143619298935e-03,-6.461308002471923828e-01,2.713782712817192078e-03,2.484182357788085938e+00
2.827175855636596680e+00,9.004386067390441895e-01,1.240746378898620605e+00,5.890947300940752029e-03,-6.461163759231567383e-01,2.713303081691265106e-03,2.484180450439453125e+00
2.827174186706542969e+00,9.004368185997009277e-01,1.240742206573486328e+00,5.891176406294107437e-03,-6.461012363433837891e-01,2.712792716920375824e-03,2.484176635742187500e+00
2.827169656753540039e+00,9.004343748092651367e-01,1.240737199783325195e+00,5.891367327421903610e-03,-6.460856795310974121e-01,2.712298184633255005e-03,2.484170436859130859e+00
2.827163219451904297e+00,9.004315137863159180e-01,1.240731596946716309e+00,5.891584325581789017e-03,-6.460696458816528320e-01,2.711849287152290344e-03,2.484163284301757812e+00
2.827154636383056641e+00,9.004281163215637207e-01,1.240724802017211914e+00,5.891796667128801346e-03,-6.460531353950500488e-01,2.711250446736812592e-03,2.484153747558593750e+00
2.827143430709838867e+00,9.004242420196533203e-01,1.240717172622680664e+00,5.891967099159955978e-03,-6.460357308387756348e-01,2.710712142288684845e-03,2.484142303466796875e+00
2.827130794525146484e+00,9.004201292991638184e-01,1.240708947181701660e+00,5.892120767384767532e-03,-6.460184454917907715e-01,2.710166387259960175e-03,2.484129905700683594e+00
2.827112674713134766e+00,9.004148840904235840e-01,1.240699052810668945e+00,5.892258603125810623e-03,-6.459995508193969727e-01,2.709605731070041656e-03,2.484113216400146484e+00
2.827094316482543945e+00,9.004097580909729004e-01,1.240688443183898926e+00,5.892435554414987564e-03,-6.459809541702270508e-01,2.709052525460720062e-03,2.484096288681030273e+00
2.827071666717529297e+00,9.004034399986267090e-01,1.240676641464233398e+00,5.892593879252672195e-03,-6.459612846374511719e-01,2.708418294787406921e-03,2.484076023101806641e+00
2.827045440673828125e+00,9.003968238830566406e-01,1.240663766860961914e+00,5.892673972994089127e-03,-6.459410786628723145e-01,2.707843668758869171e-03,2.484053134918212891e+00
2.827019691467285156e+00,9.003899097442626953e-01,1.240650415420532227e+00,5.892846267670392990e-03,-6.459200978279113770e-01,2.707247622311115265e-03,2.484030008316040039e+00
2.826987504959106445e+00,9.003819823265075684e-01,1.240634918212890625e+00,5.892850924283266068e-03,-6.458984017372131348e-01,2.706584520637989044e-03,2.484002113342285156e+00
2.826953172683715820e+00,9.003733992576599121e-01,1.240618586540222168e+00,5.892970133572816849e-03,-6.458761692047119141e-01,2.705951221287250519e-03,2.483972549438476562e+00
2.826915979385375977e+00,9.003645777702331543e-01,1.240601658821105957e+00,5.892990622669458389e-03,-6.458533406257629395e-01,2.705288119614124298e-03,2.483941078186035156e+00
2.826877117156982422e+00,9.003552198410034180e-01,1.240583181381225586e+00,5.893074441701173782e-03,-6.458295583724975586e-01,2.704618498682975769e-03,2.483907699584960938e+00
2.826831817626953125e+00,9.003447890281677246e-01,1.240563154220581055e+00,5.893103312700986862e-03,-6.458050012588500977e-01,2.703933976590633392e-03,2.483870029449462891e+00
2.826784372329711914e+00,9.003337621688842773e-01,1.240541696548461914e+00,5.893148947507143021e-03,-6.457797288894653320e-01,2.703213132917881012e-03,2.483829975128173828e+00
2.826734066009521484e+00,9.003221392631530762e-01,1.240519642829895020e+00,5.893146153539419174e-03,-6.457536816596984863e-01,2.702462486922740936e-03,2.483788013458251953e+00
2.826679468154907227e+00,9.003096818923950195e-01,1.240495800971984863e+00,5.893162917345762253e-03,-6.457267403602600098e-01,2.701734192669391632e-03,2.483742475509643555e+00
2.826621055603027344e+00,9.002966880798339844e-01,1.240470290184020996e+00,5.893078166991472244e-03,-6.456992626190185547e-01,2.701021730899810791e-03,2.483694076538085938e+00
2.826560020446777344e+00,9.002828001976013184e-01,1.240444064140319824e+00,5.893145222216844559e-03,-6.456708312034606934e-01,2.700234763324260712e-03,2.483643531799316406e+00
2.826493501663208008e+00,9.002682566642761230e-01,1.240415692329406738e+00,5.893024150282144547e-03,-6.456411480903625488e-01,2.699432894587516785e-03,2.483588695526123047e+00
2.826424598693847656e+00,9.002529978752136230e-01,1.240386366844177246e+00,5.892946850508451462e-03,-6.456110477447509766e-01,2.698602154850959778e-03,2.483531951904296875e+00
2.826350212097167969e+00,9.002365469932556152e-01,1.240355014801025391e+00,5.892882589250802994e-03,-6.455798745155334473e-01,2.697778865694999695e-03,2.483470916748046875e+00
2.826272487640380859e+00,9.002195000648498535e-01,1.240322232246398926e+00,5.892795044928789139e-03,-6.455475687980651855e-01,2.696956507861614227e-03,2.483407020568847656e+00
2.826189994812011719e+00,9.002017378807067871e-01,1.240288019180297852e+00,5.892672110348939896e-03,-6.455145478248596191e-01,2.696081995964050293e-03,2.483339786529541016e+00
2.826103925704956055e+00,9.001832008361816406e-01,1.240252494812011719e+00,5.892501678317785263e-03,-6.454806327819824219e-01,2.695171162486076355e-03,2.483269691467285156e+00
2.826013326644897461e+00,9.001635909080505371e-01,1.240214943885803223e+00,5.892334040254354477e-03,-6.454455256462097168e-01,2.694245427846908569e-03,2.483196020126342773e+00
2.825916528701782227e+00,9.001429080963134766e-01,1.240175485610961914e+00,5.892158951610326767e-03,-6.454092860221862793e-01,2.693342976272106171e-03,2.483117580413818359e+00
2.825817346572875977e+00,9.001217484474182129e-01,1.240134596824645996e+00,5.891994107514619827e-03,-6.453720927238464355e-01,2.692343667149543762e-03,2.483036756515502930e+00
2.825711011886596680e+00,9.000988006591796875e-01,1.240091443061828613e+00,5.891736131161451340e-03,-6.453335285186767578e-01,2.691404893994331360e-03,2.482950687408447266e+00
2.825601100921630859e+00,9.000758528709411621e-01,1.240046620368957520e+00,5.891478154808282852e-03,-6.452943086624145508e-01,2.690406516194343567e-03,2.482861757278442383e+00
2.825484514236450195e+00,9.000509381294250488e-01,1.239999771118164062e+00,5.891249980777502060e-03,-6.452534794807434082e-01,2.689364366233348846e-03,2.482767581939697266e+00
2.825364589691162109e+00,9.000257253646850586e-01,1.239951252937316895e+00,5.890981759876012802e-03,-6.452119350433349609e-01,2.688344568014144897e-03,2.482670783996582031e+00
2.825238704681396484e+00,8.999993205070495605e-01,1.239900708198547363e+00,5.890690255910158157e-03,-6.451688408851623535e-01,2.687206491827964783e-03,2.482569456100463867e+00
2.825108289718627930e+00,8.999720215797424316e-01,1.239848017692565918e+00,5.890342872589826584e-03,-6.451249718666076660e-01,2.686106599867343903e-03,2.482464075088500977e+00
2.824970245361328125e+00,8.999429345130920410e-01,1.239792823791503906e+00,5.890001077204942703e-03,-6.450791358947753906e-01,2.684969455003738403e-03,2.482352972030639648e+00
2.824827671051025391e+00,8.999132513999938965e-01,1.239736080169677734e+00,5.889608059078454971e-03,-6.450324654579162598e-01,2.683817408978939056e-03,2.482238531112670898e+00
2.824679374694824219e+00,8.998821973800659180e-01,1.239676833152770996e+00,5.889139603823423386e-03,-6.449842453002929688e-01,2.682637423276901245e-03,2.482119321823120117e+00
2.824523210525512695e+00,8.998500108718872070e-01,1.239615082740783691e+00,5.888742860406637192e-03,-6.449348926544189453e-01,2.681442536413669586e-03,2.481994152069091797e+00
2.824362516403198242e+00,8.998165726661682129e-01,1.239551186561584473e+00,5.888251122087240219e-03,-6.448839902877807617e-01,2.680203877389431000e-03,2.481865167617797852e+00
2.824195861816406250e+00,8.997818231582641602e-01,1.239485025405883789e+00,5.887814331799745560e-03,-6.448315978050231934e-01,2.678957767784595490e-03,2.481731414794921875e+00
2.824021339416503906e+00,8.997459411621093750e-01,1.239416360855102539e+00,5.887263920158147812e-03,-6.447778940200805664e-01,2.677556127309799194e-03,2.481591701507568359e+00
2.823841810226440430e+00,8.997087478637695312e-01,1.239345550537109375e+00,5.886792670935392380e-03,-6.447226405143737793e-01,2.676244825124740601e-03,2.481448173522949219e+00
2.823654413223266602e+00,8.996701836585998535e-01,1.239271759986877441e+00,5.886161234229803085e-03,-6.446657180786132812e-01,2.674881368875503540e-03,2.481298208236694336e+00
2.823459386825561523e+00,8.996301889419555664e-01,1.239195466041564941e+00,5.885552149266004562e-03,-6.446074247360229492e-01,2.673533745110034943e-03,2.481142520904541016e+00
2.823257923126220703e+00,8.995886445045471191e-01,1.239115953445434570e+00,5.884954240173101425e-03,-6.445472836494445801e-01,2.672075293958187103e-03,2.480981349945068359e+00
2.823049306869506836e+00,8.995460271835327148e-01,1.239034295082092285e+00,5.884287413209676743e-03,-6.444857120513916016e-01,2.670587971806526184e-03,2.480814695358276367e+00
2.822833061218261719e+00,8.995016217231750488e-01,1.238949537277221680e+00,5.883627105504274368e-03,-6.444222331047058105e-01,2.669116482138633728e-03,2.480642080307006836e+00
2.822610378265380859e+00,8.994559645652770996e-01,1.238862872123718262e+00,5.882916506379842758e-03,-6.443572044372558594e-01,2.667563036084175110e-03,2.480464696884155273e+00
2.822377443313598633e+00,8.994081020355224609e-01,1.238771677017211914e+00,5.882137920707464218e-03,-6.442900300025939941e-01,2.665995620191097260e-03,2.480278491973876953e+00
2.822136878967285156e+00,8.993589878082275391e-01,1.238678216934204102e+00,5.881321150809526443e-03,-6.442211866378784180e-01,2.664332278072834015e-03,2.480087041854858398e+00
2.821888685226440430e+00,8.993085622787475586e-01,1.238581180572509766e+00,5.880518350750207901e-03,-6.441506147384643555e-01,2.662684768438339233e-03,2.479889154434204102e+00
2.821633338928222656e+00,8.992564082145690918e-01,1.238481998443603516e+00,5.879610311239957809e-03,-6.440782546997070312e-01,2.661000937223434448e-03,2.479685783386230469e+00
2.821367502212524414e+00,8.992021679878234863e-01,1.238378763198852539e+00,5.878731142729520798e-03,-6.440036296844482422e-01,2.659221179783344269e-03,2.479474067687988281e+00
2.821093082427978516e+00,8.991461396217346191e-01,1.238272190093994141e+00,5.877773743122816086e-03,-6.439271569252014160e-01,2.657434903085231781e-03,2.479255676269531250e+00
2.820810794830322266e+00,8.990888595581054688e-01,1.238162636756896973e+00,5.876794923096895218e-03,-6.438485980033874512e-01,2.655664458870887756e-03,2.479031085968017578e+00
2.820517778396606445e+00,8.990293741226196289e-01,1.238048911094665527e+00,5.875772330909967422e-03,-6.437677741050720215e-01,2.653789706528186798e-03,2.478798151016235352e+00
2.820215940475463867e+00,8.989682197570800781e-01,1.237932324409484863e+00,5.874756257981061935e-03,-6.436850428581237793e-01,2.651857212185859680e-03,2.478558301925659180e+00
2.819904088973999023e+00,8.989049196243286133e-01,1.237811923027038574e+00,5.873614456504583359e-03,-6.435999870300292969e-01,2.649880945682525635e-03,2.478310585021972656e+00
2.819582462310791016e+00,8.988398909568786621e-01,1.237687587738037109e+00,5.872491281479597092e-03,-6.435126662254333496e-01,2.647898159921169281e-03,2.478055000305175781e+00
2.819250106811523438e+00,8.987724781036376953e-01,1.237559318542480469e+00,5.871307570487260818e-03,-6.434227228164672852e-01,2.645774744451045990e-03,2.477790832519531250e+00
2.818909406661987305e+00,8.987033963203430176e-01,1.237427711486816406e+00,5.870094988495111465e-03,-6.433309316635131836e-01,2.643696963787078857e-03,2.477520227432250977e+00
2.818555593490600586e+00,8.986317515373229980e-01,1.237291216850280762e+00,5.868799518793821335e-03,-6.432361602783203125e-01,2.641553059220314026e-03,2.477239370346069336e+00
2.818192720413208008e+00,8.985585570335388184e-01,1.237151503562927246e+00,5.867459345608949661e-03,-6.431394815444946289e-01,2.639299258589744568e-03,2.476951360702514648e+00
2.817816972732543945e+00,8.984826803207397461e-01,1.237007021903991699e+00,5.866149906069040298e-03,-6.430400609970092773e-01,2.637045457959175110e-03,2.476653337478637695e+00
2.817431449890136719e+00,8.984047174453735352e-01,1.236858248710632324e+00,5.864694248884916306e-03,-6.429377794265747070e-01,2.634704113006591797e-03,2.476347208023071289e+00
2.817032575607299805e+00,8.983240127563476562e-01,1.236704707145690918e+00,5.863244179636240005e-03,-6.428328156471252441e-01,2.632348798215389252e-03,2.476030588150024414e+00
2.816623687744140625e+00,8.982413411140441895e-01,1.236547350883483887e+00,5.861701909452676773e-03,-6.427253484725952148e-01,2.629920840263366699e-03,2.475706100463867188e+00
2.816201210021972656e+00,8.981564044952392578e-01,1.236385345458984375e+00,5.860149394720792770e-03,-6.426150202751159668e-01,2.627373673021793365e-03,2.475371360778808594e+00
2.815768003463745117e+00,8.980686664581298828e-01,1.236218690872192383e+00,5.858544725924730301e-03,-6.425020098686218262e-01,2.624813467264175415e-03,2.475027561187744141e+00
2.815320253372192383e+00,8.979787826538085938e-01,1.236047148704528809e+00,5.856859032064676285e-03,-6.423857808113098145e-01,2.622217871248722076e-03,2.474673032760620117e+00
2.814859867095947266e+00,8.978858590126037598e-01,1.235870480537414551e+00,5.855165887624025345e-03,-6.422668099403381348e-01,2.619510516524314880e-03,2.474308013916015625e+00
2.814387559890747070e+00,8.977907299995422363e-01,1.235689163208007812e+00,5.853333976119756699e-03,-6.421446800231933594e-01,2.616738900542259216e-03,2.473933696746826172e+00
2.813899278640747070e+00,8.976923227310180664e-01,1.235502123832702637e+00,5.851466674357652664e-03,-6.420193910598754883e-01,2.613967284560203552e-03,2.473546981811523438e+00
2.813398122787475586e+00,8.975914716720581055e-01,1.235310077667236328e+00,5.849569570273160934e-03,-6.418910026550292969e-01,2.611064352095127106e-03,2.473149776458740234e+00
2.812882184982299805e+00,8.974877595901489258e-01,1.235112667083740234e+00,5.847554188221693039e-03,-6.417589783668518066e-01,2.608117647469043732e-03,2.472741365432739258e+00
2.812353134155273438e+00,8.973811268806457520e-01,1.234910130500793457e+00,5.845590028911828995e-03,-6.416238546371459961e-01,2.605067566037178040e-03,2.472322225570678711e+00
2.811809778213500977e+00,8.972719907760620117e-01,1.234701991081237793e+00,5.843471270054578781e-03,-6.414856314659118652e-01,2.601974643766880035e-03,2.471891880035400391e+00
2.811249017715454102e+00,8.971591591835021973e-01,1.234487295150756836e+00,5.841306876391172409e-03,-6.413434147834777832e-01,2.598815597593784332e-03,2.471447706222534180e+00
2.810675144195556641e+00,8.970435261726379395e-01,1.234267830848693848e+00,5.839064251631498337e-03,-6.411980986595153809e-01,2.595561556518077850e-03,2.470993280410766602e+00
2.810084104537963867e+00,8.969249725341796875e-01,1.234041929244995117e+00,5.836770404130220413e-03,-6.410488486289978027e-01,2.592227421700954437e-03,2.470525503158569336e+00
2.809477090835571289e+00,8.968027830123901367e-01,1.233809947967529297e+00,5.834384355694055557e-03,-6.408959031105041504e-01,2.588783390820026398e-03,2.470044851303100586e+00
2.808853626251220703e+00,8.966776728630065918e-01,1.233571648597717285e+00,5.831950809806585312e-03,-6.407390832901000977e-01,2.585341222584247589e-03,2.469551563262939453e+00
2.808212757110595703e+00,8.965487480163574219e-01,1.233326911926269531e+00,5.829443689435720444e-03,-6.405782699584960938e-01,2.581736072897911072e-03,2.469044208526611328e+00
2.807558059692382812e+00,8.964169621467590332e-01,1.233076572418212891e+00,5.826837848871946335e-03,-6.404139399528503418e-01,2.578080631792545319e-03,2.468525886535644531e+00
2.806882381439208984e+00,8.962814211845397949e-01,1.232818365097045898e+00,5.824172403663396835e-03,-6.402452588081359863e-01,2.574322745203971863e-03,2.467991113662719727e+00
2.806189775466918945e+00,8.961421847343444824e-01,1.232553839683532715e+00,5.821404512971639633e-03,-6.400722265243530273e-01,2.570514567196369171e-03,2.467442989349365234e+00
2.805479049682617188e+00,8.959996104240417480e-01,1.232282876968383789e+00,5.818623583763837814e-03,-6.398952603340148926e-01,2.566603943705558777e-03,2.466880798339843750e+00
2.804749250411987305e+00,8.958528041839599609e-01,1.232004046440124512e+00,5.815723445266485214e-03,-6.397137045860290527e-01,2.562538720667362213e-03,2.466303110122680664e+00
2.804001808166503906e+00,8.957027196884155273e-01,1.231718659400939941e+00,5.812760908156633377e-03,-6.395280957221984863e-01,2.558438107371330261e-03,2.465711593627929688e+00
2.803234815597534180e+00,8.955488204956054688e-01,1.231426477432250977e+00,5.809627007693052292e-03,-6.393377780914306641e-01,2.554257400333881378e-03,2.465105056762695312e+00
2.802447795867919922e+00,8.953906893730163574e-01,1.231125831604003906e+00,5.806515458971261978e-03,-6.391426324844360352e-01,2.549885772168636322e-03,2.464482307434082031e+00
2.801640987396240234e+00,8.952285647392272949e-01,1.230818033218383789e+00,5.803249310702085495e-03,-6.389432549476623535e-01,2.545470371842384338e-03,2.463843822479248047e+00
2.800813674926757812e+00,8.950624465942382812e-01,1.230502605438232422e+00,5.799916107207536697e-03,-6.387388706207275391e-01,2.540975809097290039e-03,2.463189363479614258e+00
2.799965143203735352e+00,8.948920965194702148e-01,1.230178833007812500e+00,5.796434823423624039e-03,-6.385296583175659180e-01,2.536341547966003418e-03,2.462517976760864258e+00
2.799096345901489258e+00,8.947173953056335449e-01,1.229847431182861328e+00,5.792926531285047531e-03,-6.383153200149536133e-01,2.531589940190315247e-03,2.461830615997314453e+00
2.798205852508544922e+00,8.945383429527282715e-01,1.229507803916931152e+00,5.789278540760278702e-03,-6.380960345268249512e-01,2.526826225221157074e-03,2.461126089096069336e+00
2.797292947769165039e+00,8.943552374839782715e-01,1.229160070419311523e+00,5.785567220300436020e-03,-6.378715038299560547e-01,2.521840855479240417e-03,2.460404157638549805e+00
2.796357154846191406e+00,8.941671848297119141e-01,1.228803277015686035e+00,5.781754385679960251e-03,-6.376415491104125977e-01,2.516782842576503754e-03,2.459663867950439453e+00
2.795400142669677734e+00,8.939750790596008301e-01,1.228438138961791992e+00,5.777841899544000626e-03,-6.374066472053527832e-01,2.511608414351940155e-03,2.458906650543212891e+00
2.794419288635253906e+00,8.937777876853942871e-01,1.228064537048339844e+00,5.773815792053937912e-03,-6.371660232543945312e-01,2.506280317902565002e-03,2.458130836486816406e+00
2.793416261672973633e+00,8.935760259628295898e-01,1.227681756019592285e+00,5.769727285951375961e-03,-6.369200944900512695e-01,2.500901930034160614e-03,2.457336902618408203e+00
2.792387008666992188e+00,8.933693170547485352e-01,1.227289676666259766e+00,5.765416193753480911e-03,-6.366681456565856934e-01,2.495317719876766205e-03,2.456522941589355469e+00
2.791334390640258789e+00,8.931575417518615723e-01,1.226888179779052734e+00,5.761090200394392014e-03,-6.364104747772216797e-01,2.489638514816761017e-03,2.455689907073974609e+00
2.790256738662719727e+00,8.929407596588134766e-01,1.226477622985839844e+00,5.756614264100790024e-03,-6.361469626426696777e-01,2.483872696757316589e-03,2.454837560653686523e+00
2.789155244827270508e+00,8.927190899848937988e-01,1.226057410240173340e+00,5.752012599259614944e-03,-6.358775496482849121e-01,2.477975562214851379e-03,2.453965902328491211e+00
2.788028001785278320e+00,8.924923539161682129e-01,1.225627779960632324e+00,5.747368093580007553e-03,-6.356019973754882812e-01,2.471842803061008453e-03,2.453073978424072266e+00
2.786874532699584961e+00,8.922602534294128418e-01,1.225187897682189941e+00,5.742527078837156296e-03,-6.353201270103454590e-01,2.465705387294292450e-03,2.452161312103271484e+00
2.785694599151611328e+00,8.920229673385620117e-01,1.224738359451293945e+00,5.737595725804567337e-03,-6.350320577621459961e-01,2.459391020238399506e-03,2.451228141784667969e+00
2.784488201141357422e+00,8.917801380157470703e-01,1.224278211593627930e+00,5.732529330998659134e-03,-6.347376704216003418e-01,2.452879212796688080e-03,2.450273275375366211e+00
2.783253908157348633e+00,8.915315866470336914e-01,1.223807573318481445e+00,5.727339070290327072e-03,-6.344363689422607422e-01,2.446287311613559723e-03,2.449296474456787109e+00
2.781993389129638672e+00,8.912777900695800781e-01,1.223326802253723145e+00,5.722071509808301926e-03,-6.341288089752197266e-01,2.439475618302822113e-03,2.448298931121826172e+00
2.780704498291015625e+00,8.910180330276489258e-01,1.222835659980773926e+00,5.716593470424413681e-03,-6.338145136833190918e-01,2.432621084153652191e-03,2.447278976440429688e+00
2.779386997222900391e+00,8.907526135444641113e-01,1.222333073616027832e+00,5.711020436137914658e-03,-6.334932446479797363e-01,2.425554208457469940e-03,2.446236371994018555e+00
2.778042554855346680e+00,8.904813528060913086e-01,1.221820116043090820e+00,5.705339368432760239e-03,-6.331648826599121094e-01,2.418326213955879211e-03,2.445171833038330078e+00
2.776668548583984375e+00,8.902043700218200684e-01,1.221295595169067383e+00,5.699541885405778885e-03,-6.328299045562744141e-01,2.410952001810073853e-03,2.444084167480468750e+00
2.775264263153076172e+00,8.899210095405578613e-01,1.220760107040405273e+00,5.693520884960889816e-03,-6.324874162673950195e-01,2.403446473181247711e-03,2.442972660064697266e+00
2.773830413818359375e+00,8.896318078041076660e-01,1.220213055610656738e+00,5.687428172677755356e-03,-6.321377158164978027e-01,2.395758405327796936e-03,2.441837549209594727e+00
2.772367000579833984e+00,8.893366456031799316e-01,1.219654917716979980e+00,5.681154783815145493e-03,-6.317807435989379883e-01,2.387901768088340759e-03,2.440679311752319336e+00
