y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
0.0,0.0,0.0,1.0,0.0,0.0,1.458396928712247e-34,0.0,2.948178917405795e-34,0.0,-5.537036511105955e-37,0.0,2.203287923059021e-34,0.06791472274438692,2.971392268811887e-69,0.1637068989449181,1.9538214115087368e-39,-9.500551708313493e-05,-1.159147640280898e-39,5.040135825196759,-1.713492541203298e-18,0.0,1.157811359174351e-20
4.960055044689327e-06,0.002695770315769523,0.002695763630176473,0.9999950399289634,1.464540641516243e-06,-7.394299498780067e-15,1.189616701975902e-06,7.394295099260748e-15,4.932175247058725e-07,-1.910620852615977e-11,6.905025634259437e-10,-2.4501156038117462e-14,8.41417117038035e-07,0.06782371248172116,6.431356562074158e-09,0.1636875440766367,-5.25863212541282e-06,-9.502769825383268e-05,-6.737323923238608e-09,5.040025853217968,0.0002710146988690979,-7.413610268249446e-08,3.560790683383588e-07
2.479993079318454e-05,0.01347866438236128,0.01347849723956927,0.9999751977279504,7.322602114245896e-06,-4.606106869532756e-12,2.973259640193555e-05,4.606104124225703e-12,1.229709691599479e-05,-2.390467144677508e-09,1.727014011308768e-08,-3.061343925352193e-12,2.101484896201723e-05,0.067461301401626,1.60779638666144e-07,0.1636110474577615,-2.632580011288941e-05,-9.511640522582994e-05,-3.3560739633520384e-08,5.039588191715089,0.001354697387876277,-1.848013033016983e-06,1.780050448534731e-06
6.94383596384629e-05,0.0377394740587645,0.03773816328411264,0.99993050942757,2.050287047245726e-05,-2.8102206415790297e-10,0.0002329724656093623,2.8102189600387615e-10,9.582684600394942e-05,-5.258512422043052e-08,1.355343865585388e-07,-6.71385755908948e-11,0.0001643997963176038,0.0666551057988758,1.260470260129817e-06,0.1634441329896009,-7.391084356646602e-05,-9.531643784929254e-05,-9.317965220347633e-08,5.038616450506219,0.003790662370953421,-1.439413959248017e-05,4.982186529058443e-06
0.0001487923519430945,0.08086805528724719,0.08086202857406799,0.999850689978268,4.393359851054446e-05,-5.847960724827118e-09,0.001068751209655581,5.847957200343076e-09,0.0004353314589891092,-5.193396427564131e-07,6.234818194115094e-07,-6.594588127171197e-10,0.0007520442583009451,0.06525194430684671,5.787740669485987e-06,0.1631641017557998,-0.0001590816870138618,-9.56758253681278e-05,-1.966715992481962e-07,5.036933244524443,0.008112147446113764,-6.533469204650644e-05,1.067003289576855e-05
0.0002727765073938793,0.1482529538173228,0.1482326151435646,0.999724010376356,8.054260806732403e-05,-6.47273702537568e-08,0.003587132920736242,6.472733078532985e-08,0.00143905360649382,-3.218549197820581e-06,2.101638299573155e-06,-4.0516927703013144e-09,0.002513125627280424,0.06313156442512706,1.945366755171311e-05,0.162765323690823,-0.0002933965234660747,-9.625345156442324e-05,-3.520180723692821e-07,5.034416508643305,0.01483518634914776,-0.0002156698966574368,1.955063472369693e-05
0.000451302326524794,0.2452810310211923,0.2452247868325503,0.9995340165444724,0.0001332574354182656,-4.710551942348381e-07,0.009801307697485445,4.710549019343355e-07,0.003846873431177177,-1.469549368400434e-05,5.777840053895816e-06,-1.8266975352839332e-08,0.006824326091782277,0.06022080578853115,5.32611102816288e-05,0.1622632215052132,-0.0004886717570161382,-9.712979981111904e-05,-5.622246733414986e-07,5.031034223217862,0.02443331301168189,-0.0005753034170143557,3.234329795497205e-05
0.000694277522454545,0.3773370898258246,0.377201035463019,0.9992516822380684,0.0002050050836464524,-2.536208481068705e-06,0.02314367894241369,2.536206868285839e-06,0.008817706732931937,-5.407364593551074e-05,1.375800834387283e-05,-6.605321557751769e-08,0.01598196094110696,0.05650609880840332,0.0001260951988229824,0.1616916138039201,-0.0007558871912032874,-9.84159994016938e-05,-8.232021461046486e-07,5.026887412478945,0.03728740574054148,-0.00131469423933824,4.981338230517215e-05
0.001006645277842999,0.5471077304725138,0.5468097258580288,0.9988264995756224,0.000297244673019907,-1.065723302932088e-05,0.04852522387918291,1.065722603350749e-05,0.01779856010568818,-0.0001669253630077874,2.916220127134373e-05,-1.993525286712616e-07,0.0331672206054523,0.05210733422011698,0.0002652222211800679,0.1610955451370183,-0.0010971639469568,-0.000100228116002881,-1.11745800020495e-06,5.022326983307482,0.05335276244577272,-0.002642886764585903,7.24766462896055e-05
0.00138838390163265,0.754581163957224,0.7539744515261873,0.9981676869992736,0.000409958514049258,-3.627452833143028e-05,0.0920314170386852,3.627450358264674e-05,0.03223618345762439,-0.0004440630580106027,5.606474524243308e-05,-5.159358691698801e-07,0.06215193749994613,0.04724272260818579,0.0005047854546376098,0.1604896521312389,-0.001502039536047908,-0.0001026620296550555,-1.416931523239791e-06,5.017927811650909,0.072113906432426,-0.004762000906743424,0.0001006668687937289
0.001839466885598995,0.9997429831646912,0.9985648719045924,0.9971136228167952,0.0005430978346991309,-0.000104046590644014,0.1609978535286562,0.0001040465164062365,0.05344272804832668,-0.001047144802035333,9.971891627010048e-05,-1.178418332673373e-06,0.1072723140466945,0.04213206315076887,0.0008862479043697127,0.1598077175365576,-0.00194924775345032,-0.0001057678738338074,-1.690707201435745e-06,5.014390270735102,0.0928216421937913,-0.007845610126016932,0.0001349550158478116
0.002359862906192278,1.282576163869408,1.280353802229458,0.9954021304030926,0.000696549795628092,-0.000259740245094501,0.2638851624427855,0.0002597400502451097,0.08243182360231245,-0.002238387667182317,0.0001667436230032301,-2.431249692342537e-06,0.1732883630476715,0.03699104932116701,0.001457479132876916,0.1588722370743891,-0.002403936538971646,-0.0001094606109321566,-1.906333205234046e-06,5.012537172376002,0.1144976121641906,-0.01201475736281006,0.0001761896221531867
0.002949535826711647,1.603061065917264,1.59894860593547,0.992641141374506,0.0008700876402916425,-0.0005785913326881285,0.4100007101591965,0.0005785908745151497,0.1197964790899609,-0.004409900720622859,0.0002653036778157419,-4.611820028576805e-06,0.2651878900618363,0.03202993076876643,0.00227059204683789,0.1573818716742304,-0.002816968448355042,-0.0001134006373267382,-2.030090810360992e-06,5.013304773311433,0.1359820261847563,-0.01732298886892195,0.0002254784523789751
0.003608444699815139,1.961175434589719,1.953691693162784,0.9882881648881572,0.001063303898936777,-0.001172373671407834,0.6089519786605346,0.001172372689461941,0.1656426866772953,-0.008104208982220976,0.0004051637726736167,-8.151157847688134e-06,0.3878835190136459,0.02745099821153535,0.00337785177137834,0.1549371124363606,-0.0031274653729335,-0.000116891755384777,-2.02548254106037e-06,5.017724298309433,0.1560231408229837,-0.02375212313976097,0.0002840614911269102
0.004336543770362744,2.35689440214899,2.343530099518778,0.9816501249583686,0.001275530520749856,-0.00219339026230147,0.8697229218589559,0.002193388320200596,0.2195858813332505,-0.01401440604302845,0.0005974019440978818,-1.356041330522842e-05,0.5457510957562035,0.0234403208463816,0.004825277833214911,0.1511214021267803,-0.003269118080898324,-0.0001188861265667285,-1.849265438338922e-06,5.026891876681606,0.1733994031165056,-0.03121821337080943,0.000353024023391957
0.005133782478594084,2.790190489565113,2.766863117594682,0.9719151892275336,0.001505754291413183,-0.003834108749150611,1.199343865240275,0.00383410517115334,0.2808093767166986,-0.02295231240615739,0.0008535202881752369,-2.140182421999942e-05,0.7419936735640632,0.02015264372340936,0.006644349882714612,0.1456315886326604,-0.00317962669191667,-0.0001181809001868162,-1.445930804847759e-06,5.041927245698033,0.1870599906276091,-0.03958510994156805,0.0004328309099820701
0.006000105463638716,3.261033608423775,3.221388361353123,0.9582229866051984,0.001752539337310612,-0.006322048642054278,1.601287309560267,0.006322042453128255,0.3481745649673024,-0.03577824448581046,0.0011837929666931,-3.224643139555079e-05,0.9778919584903488,0.01769301700162158,0.008843292496028794,0.1384152311641126,-0.002811383454274969,-0.00011378937044819,-7.462747172823662e-07,5.06392410429635,0.1962660481334428,-0.04868169473740339,0.0005227417887107486
0.006935452567361056,3.769391063016017,3.703976789417877,0.9397690830774478,0.002013969278303554,-0.009910505603126524,2.07391805754898,0.009910495475721258,0.4203633553182781,-0.05329652868491381,0.001594985714337002,-4.662361262033858e-05,1.25209595417149,0.01610191043674737,0.01140020834093957,0.1297497298885163,-0.002140765853883318,-0.0001053356036651491,3.20947233586223e-07,5.093896685973192,0.2007122377416693,-0.05831856122405756,0.0006202759411486671
0.00793975883853737,4.315227552608415,4.210611255734477,0.91592708609321,0.002287618984204882,-0.01486646675743203,2.609453893947186,0.01486645096122039,0.49602683182726,-0.07613339302933446,0.00208795614403607,-6.496774951696652e-05,1.560173588367833,0.01535014868547841,0.01426031359084654,0.1202138853191866,-0.00117359006271755,-9.32980444995064e-05,1.802458265756964e-06,5.132727453071055,0.2006068056365942,-0.06830070687613213,0.000720986172322315
0.00901295453736628,4.898505173894514,4.736417492834115,0.8863627370183567,0.00257056163766655,-0.02145742057148107,3.193853566025103,0.02145739693289642,0.5739133593956578,-0.1046228761853556,0.002655909743069685,-8.756262831259519e-05,1.894612161176829,0.01534616915324631,0.01733857361883454,0.110552477314409,5.466725041752225e-05,-7.900495368755695e-05,3.692001548681502e-06,5.181119812682403,0.1966905639710197,-0.07843445828370028,0.0008188103106588569
0.01015496514031144,5.519183423626813,5.275800998395435,0.8511133045134276,0.002859415806740925,-0.02993863800873271,3.807821261114132,0.02993860391527691,0.6529553690045669,-0.1387274376355633,0.00328409776332394,-0.0001144772361740986,2.245357617016988,0.0159534264945579,0.02052752410271148,0.1014872397655501,0.001483793524742294,-6.43395429509769e-05,5.917643662386532e-06,5.239557916942773,0.1901831762791468,-0.08852888770125733,0.0009071282279571392
0.01136571134527642,6.177219201429278,5.822682096113406,0.8106133387611908,0.003150441598003893,-0.04054199800052535,4.428786528619643,0.04054195047881866,0.7323051382277656,-0.1780122113407462,0.003951390545123775,-0.0001454926003874633,2.600816808663113,0.01701282685412007,0.0237086537121951,0.09354963885636038,0.003037517772178592,-5.118510558617368e-05,8.348947071477686e-06,5.308273755550744,0.182658467149713,-0.09839379538798332,0.0009803223257571082
0.0126451090771118,6.872566812790456,6.370800890806424,0.7656612641622814,0.003439695203972417,-0.05346676518466445,5.033430171312942,0.05346670100304477,0.8113226794385155,-0.2216784428095959,0.004633420614063893,-0.000180043592760331,2.949109775877251,0.01836451906410574,0.02676494476210812,0.0869921908028213,0.004633826439144264,-4.080081263643835e-05,1.081583237893938e-05,5.387220706276698,0.1758656494405237,-0.1078373697266393,0.001035263006790055
0.01399306949345314,7.605177972236348,6.914049969738949,0.7173352958406108,0.0037232360843221,-0.0688721602697117,5.600197879615752,0.06887207595923288,0.889529484130552,-0.2686476497109757,0.005306171833581311,-0.0002172127368734762,3.279299719852768,0.01986465627151709,0.02959216092629946,0.08179320724254743,0.00619477242329615,-3.342805571324029e-05,1.313403371620242e-05,5.476053029007026,0.1715257431707456,-0.1166665835904961,0.001072064173898387
0.01540949899089039,8.375001806683503,7.446788926398745,0.6668773791178028,0.003997358691625751,-0.08687130122443991,6.111305895573133,0.08687119299374473,0.9665471568754684,-0.3176778085755305,0.005948597816209145,-0.0002557929709860097,3.582362122721173,0.02139514203190115,0.03210708251012476,0.07773156433753398,0.007654135560535926,-2.831872704687732e-05,1.51340143240746e-05,5.574112421771531,0.1711381892700717,-0.1246922861313018,0.0010938017102001
0.01689429921146768,9.181984858971584,7.964101141255007,0.6155680835146075,0.004258807047885011,-0.1075261946997508,6.55394290100728,0.107526058348924,1.042038999351301,-0.3674885853856666,0.00654335354683003,-0.0002944089549287544,3.851753979353753,0.02286682679368084,0.03425183257549413,0.07449003657470063,0.008962072138619997,-2.416622754515375e-05,1.669143345970109e-05,5.6804246929738,0.1758296150873448,-0.1317391963552323,0.001105339537939983
