y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
7.631564617923692e-04,3.957650918233040e+00,3.884810062158415e+00,9.312143085821216e-01,-6.130228507725165e-04,-1.434320407630383e-02,2.697083123343675e+00,1.432665449763796e-02,5.990438772118853e-01,-6.795673174071240e-02,-2.823447028575982e-04,1.020744451286445e-05,1.655226827526599e+00,2.240623726974304e-02,1.370294322264385e-02,1.478748365961054e-01,-1.607392240189289e-03,2.023439193865665e-05,1.253199061323368e-06,1.004436752320045e+01,3.326693724393430e-01,-8.028077318895582e-02,1.340530621232016e-03
8.869241228990354e-04,4.599497278907139e+00,4.472661471036921e+00,8.996593658158216e-01,-7.060581921785774e-04,-2.215514324857428e-02,3.445994837431021e+00,2.212984198125212e-02,7.202357171717447e-01,-9.935764842294199e-02,-3.599078941718331e-04,1.486036832980654e-05,2.094180198292009e+00,2.163932545057409e-02,1.729368659081463e-02,1.336507452355468e-01,-1.345487340726263e-04,1.767524232476774e-05,1.348965773382310e-06,1.011486089503883e+01,3.386163323034075e-01,-9.489993860082355e-02,1.548067830804851e-03
1.014660433480419e-03,5.261924647571224e+00,5.056451911678452e+00,8.622016752149116e-01,-7.986449067295633e-04,-3.217941362142877e-02,4.218370752185365e+00,3.214303054052793e-02,8.408398207670033e-01,-1.366517079500359e-01,-4.377430820831949e-04,2.034902719608629e-05,2.545676801746448e+00,2.184032320505136e-02,2.089622000545394e-02,1.204755392796542e-01,1.561564386193405e-03,1.561684946623619e-05,1.442924816332877e-06,1.019926779721324e+01,3.391388963817372e-01,-1.089418422032141e-01,1.752609587081540e-03
1.146364886145945e-03,5.944930392949966e+00,5.631040719012941e+00,8.198167667632708e-01,-8.900359093374461e-04,-4.453677073004848e-02,4.983497331857055e+00,4.448689987502570e-02,9.596438236773369e-01,-1.788643167608650e-01,-5.121960072443302e-04,2.652139418158893e-05,2.993814027704709e+00,2.267291069543381e-02,2.436598325524652e-02,1.090946709851140e-01,3.356788041987378e-03,1.417374610149901e-05,1.529306111687577e-06,1.029681178660619e+01,3.369366378737039e-01,-1.222067499026862e-01,1.951348982125021e-03
1.282036957742871e-03,6.648511802027046e+00,6.191734746573503e+00,7.737284660928244e-01,-9.795534558467800e-04,-5.929514309670470e-02,5.714370530246509e+00,5.922935787049043e-02,1.075851619474440e+00,-2.247728164384186e-01,-5.802848245074441e-04,3.319897992679885e-05,3.424725753795720e+00,2.386837958606977e-02,2.758641622484518e-02,9.976216124629150e-02,5.143325212934808e-03,1.332951249605363e-05,1.585818716420149e-06,1.040646361019397e+01,3.344918135007527e-01,-1.345285333931587e-01,2.142276049268996e-03
1.421676109358172e-03,7.372666080054942e+00,6.734504325216657e+00,7.252583950226856e-01,-1.066616441194334e-03,-7.647499913440466e-02,6.389683782639549e+00,7.639089803802540e-02,1.188936426284674e+00,-2.730568406437616e-01,-6.398366457009617e-04,4.019048804757281e-05,3.827505553481124e+00,2.522622652378943e-02,3.047355658550778e-02,9.235917072598504e-02,6.836724470550369e-03,1.294467640434047e-05,1.579880837454226e-06,1.052697396395651e+01,3.338769244828623e-01,-1.457658120168525e-01,2.324254693784077e-03
1.565281786321093e-03,8.117390350568176e+00,7.256111921581341e+00,6.756973507010433e-01,-1.150756552042238e-03,-9.605393260189903e-02,6.994613934909116e+00,9.594917818573645e-02,1.298530389382188e+00,-3.224268187495392e-01,-6.894848813328776e-04,4.730651602090066e-05,4.194546751238520e+00,2.660634119064994e-02,3.297556163945688e-02,8.655490628868982e-02,8.377649340975086e-03,1.280592709083514e-05,1.483755362724048e-06,1.065690250333834e+01,3.366467294865064e-01,-1.558018572023845e-01,2.496901185522220e-03
1.712853418205151e-03,8.882681655393672e+00,7.754158045599447e+00,6.262103961235123e-01,-1.231624535457625e-03,-1.179703708786746e-01,7.520625289776707e+00,1.178427239763971e-01,1.404351135123613e+00,-3.717187995118702e-01,-7.285934580542478e-04,5.438953028680476e-05,4.521409574438359e+00,2.791736869465030e-02,3.506887284085366e-02,8.194837540162787e-02,9.730096601037375e-03,1.271405315468425e-05,1.289249968581758e-06,1.079464703332288e+01,3.438083044285569e-01,-1.645494402611247e-01,2.660355992423051e-03
1.864390418830353e-03,9.668536954662272e+00,8.227058594739763e+00,5.777783178119661e-01,-1.308982429466252e-03,-1.421267639817894e-01,7.964627136814526e+00,1.419741144554630e-01,1.506160116131893e+00,-4.199529334143858e-01,-7.571221308277802e-04,6.130008783913752e-05,4.806380683700941e+00,2.910454325812516e-02,3.675266697198333e-02,7.816411242431374e-02,1.087762681321882e-02,1.253964740268334e-05,1.010175999849674e-06,1.093847678890178e+01,3.558532433098044e-01,-1.719570172759421e-01,2.814991375635857e-03
2.019892186265637e-03,1.047495312682141e+01,8.673972360172826e+00,5.311718211553739e-01,-1.382692384556648e-03,-1.683927569343318e-01,8.327816005286795e+00,1.682131521113594e-01,1.603744816944503e+00,-4.663592637429678e-01,-7.754701899962658e-04,6.793039260482260e-05,5.049886987171329e+00,3.013890761429060e-02,3.804288033134957e-02,7.490051563759284e-02,1.181883352006523e-02,1.219256983305348e-05,6.714627162979812e-07,1.108657206887198e+01,3.728317604529829e-01,-1.780135111728477e-01,2.961119843012207e-03
