y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.37095771703919e-36,0.0,-1.2394420301117308e-39,0.0,3.685478858519595e-36,0.08812605009043407,6.050803941365503e-71,0.2096542335591995,-1.1318320216120598e-41,6.282806592034096e-06,1.1181296048091619e-41,9.12315409744392,1.467080355915975e-20,0.0,2.049042156686702e-22
1.137017775942883e-05,0.005700667374353908,0.005700667374090392,0.9999999997862072,1.184998689718836e-07,-1.9765708096676631e-13,6.812340365807908e-06,1.9765708096676631e-13,2.859845945865968e-06,-2.075017192118809e-10,-2.0447314367788028e-10,4.41280892341338e-15,4.836093254665479e-06,0.08787767700424176,3.321696282092886e-08,0.2095977447536914,-1.277267752633088e-05,6.301048893053037e-06,2.748218859809273e-10,9.122845917453908,0.0008742457944929454,-4.394909355648584e-07,-1.847054996194493e-06
5.684907886405188e-05,0.02850242942539999,0.02850242924016876,0.9999999739890428,5.924804003399991e-07,-1.226253934021451e-10,0.0001702068037795842,1.226253934021451e-10,7.108971198198523e-05,-2.600000388669794e-08,-5.141026466343907e-09,5.533352898308e-13,0.0001206483191934814,0.0868925288178528,8.303760974101806e-07,0.2093766654124572,-6.406326609381635e-05,6.373629337905024e-06,1.442569773656479e-09,9.121626961904314,0.004370017163979586,-1.091736271155792e-05,-9.234616715396972e-06
0.0001591698193881275,0.07980299126064701,0.0798029798188272,0.9999994255115182,1.658864437021889e-06,-7.413167252552353e-09,0.001332727123892426,7.413167252552353e-09,0.0005502659900585537,-5.738150493670846e-07,-4.0825721468661594e-08,1.2280253609056259e-11,0.000941500263559116,0.08471512537168939,6.509786697633623e-06,0.2089022854035156,-0.0001805289226913649,6.537682707534275e-06,4.464144927552028e-09,9.118964585665358,0.01222398713972463,-8.437579049573375e-05,-2.585358921510565e-05
0.0003410564671805227,0.1709955214777642,0.1709952785160244,0.9999942975268874,3.554473129813409e-06,-1.517572019358628e-07,0.006106706929506329,1.517572019358628e-07,0.002470232680755568,-5.698570664304537e-06,-1.916946517947168e-07,1.2411044078782188e-10,0.004288545683731916,0.08099776542760936,2.98924933775395e-05,0.2081435758207724,-0.0003904989427941088,6.820947323470318e-06,1.114854273111992e-08,9.1145048781182,0.0261206580259413,-0.0003777314502910638,-5.538794159189408e-05
0.0006252204245906778,0.3134668385714681,0.3134640643037451,0.9999643876741872,6.515986591359469e-06,-1.637288221796063e-06,0.02046328960042876,1.637288221796063e-06,0.008017259088915008,-3.560035393153443e-05,-6.657591872035359e-07,8.044953104240178e-10,0.01424109298878279,0.07557789110627942,0.0001004929802488839,0.2071522283051773,-0.0007230535705203334,7.230255661983523e-06,2.4773185482270384e-08,9.108234134202672,0.0475770444666704,-0.001220452790698468,-0.0001014947578671898
0.001034356813211845,0.5185955983518106,0.5185745003065568,0.9998357825396432,1.078002684041738e-05,-1.148854802096127e-05,0.05580082342109364,1.148854802096127e-05,0.02088468909282697,-0.00016418555450924,-1.901266842213449e-06,3.955554792829668e-09,0.03834850053097079,0.06851503703071068,0.0002752234546946592,0.2060273151476637,-0.001201795144943586,7.743069501661391e-06,5.0312541819014214e-08,9.100693077596755,0.07768497872328793,-0.003157721202394322,-0.0001677486045144199
0.001591140861214257,0.7977504826609803,0.7976301630823366,0.999389443753208,1.6583980716975e-05,-5.89064592965146e-05,0.1314417633987542,5.89064592965146e-05,0.0462620598548065,-0.0006104802199126257,-4.723910982274293e-06,1.61293101664211e-08,0.0888813648564286,0.06010243680739164,0.0006516489396008342,0.2047852181387208,-0.00182817886667353,8.284859590251098e-06,9.318669565120068e-08,9.093247268482603,0.116650827965905,-0.00692770532758352,-0.0002575266825261476
0.002306854116087109,1.156587722304212,1.156045866259443,0.9981010875244072,2.405115107455363e-05,-0.0002327890922453463,0.2746865866287735,0.0002327890922453463,0.08949885899807057,-0.001898752908140794,-1.041435129977223e-05,5.576421178169772e-08,0.1822091173595447,0.05099455181759391,0.001368740560744832,0.2031186486351697,-0.002540772151690857,8.68298433267906e-06,1.545123725144207e-07,9.0884467769964,0.1625006904532043,-0.01323440018399449,-0.0003719890041827361
0.00318138264881318,1.595050196676604,1.59305821049771,0.9949495042117652,3.320129780780218e-05,-0.0007367313507956807,0.518111697789388,0.0007367313507956807,0.1542255215041699,-0.00505019267302181,-2.051806807795579e-05,1.628894644860546e-07,0.3365369753221768,0.04204827261884313,0.002590845712175082,0.2001090280670269,-0.003194899154386409,8.66718578255954e-06,2.26702404136136e-07,9.08984760268454,0.2111201578177471,-0.02246134213012036,-0.00050988876928497
