y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
7.629432426981109e-03,1.672014438199730e+00,3.130512359318602e-03,2.352920301602806e-03,2.170551736358718e-04,3.157291824645829e-06,8.986527607205673e-02,3.157291824645829e-06,4.963480730390570e-04,1.917840154591188e-05,3.528353960172885e-03,8.468567950702205e-07,4.493332342172419e-02,1.617884228164477e-04,1.529636881334557e-05,4.269502496280453e-03,1.419326432133023e-05,1.461080716595177e-04,5.361038938400055e-07,3.384700900071971e-02,1.063481221065644e-03,8.894096112155931e-05,2.818055058141448e-04
9.785126219384543e-03,2.144441604929652e+00,3.999961532067522e-03,2.330644071717750e-03,2.779330623581817e-04,7.308245050729411e-06,1.103880882829825e-01,7.308245050729411e-06,7.321244984456509e-04,4.041230341389562e-05,4.359400700288217e-03,1.833805010494493e-06,5.519525816241646e-02,1.335453753637505e-04,2.487743038032998e-05,4.182270070677539e-03,1.508427247565341e-05,1.467550915738957e-04,8.547747788771124e-07,3.389074491733434e-02,1.334776717605401e-03,1.290246213654938e-04,3.556363698922014e-04
1.222636549670120e-02,2.679446974967229e+00,4.967150032106010e-03,2.297473024344191e-03,3.461922612794301e-04,1.500024919729948e-05,1.309467135453914e-01,1.500024919729948e-05,1.015619815953030e-03,7.411294199601956e-05,5.206881313108772e-03,3.421002113810348e-06,6.547532645385747e-02,1.129969735954815e-04,3.733905308272461e-05,4.056314244791477e-03,1.397617689814577e-05,1.450634032407818e-04,1.333882951804804e-06,3.397883865314034e-02,1.625329514771009e-03,1.756953788764279e-04,4.361130050750059e-04
1.495244628560999e-02,3.276876270314955e+00,6.018477872314409e-03,2.251929701691361e-03,4.210667442363557e-04,2.787172828105823e-05,1.506018261254457e-01,2.787172828105823e-05,1.340270696221230e-03,1.307384958750984e-04,6.033899202369584e-03,5.881424752722797e-06,7.530389620512902e-02,9.798881926812177e-05,5.391349590220410e-05,3.889292148977035e-03,1.071843887839020e-05,1.408738015392574e-04,1.998765650862720e-06,3.412319909399544e-02,1.928958808353273e-03,2.271456979996438e-04,5.223847320561035e-04
1.796258247384253e-02,3.936557211963167e+00,7.136861483853682e-03,2.189164091038026e-03,5.013373982005654e-04,4.548670225876993e-05,1.684728959551928e-01,4.548670225876993e-05,1.698685923765127e-03,2.125264155518274e-04,6.802775185985112e-03,9.396129462964745e-06,8.424073283518624e-02,9.101819018592180e-05,7.363109459555279e-05,3.666971668796513e-03,6.577704339204826e-06,1.343609322151889e-04,2.856481590925682e-06,3.433485080825741e-02,2.239133400190253e-03,2.813433140947846e-04,6.136150449900945e-04
2.125590603687155e-02,4.658299569569547e+00,8.302832375759340e-03,2.111099313480473e-03,5.852986540583595e-04,7.301269569661612e-05,1.838336232524926e-01,7.301269569661612e-05,2.084333452127174e-03,3.205196400236577e-04,7.480106783401909e-03,1.403805574276409e-05,9.192272680753760e-02,9.072177681364360e-05,9.542923802795096e-05,3.397946393113968e-03,6.618039697050852e-06,1.250190600588953e-04,3.883603739625586e-06,3.462313609975523e-02,2.549655138353026e-03,3.362293840919983e-04,7.088547478705237e-04
2.483146728822128e-02,5.441895216315425e+00,9.495454594883474e-03,1.969704030005862e-03,6.709413436131617e-04,1.105367896544638e-04,1.961900652785240e-01,1.105367896544638e-04,2.491924155414741e-03,4.516586118451346e-04,8.042763083629351e-03,1.973069985509622e-05,9.810296073306056e-02,9.312071002633433e-05,1.178661730624098e-04,3.012322415778557e-03,1.493825682925144e-05,1.116815904376300e-04,5.018863602721713e-06,3.499507091533990e-02,2.855811876405995e-03,3.898026036019853e-04,8.069508715047808e-04
2.868823515332564e-02,6.287118188922690e+00,1.069354546133672e-02,1.835523453103726e-03,7.564377672618541e-04,1.592298112273671e-04,2.031280169849184e-01,1.592298112273671e-04,2.915806367965645e-03,5.992438855178066e-04,8.482699315030416e-03,2.800696389402440e-05,1.015745029093590e-01,9.949374894085351e-05,1.394005452792891e-04,2.732860899596812e-03,2.371127912877699e-05,9.425141270708075e-05,6.168038862679238e-06,3.545482429005856e-02,3.155508808246210e-03,4.401433286272320e-04,9.065882897371282e-04
3.282509746685636e-02,7.193724752814187e+00,1.187903499923590e-02,1.790697204644488e-03,8.407549858492755e-04,2.197945145877366e-04,2.102363164561890e-01,2.197945145877366e-04,3.347731570118833e-03,7.544577389453200e-04,8.806514319188810e-03,3.579430149903786e-05,1.051315418575237e-01,1.087039247679484e-04,1.586098800448367e-04,2.470217363327049e-03,3.318657690032087e-05,8.032379606091795e-05,7.223727492298246e-06,3.600323053043199e-02,3.449575985750106e-03,4.854481632553842e-04,1.006488410558034e-03
3.724086129343462e-02,8.161453472398696e+00,1.295357444599903e-02,1.545071774577935e-03,9.238150320817709e-04,2.923714583650274e-04,2.149344063344181e-01,2.923714583650274e-04,3.777671789545807e-03,9.081180765395803e-04,9.026880847818660e-03,4.373996925492826e-05,1.074839003194757e-01,1.159839975568682e-04,1.743482325652152e-04,2.030305290774662e-03,4.145673026922288e-05,6.598790168773884e-05,8.092239484531222e-06,3.663720122054432e-02,3.740881394973151e-03,5.240928154194852e-04,1.105719762434950e-03
