y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.315331972642039e-38,0.000000000000000e+00,1.670705600834734e-39,0.000000000000000e+00,3.157665986321020e-38,1.167187793049124e-03,8.840114082184288e-73,1.313189188907716e-02,4.510881981472439e-41,2.327393243169561e-04,4.481053074819747e-41,1.760821473925941e-01,3.299957800627875e-21,0.000000000000000e+00,6.141857149243114e-22
1.137017775942883e-05,5.715048944741995e-03,3.621222693730110e-05,8.014847685750087e-03,1.281895746071779e-06,2.218094889122422e-15,1.288344875929171e-03,2.218094889122422e-15,2.559516086635335e-08,2.533686279007549e-12,2.549530688182528e-05,3.442106642077522e-14,6.441724380917085e-04,1.163943225048979e-03,5.911292071040405e-10,1.313159431760031e-02,1.997934538753868e-07,2.328075302268753e-04,2.107117323734835e-09,1.760788300019656e-01,1.088367138299806e-05,5.003774155305983e-09,1.994113885317279e-06
5.684907886405188e-05,2.857433498804638e-02,1.810554021664145e-04,8.014850200592425e-03,6.409275741869947e-06,1.375298943244014e-12,6.432894217637034e-03,1.375298943244014e-12,6.363580908173556e-07,3.175059990560224e-10,1.273090268232197e-04,4.312963668283619e-12,3.216447124556053e-03,1.151080504949440e-03,1.477738629775343e-08,1.313044060401595e-02,1.002536256197619e-06,2.330783380405280e-04,1.054412927193192e-08,1.760657213695348e-01,5.441124854617766e-05,1.242219830928473e-07,9.970047951522179e-06
1.591698193881275e-04,8.000431722138596e-02,5.069314810714075e-04,8.014864211198090e-03,1.794513525812915e-05,8.303466337919899e-11,1.795693365250393e-02,8.303466337919899e-11,4.927838763259475e-06,7.009089881387388e-09,3.554177042621920e-04,9.519685063950805e-11,8.978467164332994e-03,1.122679744690998e-03,1.158488242699720e-07,1.312802000756642e-02,2.827543739966518e-06,2.336790839181272e-04,2.955240572026047e-08,1.760371651957439e-01,1.522890943149227e-04,9.587363598026017e-07,2.791444227459989e-05
3.410564671805227e-04,1.714269067817452e-01,1.086216374345623e-03,8.014891218338302e-03,3.845157240485608e-05,1.695951029497190e-09,3.826994617185869e-02,1.695951029497190e-09,2.214051485962433e-05,6.964024266083501e-08,7.576286419187074e-04,8.954527576954313e-10,1.913497628819645e-02,1.074288740755925e-03,5.319805697906774e-07,1.312425732075863e-02,6.122832306983990e-06,2.347081760981569e-04,6.326809290176954e-08,1.759895917090106e-01,3.259738030412079e-04,4.281583860550938e-06,5.981636627764177e-05
6.252204245906778e-04,3.142576486831978e-01,1.991248436615664e-03,8.014819485183873e-03,7.048965722272056e-05,1.823223292907206e-08,6.956404414067291e-02,1.823223292907206e-08,7.196593126339677e-05,4.353783351004463e-07,1.377580379092801e-03,5.598957458190357e-09,3.478204068302018e-02,1.004011946815015e-03,1.788531779142957e-06,1.311939949857522e-02,1.134504602893175e-05,2.362087959577161e-04,1.150516054945160e-07,1.759233932584302e-01,5.961369867339580e-04,1.359674925215794e-05,1.096780308208249e-04
1.034356813211845e-03,5.199039046624370e-01,3.294272224453307e-03,8.014067189533576e-03,1.166191534757488e-04,1.272773252012851e-07,1.136747010095149e-01,1.272773252012851e-07,1.879514599881346e-04,2.009897868149053e-06,2.252030095176546e-03,2.582945070927744e-08,5.683742819518254e-02,9.129838851028497e-04,4.899110220364159e-06,1.311307830025438e-02,1.884127747920267e-05,2.381429018908478e-04,1.852758492961505e-07,1.758453952892808e-01,9.814854588345091e-04,3.500409022642143e-05,1.815364534205417e-04
1.591140861214257e-03,7.997630373260944e-01,5.067156911340965e-03,8.010679944743736e-03,1.793959959291307e-04,6.480889811518895e-07,1.718997984714608e-01,6.480889811518895e-07,4.181156928751176e-04,7.481281521137839e-06,3.407366661593600e-03,9.599266414419832e-08,8.595015348398377e-02,8.054328526282471e-04,1.160398598453420e-05,1.310150097102520e-02,2.854452548378174e-05,2.403410745668053e-04,2.768843001492690e-07,1.757719499201874e-01,1.496630256711515e-03,7.629211148281738e-05,2.794913992806124e-04
2.306854116087109e-03,1.159505546945788e+00,7.344198394264398e-03,7.999671086048706e-03,2.600788497272993e-04,2.481047930585294e-06,2.436496021185919e-01,2.481047930585294e-06,8.143486255785143e-04,2.328523802512042e-05,4.833163142841377e-03,2.815334889852834e-07,1.218254815118616e-01,6.902632993964615e-04,2.439141904674881e-05,1.307179047347258e-02,3.928192383951160e-05,2.352263626335549e-04,3.522352952161192e-07,1.757327709616130e-01,2.139131891456504e-03,1.445822878719595e-04,4.056856183429541e-04
3.181382648813180e-03,1.599074168813487e+00,1.011967780295696e-02,7.970858664157159e-03,3.585965117316340e-04,7.774653319560574e-06,3.264813743775061e-01,7.774653319560574e-06,1.417392559176765e-03,6.190484750322349e-05,6.483705871389655e-03,7.547124618872438e-07,1.632422256016633e-01,5.680845263183731e-04,4.622686460846276e-05,1.299313167924992e-02,4.844532893284158e-05,2.379575556867510e-04,4.237261276941294e-07,1.757687914547312e-01,2.889139819754457e-03,2.350238755722203e-04,5.601323701741445e-04
