y,Average Actual DNS d2U/dy2,Average Actual RANS d2U/dy2,Average Predicted d2U/dy2
0.07807807807807808,-0.3544553516271446,-0.30914231637157485,-0.3579774342506215
0.08008008008008008,-0.34992944453090213,-0.30160878026401006,-0.3534642648616903
0.08208208208208208,-0.3452486470760883,-0.29365487612500524,-0.34892498750966905
0.08408408408408408,-0.34038433687993797,-0.2854539551011663,-0.34433290501486014
0.08608608608608609,-0.33531216364055366,-0.27697449364234894,-0.3396621553108898
0.08808808808808809,-0.33008674070779154,-0.26852599305674457,-0.3349394209024447
0.09009009009009009,-0.3247969174795044,-0.2596605844296734,-0.3302146667566775
0.0920920920920921,-0.3194176141457566,-0.2504357033002386,-0.3254580034371087
0.0940940940940941,-0.3139331702202009,-0.24178407799745777,-0.32065015775203987
0.0960960960960961,-0.30833955206968977,-0.23348856842755206,-0.3157831209346515
0.0980980980980981,-0.3026414910946615,-0.2254248044002767,-0.31084433471621203
0.10010010010010009,-0.2969243859623528,-0.21759415055390477,-0.3058831655063158
0.1021021021021021,-0.29120292615232474,-0.2094309953248105,-0.30090987414060466
0.1041041041041041,-0.28547184660110914,-0.19583486500560096,-0.295914758570848
0.1061061061061061,-0.2797161654627735,-0.18389515125306272,-0.29087879461536387
0.10810810810810811,-0.2739268717594245,-0.17829595996497546,-0.28579044780763885
0.11011011011011011,-0.26813559334233183,-0.17326368441623874,-0.2806696247665843
0.11211211211211211,-0.262406120093953,-0.16798979237333547,-0.27556207687865425
0.11411411411411411,-0.25672702007551956,-0.16288407195565188,-0.2704552478580243
0.11611611611611611,-0.2510910993401033,-0.15813843509743325,-0.2653455021576439
0.11811811811811812,-0.24549595945353314,-0.1532502092517683,-0.260233226003667
0.12012012012012012,-0.23993920149376896,-0.14865794937920382,-0.25511698836889
0.12212212212212212,-0.23443173165299883,-0.14426250642908514,-0.2500043875463444
0.12412412412412413,-0.2290114628524468,-0.13990043828724816,-0.24492897341939424
0.12612612612612611,-0.22367902420441962,-0.13572055163083732,-0.23989484375478404
0.12812812812812813,-0.21843216341130683,-0.1316413018018505,-0.23490376295727078
0.13013013013013014,-0.21326258989516458,-0.12769563702266684,-0.22994818024360933
0.13213213213213212,-0.20816735900663655,-0.12401354718613232,-0.22502401867758787
0.13413413413413414,-0.20315100908029135,-0.12023267389195827,-0.2201366831860452
0.13613613613613612,-0.19823761251286182,-0.11671536212462877,-0.2153121887136935
0.13813813813813813,-0.1934251750052995,-0.1133259165373438,-0.21055294017396456
0.14014014014014015,-0.18871051664871702,-0.11006232777570071,-0.20586038948802415
0.14214214214214213,-0.18409286452681412,-0.1067728948873551,-0.2012372742506079
0.14414414414414414,-0.1795714533449643,-0.10374273839705739,-0.19668417276440472
0.14614614614614616,-0.1751441288492303,-0.10078831066668062,-0.19219717147169743
0.14814814814814814,-0.17081265899479306,-0.09784398262761404,-0.1877782084660035
0.15015015015015015,-0.1665824541540075,-0.09514887217961421,-0.18343339100700104
0.15215215215215216,-0.16245376037093848,-0.09245956940790741,-0.17916644283123223
0.15415415415415415,-0.1584253996964981,-0.08984651997486173,-0.1749811730604652
0.15615615615615616,-0.15449340378242624,-0.08737192915971907,-0.1708753363883609
0.15815815815815815,-0.15065654706121934,-0.08493415887677892,-0.16685000355610366
0.16016016016016016,-0.14691411233834678,-0.08265107364951585,-0.16290736130939593
0.16216216216216217,-0.14326495408660397,-0.0803861806751713,-0.15904824873312315
0.16416416416416416,-0.1397077902692943,-0.07823181610175897,-0.15527199876124562
0.16616616616616617,-0.13624054566953747,-0.0760964719152175,-0.15157752275123584
0.16816816816816815,-0.13286302917537002,-0.0740997698628375,-0.14796790569624393
0.17017017017017017,-0.12957456086630045,-0.07214392663495264,-0.14444364477715294
0.17217217217217218,-0.1263749219690719,-0.07028335948236163,-0.14100368312222286
0.17417417417417416,-0.12326310726437772,-0.06843422429965704,-0.13764515029910315
0.17617617617617617,-0.12023415560239707,-0.06667181640730303,-0.13436393451264914
0.1781781781781782,-0.11728399715016569,-0.06495464261032642,-0.13115822555599724
0.18018018018018017,-0.11441246673287085,-0.06334124111834276,-0.12803012708203945
0.18218218218218218,-0.1116186319058672,-0.061773580695737164,-0.12498096321565776
0.1841841841841842,-0.10890036174866076,-0.06021122932107965,-0.1220090980649023
0.18618618618618618,-0.10625771818059586,-0.05874062336140551,-0.11911455364887125
0.1881881881881882,-0.10369043335344533,-0.057302893885582115,-0.11629860038871243
0.19019019019019018,-0.10119652656728573,-0.05589671475923337,-0.11356000063422178
0.1921921921921922,-0.09876831197136225,-0.05455931011959424,-0.11088989655017764
0.1941941941941942,-0.09640392617921503,-0.05326904290478033,-0.10828618108572467
0.1961961961961962,-0.09410241477165074,-0.05201268079550662,-0.105748418912724
0.1981981981981982,-0.09186385408710493,-0.05081144297981847,-0.10327659769891344
0.20020020020020018,-0.08968837615253611,-0.04961650777255445,-0.10087060997229827
0.2022022022022022,-0.0875755868877539,-0.04848856106742098,-0.09853040002858951
0.2042042042042042,-0.08552443074812775,-0.04738805567009985,-0.09625516887159453
0.2062062062062062,-0.08353038616194221,-0.046307065953059404,-0.09404068333046521
0.2082082082082082,-0.08158718673991446,-0.04530332531848812,-0.09188125546160719
0.21021021021021022,-0.07969487878593325,-0.044331239706870744,-0.08977807677908552
0.2122122122122122,-0.07785347051779398,-0.0433787940702141,-0.08773186248165629
0.21421421421421422,-0.07606213239710845,-0.042414237585385095,-0.08574213657243035
0.21621621621621623,-0.07432047969213372,-0.04127061451771625,-0.0838082281135898
0.2182182182182182,-0.07262860237260964,-0.039801126427390525,-0.08192923412858856
0.22022022022022023,-0.0709862655422198,-0.03817878908077816,-0.08010507503612259
0.2222222222222222,-0.06938911637021426,-0.03681780869126181,-0.07833164138487092
0.22422422422422422,-0.06783163513212075,-0.03583163138141071,-0.07660263122417078
0.22622622622622623,-0.0663139886381271,-0.03510214882149471,-0.07491840675495745
0.22822822822822822,-0.0648362371401651,-0.03437895934935649,-0.07327967164117001
0.23023023023023023,-0.0633982047634517,-0.03365520146101346,-0.07168637480572082
0.23223223223223222,-0.06199985439026751,-0.032962139144642265,-0.07013804237953947
0.23423423423423423,-0.06064102941815813,-0.03229675616205389,-0.06863464696621258
0.23623623623623624,-0.05932159392352892,-0.0316273485367785,-0.06717532642343166
0.23823823823823823,-0.058039488300835475,-0.03098753578197398,-0.06575761408752635
0.24024024024024024,-0.05678892866623396,-0.03037546933727095,-0.06437543350964009
0.24224224224224225,-0.05556919726041538,-0.02977857521890648,-0.06302767042310252
0.24424424424424424,-0.05438041704536229,-0.02918079022510317,-0.06171428026144287
0.24624624624624625,-0.05322223216777068,-0.028608989678934677,-0.06043543833879377
0.24824824824824826,-0.052094350512686884,-0.028060724018532913,-0.05919132322700677
0.2502502502502503,-0.050997214576794646,-0.027521728061376982,-0.0579819089157635
0.25225225225225223,-0.04993090610792313,-0.026996862744012945,-0.056806771509680484
0.25425425425425424,-0.048895024448507914,-0.026485693947990864,-0.05566583836901651
0.25625625625625625,-0.04788500456689102,-0.02598788639305399,-0.054554619154373825
0.25825825825825827,-0.04689873516964833,-0.025505832403516525,-0.053470012732829766
0.2602602602602603,-0.045935757547347904,-0.025034543183123256,-0.05241224066735713
0.26226226226226224,-0.044995895700061954,-0.024572980400843703,-0.05138140308769972
0.26426426426426425,-0.044079135544095635,-0.024127768759340803,-0.050377654463139236
0.26626626626626626,-0.0431859284818225,-0.023689918829577373,-0.04940172374077356
0.2682682682682683,-0.04231621305215143,-0.023259995900172387,-0.048453546889777155
0.2702702702702703,-0.04146980242293074,-0.022857368294471825,-0.04753238853239215
0.27227227227227224,-0.04064625816535387,-0.022460742841372443,-0.046637039010601775
0.27427427427427425,-0.039841909628652104,-0.022060298000385645,-0.045763332211971326
0.27627627627627627,-0.03905611219825376,-0.021676122375618664,-0.044910140334259475
0.2782782782782783,-0.03828885938690396,-0.021306891645192578,-0.044077210559274216
0.2802802802802803,-0.03754010925055804,-0.020947927072639063,-0.04326499424231268
0.2822822822822823,-0.03680954409913032,-0.020588551012720262,-0.042473745186181425
0.28428428428428426,-0.03609691207923532,-0.020235486308678653,-0.041703493573596324
0.2862862862862863,-0.035402315518479034,-0.01990295118119435,-0.04095405766155684
0.2882882882882883,-0.03472585564365158,-0.01957842899366651,-0.04022545997477377
0.2902902902902903,-0.034067041383289094,-0.01925530479781853,-0.03951710005895006
0.2922922922922923,-0.033422702998318225,-0.01892976046696817,-0.03882541201015381
0.29429429429429427,-0.032792315556048376,-0.01861246942410782,-0.03814962104491854
0.2962962962962963,-0.03217595450596248,-0.01831268999455682,-0.03748958036562567
0.2982982982982983,-0.03157378852583433,-0.018014216330308773,-0.03684506811116845
0.3003003003003003,-0.030985799040687257,-0.01771575650194426,-0.03621610241630451
0.3023023023023023,-0.030411915568553247,-0.017425216152560603,-0.03560281681526678
0.30430430430430433,-0.029851909148921857,-0.01714282403610517,-0.03500530879887868
0.3063063063063063,-0.029305368596845884,-0.01686892559123812,-0.034423313187295655
0.3083083083083083,-0.02877203971880685,-0.01660226192452311,-0.03385645279269038
0.3103103103103103,-0.02824992227139372,-0.016342132025943396,-0.033302044738736596
0.3123123123123123,-0.027738838255350347,-0.01608767699964594,-0.03275942959808538
0.31431431431431434,-0.027238964683669174,-0.015839136864321018,-0.03222869772662354
0.3163163163163163,-0.026750110735367528,-0.015596960734586397,-0.03170995899277051
0.3183183183183183,-0.026271959655615996,-0.01535921603809839,-0.031203037639094516
0.3203203203203203,-0.025804413467264635,-0.015125152295510879,-0.030707822466049795
0.32232232232232233,-0.025347573350907437,-0.014899277904099478,-0.030224421581758257
0.32432432432432434,-0.024901575582810583,-0.01468130383375561,-0.02975307517521267
0.3263263263263263,-0.02446649199043341,-0.014461412401802898,-0.029293857485133547
0.3283283283283283,-0.024041413583916742,-0.014242207187271119,-0.028845999963151066
0.3303303303303303,-0.02362460424394949,-0.014034807035033596,-0.028407843820698366
0.33233233233233234,-0.023215933888155994,-0.013834167573812492,-0.027979218412466863
0.33433433433433435,-0.022815514439121352,-0.013631876882949144,-0.02755990742538517
0.3363363363363363,-0.022423175357323428,-0.013433168997949146,-0.02714998737166848
0.3383383383383383,-0.022038901330573814,-0.013242345973115752,-0.02674950682501871
0.34034034034034033,-0.021662935448146854,-0.013054276849340156,-0.026358533153366826
0.34234234234234234,-0.021295231690907607,-0.012866636738815176,-0.025977245837886662
0.34434434434434436,-0.020935659491524483,-0.012683856552753961,-0.0256057374100059
0.34634634634634637,-0.020583729122456287,-0.012507074100809276,-0.02524388192271579
0.3483483483483483,-0.020238755040603466,-0.01233314246440489,-0.024890469954456866
0.35035035035035034,-0.019900785632293704,-0.012161892256793176,-0.024544744756148266
0.35235235235235235,-0.019569987921610525,-0.011996919659384186,-0.024206844224684953
0.35435435435435436,-0.019246282766232154,-0.011838040571016355,-0.023876556846696005
0.3563563563563564,-0.01892936938949505,-0.011681235334124133,-0.023553413675855884
0.35835835835835833,-0.018619167267024877,-0.01152493673830342,-0.023237204200503448
0.36036036036036034,-0.018315604955570105,-0.011365023089317444,-0.022927780323912978
0.36236236236236236,-0.018018546584048615,-0.011203387721261606,-0.02262494791491739
0.36436436436436437,-0.017728059601289575,-0.011048997504920301,-0.022328803866846467
0.3663663663663664,-0.01744413105576453,-0.010901632362468352,-0.022039404303364745
0.3683683683683684,-0.017165517912807786,-0.010757415188378538,-0.021755852313658758
0.37037037037037035,-0.016891792274690797,-0.01061585980712309,-0.021477774039859752
0.37237237237237236,-0.01662297900644705,-0.010476538147880755,-0.02120514291324154
0.3743743743743744,-0.016359356215238097,-0.010339301375757613,-0.020937787064581746
0.3763763763763764,-0.016101031222734385,-0.010203806692609091,-0.020675610963505776
0.3783783783783784,-0.015847923608424345,-0.010071101740593126,-0.02041861720013659
0.38038038038038036,-0.015600020524135729,-0.00994367872156204,-0.020166609257658372
0.38238238238238237,-0.015357302594127877,-0.009819185691414153,-0.01991938763333193
0.3843843843843844,-0.015119808294094697,-0.009692517873110627,-0.01967704452592352
0.3863863863863864,-0.014887341060150636,-0.009566580533259714,-0.019439667693554003
0.3883883883883884,-0.014658745628287466,-0.00944703199439476,-0.019206931960797733
0.39039039039039036,-0.01443381853880917,-0.009330917606213308,-0.018978455835595254
0.3923923923923924,-0.014212697470702184,-0.009213233972693288,-0.01875425105588933
0.3943943943943944,-0.013995534972153681,-0.00909673931798313,-0.018534695544901947
0.3963963963963964,-0.01378222149977036,-0.008985417127582301,-0.018319781818155634
0.3983983983983984,-0.013572519442462344,-0.00887602293541386,-0.018109375876568273
0.40040040040040037,-0.013366633811105783,-0.008764505014199009,-0.017903547689624665
0.4024024024024024,-0.013164729448875716,-0.008655087849815427,-0.017702361573050048
0.4044044044044044,-0.012966927897001535,-0.008552349581427223,-0.017505821424572483
0.4064064064064064,-0.01277321367228455,-0.00845099301507991,-0.01731385894619281
0.4084084084084084,-0.012583283041773774,-0.008346005873997035,-0.017125972766321874
0.41041041041041043,-0.012396624439513169,-0.008243209546487709,-0.016941574322402654
0.4124124124124124,-0.01221325982445173,-0.008147379576265401,-0.016760598466573424
0.4144144144144144,-0.01203335372134197,-0.008052436833287453,-0.01658279755888444
0.4164164164164164,-0.01185691378136575,-0.007954046589661538,-0.016408053199439738
0.4184184184184184,-0.011683926592573396,-0.007858045981817998,-0.016236256933510714
0.42042042042042044,-0.011514237131869456,-0.007768045434134494,-0.016067277124580864
0.4224224224224224,-0.011347732817786367,-0.007678545334471559,-0.01590111538472462
0.4244244244244244,-0.011184437384440225,-0.007586603326973703,-0.015737786907576524
0.4264264264264264,-0.011024444953877893,-0.007497609417692922,-0.015577355250119983
0.42842842842842843,-0.01086782637828061,-0.007413974506176293,-0.015419942750490434
0.43043043043043044,-0.010713900346560664,-0.00732925904074867,-0.015265130152222885
0.43243243243243246,-0.010562398692504171,-0.007241040219939069,-0.015112758959192767
0.4344344344344344,-0.010413378609328316,-0.007156922644935103,-0.014962708611186341
0.4364364364364364,-0.010266887665054061,-0.007079282004083048,-0.014814992791185037
0.43843843843843844,-0.010122965650216075,-0.006999968856536593,-0.014669712684084913
0.44044044044044045,-0.009981538807120216,-0.0069168268307137305,-0.014526855997439933
0.44244244244244246,-0.009842598272491091,-0.006837553752132659,-0.014386390006828604
0.4444444444444444,-0.009706367312388272,-0.00676382385374298,-0.01424832658127168
0.44644644644644643,-0.009572880611456768,-0.006689013127267723,-0.01411268340062094
0.44844844844844844,-0.009441964511846554,-0.006611984144527986,-0.013979548639070274
0.45045045045045046,-0.009313365008001432,-0.006538339636693002,-0.013848736585731033
0.45245245245245247,-0.009186610068899852,-0.006468627867380504,-0.013719847698502546
0.4544544544544544,-0.009061728286597584,-0.006397072159716168,-0.013592843948165428
0.45645645645645644,-0.008938789905247282,-0.006323431276342252,-0.013467733962393766
0.45845845845845845,-0.008817872166016861,-0.00625365639065111,-0.013344547716034065
0.46046046046046046,-0.008698990795063236,-0.006187854894156782,-0.013223385855590464
0.4624624624624625,-0.00858208867184646,-0.006120834591477122,-0.01310426737967268
0.46446446446446443,-0.00846722919105991,-0.0060526056488329144,-0.01298719720681379
0.46646646646646645,-0.008354453189449811,-0.0059869842564965765,-0.012872179657569328
0.46846846846846846,-0.00824377899735654,-0.00592385990002198,-0.012759202632686917
0.47047047047047047,-0.008135207424167597,-0.005860659364859771,-0.012648287545558464
0.4724724724724725,-0.008028525635151362,-0.005797389433969073,-0.012539371213731351
0.4744744744744745,-0.007923519112711646,-0.005735129764706101,-0.012432186049425963
0.47647647647647645,-0.00782034360877885,-0.005673849273403387,-0.01232664455954596
0.47847847847847846,-0.007718968733938601,-0.005613181289340345,-0.012222715188802065
0.4804804804804805,-0.0076193279974107395,-0.005553372489318932,-0.012120319699778236
0.4824824824824825,-0.007521212050841735,-0.005495163680428583,-0.01201943305390787
0.4844844844844845,-0.007424464469116286,-0.0054381797986762384,-0.01192009161153877
0.48648648648648646,-0.007329184432825297,-0.005381330763950856,-0.011822259243425106
0.48848848848848847,-0.007235411467347485,-0.005324818313307818,-0.011725916360753324
0.4904904904904905,-0.00714314592073455,-0.005269249468380338,-0.011631022159664117
0.4924924924924925,-0.007052364448825015,-0.005214428061084142,-0.011537516621566301
0.4944944944944945,-0.006963001015054366,-0.005159876846641635,-0.01144535625089039
0.4964964964964965,-0.006874782710039497,-0.005106077512674188,-0.011354335025867081
0.4984984984984985,-0.006787782277404651,-0.00505389028344737,-0.01126441389669156
0.5005005005005005,-0.00670213749776873,-0.005002508909082553,-0.011175534627451246
0.5025025025025025,-0.006617896479795896,-0.00495066531790374,-0.011087765802104231
0.5045045045045045,-0.006535118490711501,-0.004899235127998814,-0.01100121695495376
0.5065065065065065,-0.006453796679828803,-0.004849434079106288,-0.010915887766490924
0.5085085085085085,-0.006373835321282844,-0.004800365079725542,-0.010831736256827682
0.5105105105105106,-0.0062952607401429925,-0.004750960605349208,-0.010748742698653993
0.5125125125125125,-0.006218040888099163,-0.0047021297528119935,-0.010666888019005045
0.5145145145145145,-0.006142212640900978,-0.0046548004395455525,-0.010586173884636159
0.5165165165165165,-0.006067770578394906,-0.0046086440540540246,-0.010506573339380662
0.5185185185185185,-0.005994447659406337,-0.004563363545162398,-0.0104279589902473
0.5205205205205206,-0.005922123976456272,-0.0045180297971969385,-0.010350265211632308
0.5225225225225225,-0.005850698728933656,-0.0044719238236694365,-0.010273501138321884
0.5245245245245245,-0.00578023418316856,-0.004426471710754704,-0.010197609903695082
0.5265265265265265,-0.005710868751484408,-0.004382637388692613,-0.01012257239046359
0.5285285285285285,-0.005642574077150026,-0.004339467316605267,-0.010048403605611966
0.5305305305305306,-0.005575320604948578,-0.004296404762268232,-0.009975104030844383
0.5325325325325325,-0.005509164597121456,-0.0042543355335728636,-0.00990268539098997
0.5345345345345345,-0.00544416537347231,-0.0042136513641159255,-0.009831188679099016
0.5365365365365365,-0.005380336090188018,-0.004172024910537601,-0.009760708111110957
0.5385385385385385,-0.0053176272461421484,-0.004128530065818477,-0.009691280446610101
0.5405405405405406,-0.005255848744745656,-0.004086962489425263,-0.009622794481000296
0.5425425425425425,-0.005194953353774811,-0.004048704441183651,-0.009555125985550136
0.5445445445445445,-0.005134984831703558,-0.004010287589555911,-0.009488253465905882
0.5465465465465466,-0.005075940785894013,-0.00397057058175698,-0.009422164399780697
0.5485485485485485,-0.0050177963818670126,-0.003931509934860587,-0.009356836935227328
0.5505505505505506,-0.004960509966065605,-0.00389365737407504,-0.009292279054960868
0.5525525525525525,-0.00490405142481448,-0.003856008281543645,-0.00922844189574788
0.5545545545545546,-0.004848470372472261,-0.0038183343029840164,-0.009165240654228001
0.5565565565565566,-0.004793691011503738,-0.0037812438917779073,-0.009102655819371832
0.5585585585585585,-0.004739654816810587,-0.003744821958040033,-0.00904077406339994
0.5605605605605606,-0.0046863438617423345,-0.0037084955867852836,-0.008979617978798487
0.5625625625625625,-0.004633673525990508,-0.0036723186719952905,-0.008919174982219934
0.5645645645645646,-0.0045815043317934115,-0.0036375429115253315,-0.008859363181721414
0.5665665665665666,-0.004529898087082232,-0.003604021185459717,-0.0088000830459431
0.5685685685685685,-0.004478889025043413,-0.0035694640307753394,-0.008741283984642216
0.5705705705705706,-0.004428527156742558,-0.003533924700712413,-0.008682906933007203
0.5725725725725725,-0.004378878025673804,-0.003499668721873838,-0.008625017901783992
0.5745745745745746,-0.004329936890458291,-0.003466760102883642,-0.008567693395473048
0.5765765765765766,-0.004281690535485823,-0.0034339904695698657,-0.008510957848919731
0.5785785785785785,-0.0042341686974783814,-0.0034013777175389078,-0.008454828045820355
0.5805805805805806,-0.004187292227797334,-0.0033695930217500308,-0.008399240605335203
0.5825825825825826,-0.004141012234517435,-0.003338248146463335,-0.008344149686415621
0.5845845845845846,-0.004095384424130771,-0.003305772123683546,-0.00828947659929703
0.5865865865865866,-0.004050395328479783,-0.00327281777246215,-0.00823517168189278
0.5885885885885885,-0.004006165477383594,-0.0032418269661213207,-0.008181218987282083
0.5905905905905906,-0.0039626859130605235,-0.0032123283373759292,-0.00812764304559906
0.5925925925925926,-0.003919784184007148,-0.003182542615222421,-0.008074554655369008
0.5945945945945946,-0.0038774483534609176,-0.0031524198146830975,-0.008021979761873336
0.5965965965965966,-0.0038356306653990423,-0.0031221265662088444,-0.007969909970410955
0.5985985985985985,-0.003794356117984745,-0.003092136468202634,-0.007918366638213888
0.6006006006006006,-0.003753690141307824,-0.003063431670658673,-0.007867337080281164
0.6026026026026026,-0.0037137031769319886,-0.0030352377222356065,-0.007816776535277924
0.6046046046046046,-0.0036744071261435337,-0.003006044572911093,-0.0077666249508902396
0.6066066066066066,-0.003635768295895976,-0.002976697677770608,-0.007716887737880551
0.6086086086086087,-0.003597747795033488,-0.002948655466078514,-0.007667571823356811
0.6106106106106106,-0.0035602396607030003,-0.002921504293742567,-0.007618717790277928
0.6126126126126126,-0.003523155149811955,-0.002894606064252921,-0.007570317919680966
0.6146146146146146,-0.0034866142867628824,-0.0028678304833165023,-0.007522432691550756
0.6166166166166166,-0.0034505653095948494,-0.0028410237125647934,-0.007475053191558909
0.6186186186186187,-0.003414908803836406,-0.0028144491156720766,-0.007428138808161557
0.6206206206206206,-0.0033796383760462813,-0.002788398387506555,-0.007381666833843287
0.6226226226226226,-0.00334474875236621,-0.002762499936296264,-0.007335524669193056
0.6246246246246246,-0.0033101919519928718,-0.0027363978147177735,-0.007289677795017928
0.6266266266266266,-0.003275912471484371,-0.0027106058589328806,-0.007244148401099502
0.6286286286286287,-0.003241891528158067,-0.002685565118404912,-0.007198961109711087
0.6306306306306306,-0.003208109136973797,-0.0026605191707203698,-0.007154194661262896
0.6326326326326326,-0.003174697357584089,-0.002634910786272392,-0.007109874601681353
0.6346346346346347,-0.0031417310091336635,-0.00261023261141266,-0.007065951478830132
0.6366366366366366,-0.0031091649263839147,-0.0025874169030399353,-0.007022396339030285
0.6386386386386387,-0.0030769883954473573,-0.0025636306549913306,-0.006979240239525272
0.6406406406406406,-0.0030452519578773487,-0.0025373519609323196,-0.006936448473065238
0.6426426426426426,-0.0030139357161310678,-0.002512813038206264,-0.0068939253163568335
0.6446446446446447,-0.0029830260081926308,-0.0024919814007821617,-0.0068516018678351975
0.6466466466466466,-0.0029525003987286836,-0.0024700815317862932,-0.006809359291595055
0.6486486486486487,-0.0029223670473291622,-0.0024451422125115786,-0.006767223327410358
0.6506506506506506,-0.0028926409526021644,-0.0024208573767678407,-0.006725243134720943
0.6526526526526526,-0.002863353672249909,-0.002398613316808142,-0.006683460062273319
0.6546546546546547,-0.002834501096451008,-0.002376984523444328,-0.006641906048728976
0.6566566566566566,-0.0028060449768992604,-0.002355397002609362,-0.00660073375832976
0.6586586586586587,-0.002777979142039686,-0.002333095419114793,-0.006560024829311851
0.6606606606606606,-0.002750243893670608,-0.0023100158006664024,-0.006519744973535224
0.6626626626626626,-0.0027227954566943213,-0.0022879588278567546,-0.0064799121701599694
0.6646646646646647,-0.002695489530668373,-0.002267242655705406,-0.006440428228965381
0.6666666666666666,-0.002668301840749245,-0.002246282421880519,-0.006401265348359422
0.6686686686686687,-0.0026411979945190245,-0.0022248798896324106,-0.0063624597423623825
0.6706706706706707,-0.0026142544483315046,-0.0022044267727102614,-0.006324014070438413
0.6726726726726726,-0.0025876870711567224,-0.00218481390137496,-0.006285925522775876
0.6746746746746747,-0.0025615079057311266,-0.0021634971619141725,-0.006248153282085109
0.6766766766766766,-0.0025357831667618637,-0.002140759485386047,-0.006210782770399813
0.6786786786786787,-0.002510538240682709,-0.0021208380748818792,-0.006173864818499118
0.6806806806806807,-0.00248566395065106,-0.0021033952089921574,-0.0061373472609527625
0.6826826826826827,-0.002461126915284604,-0.0020834333439636735,-0.006101179420037341
0.6846846846846847,-0.0024368753971940266,-0.0020613432827179374,-0.006065141412392881
0.6866866866866866,-0.002412833116268443,-0.0020418154112399763,-0.006029134391031301
0.6886886886886887,-0.0023889646529822012,-0.0020242968279989624,-0.005993189399770409
0.6906906906906907,-0.0023652652991830517,-0.00200460720199392,-0.005957308778230033
0.6926926926926927,-0.002341697753561643,-0.0019835030597437847,-0.005921488090678911
0.6946946946946947,-0.002318303856528091,-0.001964871114480267,-0.005885748969178936
0.6966966966966966,-0.0022951252445359825,-0.0019478990347246738,-0.005850107585596824
0.6986986986986987,-0.0022721845246701446,-0.0019292844142932333,-0.005814645532029835
0.7007007007007007,-0.002249532002645037,-0.0019094854652008575,-0.005779417832631125
0.7027027027027027,-0.002227155270600768,-0.001890258686144626,-0.005744444718194882
0.7047047047047047,-0.0022050344570762772,-0.0018717319178833392,-0.005709705656104684
0.7067067067067067,-0.002183168230217522,-0.0018539944118333086,-0.005675207101838596
